fixture_id,team_id,team,opponent_id,opponent,date,opp_n_prior,h2h_n_prior,h2h_last3_winrate,h2h_last3_margin,opp_concede_tries,opp_concede_metres,opp_concede_db,opp_concede_breaks,opp_concede_offloads,opp_concede_passes,opp_concede_lineout_steal,opp_concede_scrums,opp_turnovers_conceded,opp_missed_tackles,opp_runs,opp_tackles,opp_possession,opp_pens_conceded,opp_scrum_success,opp_scrums_won,opp_lineout_success,opp_lineout_steal,team_wr_pos,team_wr_pts,opp_wr_pos,opp_wr_pts,wr_pts_gap,wr_rank_gap
8476117,2873,Italy,2117,Scotland,2025-02-01,20,3,0.3333333333333333,-7.333333333333333,2.5504059072683916,409.18727710101905,18.319540607170936,4.342026084027613,3.8113919587187404,160.94056213869396,0.7309395653553777,3.868657363358461,12.183819330744862,18.319540607170936,120.48780057336275,162.06124001535775,0.5031962487424032,11.418164903010105,0.7494375291920242,5.826354611309222,0.8360735513644754,0.9108972648949859,10,78.64273318866208,6,83.34401327622288,-4.701280087560804,-4
8476126,1817,Ireland,1667,England,2025-02-01,20,3,0.6666666666666666,10.333333333333334,2.4955206578053475,332.32139773959574,24.15990927425627,4.70850172305799,7.44160112266204,130.70388816978155,0.8059055812186043,4.287056475942961,13.92468059547779,24.15990927425627,94.10788674261705,125.16329621585732,0.48630608781813117,8.225746481487526,0.850090231086215,3.6479169686481487,0.9127984034142997,0.9339445205817993,2,90.77937580475005,7,82.30584328966756,8.473532515082482,5
8476126,1667,England,1817,Ireland,2025-02-01,20,3,0.3333333333333333,-10.333333333333334,1.228268345041764,364.42391350621875,20.902505106680607,3.8917190317389694,5.533685990545973,133.95701896772735,0.24651783194250676,4.385594115890161,12.584268862089845,20.902505106680607,137.03057442412066,133.75491548602227,0.5552036172003595,9.220945193037577,0.8177826460646649,5.103902257199844,0.9057526056712454,0.9306975051566683,7,82.30584328966756,2,90.77937580475005,-8.473532515082482,-5
8476135,2873,Italy,1517,Wales,2025-02-08,21,3,0.6666666666666666,-2.6666666666666665,5.958198731448932,421.86833622402634,24.93584171633737,7.512002207268732,11.491461432412935,147.60134636444417,0.14748233563470045,5.2513204251371075,12.876272414866843,24.93584171633737,149.4235219331338,176.56580865930673,0.5050678163750936,11.095957430367932,0.9081728666694481,7.621486907214043,0.8782122475813416,0.16361799238730854,10,78.41286119741817,11,74.00604074918199,4.406820448236175,1
8476135,1517,Wales,2873,Italy,2025-02-08,21,3,0.3333333333333333,2.6666666666666665,4.513366176908623,528.3261659841017,30.295430407856216,7.463941130231433,13.114396314734574,203.4988219530295,0.2568520236519072,4.892377392014579,11.361652736043514,30.295430407856216,94.74559627249147,204.13822472176213,0.42809810617849686,7.597698884652332,0.925810864687501,4.955419956946025,0.9038749439694438,0.1020650541030979,11,74.00604074918199,10,78.41286119741817,-4.406820448236175,-1
8476144,1667,England,1967,France,2025-02-08,21,3,0.0,-19.0,0.7785734116606344,398.9646173445011,12.343773692366305,4.994750532988221,5.276718112497218,209.07876567799138,0.3085536200725717,7.800084518322576,14.71947414907561,12.343773692366305,133.77780576379507,168.71535564793982,0.5039270393301463,4.212160255455429,0.8337322457136732,4.800739470196545,0.915004880079953,0.17240443827344634,7,82.30584328966756,4,88.512701166648,-6.206857876980436,-3
8476144,1967,France,1667,England,2025-02-08,21,3,1.0,19.0,3.584072725911182,429.7668507335248,24.767749123735943,8.537116201965496,8.56916617010592,186.63077266032172,0.222800075858968,4.80290014743057,15.42625869390311,24.767749123735943,103.43585566514624,143.1336627811581,0.4889787837018174,10.233031872738794,0.9585560533834648,3.1791226579506255,0.9252444590116945,0.25819762870862817,4,88.512701166648,7,82.30584328966756,6.206857876980436,3
8476153,2117,Scotland,1817,Ireland,2025-02-09,21,3,0.0,-13.666666666666666,2.510153731489514,413.3166436819684,28.93177776211555,7.587668531065004,3.7005105003192464,131.81755310021262,0.06815695805874085,3.383087419271109,14.33210151756431,28.93177776211555,126.87915659094334,144.78505709857342,0.5224978425185356,8.337565480185186,0.9496207619064172,5.02872677294935,0.9739425920965074,0.2573181433752501,6,83.5738852674668,2,90.77937580475005,-7.205490537283239,-4
8476153,1817,Ireland,2117,Scotland,2025-02-09,21,3,1.0,13.666666666666666,1.42865865764308,387.3462257331186,16.64131022615253,4.094563908309991,4.67137178396264,147.96023476670328,0.20209131778624795,4.687204612880004,12.774341088074447,16.64131022615253,152.69319726820393,140.31137880193785,0.5515299940452004,8.94505959507632,0.9307240949684492,5.228471819386367,0.95467735830025,0.25184630488707516,2,90.77937580475005,6,83.5738852674668,7.205490537283239,4
8476162,1517,Wales,1817,Ireland,2025-02-22,22,3,0.0,-23.333333333333332,2.2883036436743023,380.56376355305935,27.221969153544862,6.027502389880946,6.005094664483366,157.55416979318846,0.4733866916158533,4.0862327181928295,14.622549921317777,27.221969153544862,106.92772961838996,157.92460175394928,0.47792469924814424,9.495375950959541,0.9236935355663697,6.320841650595253,0.8113265182078794,0.5802875248397312,12,73.7467227940056,2,91.35882675102172,-17.612103957016117,-10
8476162,1817,Ireland,1517,Wales,2025-02-22,22,3,1.0,23.333333333333332,3.805113394608357,337.68149850127764,20.621227424472693,4.684181616494137,6.501323188848237,110.42917686222737,0.5176859886064927,6.010680135265072,12.061505834668127,20.621227424472693,132.73820411009714,139.40907131622288,0.5202370293131617,12.357030617002469,0.9480485685133591,4.746122860674868,0.9050434237673903,0.5268147769707939,2,91.35882675102172,12,73.7467227940056,17.612103957016117,10
8476171,1667,England,2117,Scotland,2025-02-22,22,3,0.0,-6.0,2.5468531162031183,332.40227599471075,15.057820376045893,4.923177380885783,3.509677272084786,147.5426592479042,0.5490763921484655,6.127833821923635,15.046813723809379,15.057820376045893,143.25951665405378,121.91150767981193,0.5639106929315831,8.968951427453733,0.8869223938944264,5.129116701430385,0.9439459610918394,0.5771945199395618,6,83.62652907736562,7,82.99443432119513,0.6320947561704884,1
8476171,2117,Scotland,1667,England,2025-02-22,22,3,1.0,6.0,3.3311786176726277,506.0729734963854,24.435326085671228,8.737537451116259,8.755710297877146,170.33725256928602,0.5593151586889217,4.8882412175374395,13.509759779351851,24.435326085671228,99.78326566903209,134.8490941448989,0.4937507933228538,8.400197067909295,0.9332022228664201,5.699469045101451,0.8580261019834817,0.1464022029596996,7,82.99443432119513,6,83.62652907736562,-0.6320947561704884,-1
8476180,2873,Italy,1967,France,2025-02-23,22,3,0.0,-19.333333333333332,2.177381741869611,432.41493260836586,20.010462894153907,6.299690401563403,5.156561532712996,169.09631041051594,0.17457342147486257,8.321111996456832,16.578164717912852,20.010462894153907,134.30850712601926,142.3515249279235,0.5022218397307048,5.856916590224779,0.9059290546003677,4.88726240695377,0.9519114736374865,0.5317631056344939,10,78.67217915259454,4,87.19201537894996,-8.519836226355423,-6
8476180,1967,France,2873,Italy,2025-02-23,22,3,0.6666666666666666,19.333333333333332,2.9928071965588856,401.37676378682437,25.839644026658103,5.099187689989107,8.736960154431394,172.55465891085947,0.5784809892267688,3.207785151889535,10.772339470174215,25.839644026658103,85.76705514513222,178.54363703727012,0.441905010639316,9.070189725145324,0.8627049973884016,5.840299126655875,0.9108537493433486,0.4906846789879597,4,87.19201537894996,10,78.67217915259454,8.519836226355423,6
8476189,1817,Ireland,1967,France,2025-03-08,23,3,0.6666666666666666,9.333333333333334,2.4469405195482166,409.66877519984894,19.351666526628577,7.1845384431844295,4.77757491287214,154.3189745175569,0.11736851793322847,6.905153067190475,14.422605899221942,19.351666526628577,145.02098374868413,124.86908795947343,0.5408158492918126,5.903802723207963,0.9367545909975631,4.924204703674776,0.9676693105910519,0.35751288525257174,2,91.35882675102172,4,87.86403994499665,3.4947868060250755,2
8476189,1967,France,1817,Ireland,2025-03-08,23,3,0.3333333333333333,-9.333333333333334,2.1947125398221736,372.5897063528297,28.773046259127472,6.343201226234959,8.275828753545802,187.56456850100466,0.6443395113817139,3.733612411906263,12.797319248221239,28.773046259127472,106.62656367419704,162.81848080756353,0.46236705506698983,9.983817317282474,0.841337802107,5.5674341349046435,0.8303735058136825,0.3919106132294012,4,87.86403994499665,2,91.35882675102172,-3.4947868060250755,-2
8476198,2117,Scotland,1517,Wales,2025-03-08,23,3,0.6666666666666666,8.666666666666666,3.2166404934837796,300.29495296350944,17.810678940988115,3.8091295850142703,6.663893468731235,126.91543146154005,0.3489186543787701,5.355191800866163,12.041454730360027,17.810678940988115,136.73558988202763,136.66768642151115,0.5364599213575778,12.240637462087497,0.8834840840744674,4.176881067549608,0.9196994154182482,0.6810747153198147,7,82.35764379681218,12,73.7467227940056,8.610921002806577,5
8476198,1517,Wales,2117,Scotland,2025-03-08,23,3,0.3333333333333333,-8.666666666666666,2.0447037902906473,329.35004918446515,13.415918461886186,3.9742368926399463,3.3442225848042675,132.75831068756324,0.3708317111870451,5.7617092122319455,16.005495891074936,13.415918461886186,148.69391914486658,110.57831135730882,0.56913370642535,10.277536129014202,0.8165036626468354,4.11332287726848,0.9361724704516238,0.3898219529698841,12,73.7467227940056,7,82.35764379681218,-8.610921002806577,-5
8476207,1667,England,2873,Italy,2025-03-09,23,3,1.0,17.666666666666668,5.61082991437075,492.14814362498544,28.18078593069379,8.336346103517059,15.035181911766976,196.2413058327983,0.3893414981722871,3.7937656949753107,10.84677509994659,28.18078593069379,86.17017740271865,174.76934250588832,0.42166461825979623,8.720281701000431,0.907594816417704,5.238597002150532,0.9400009067999,0.3302509703952767,6,84.26331960174856,10,78.00015458654785,6.263165015200713,4
8476207,2873,Italy,1667,England,2025-03-09,23,3,0.0,-17.666666666666668,3.223425237727485,510.60431730383334,27.872683636974568,8.82293314166533,9.160556546638315,196.58195318553354,0.3773345126350733,3.9485134190653333,12.367812628058038,28.198046973238196,93.02115301250247,154.0946302169304,0.46975498915524083,8.920714287258662,0.9549357704895959,5.471887462974109,0.9042192031044882,0.09876829376838683,10,78.00015458654785,6,84.26331960174856,-6.263165015200713,-4
8476216,2873,Italy,1817,Ireland,2025-03-15,24,3,0.0,-22.0,2.939690962490972,398.9893266447253,26.177694199794324,6.252059939715142,8.202579051809272,172.54315496709592,0.7387895075327925,3.538792656273257,12.851143602733517,26.177694199794324,116.02041267272405,145.33957758979238,0.49360592345893867,8.925865865475958,0.8834724908336944,5.151182814484,0.8621417856115295,0.287833952774685,10,77.88962933882796,3,89.70934807041921,-11.819718731591252,-7
8476216,1817,Ireland,2873,Italy,2025-03-15,24,3,1.0,22.0,5.981683694997185,515.601134305365,30.2682085790271,8.78047626694851,13.957947033925258,193.2403192650643,0.8193239753938241,4.382743489293081,12.489444158858758,30.2682085790271,85.32386471054595,167.3560201486377,0.42122023064928593,9.328876831786232,0.9322633663925989,4.907940313187906,0.8999565638071997,0.2420869491615769,3,89.70934807041921,10,77.88962933882796,11.819718731591252,7
8476225,1517,Wales,1667,England,2025-03-15,24,3,0.3333333333333333,2.3333333333333335,3.1636565550745246,456.67296834361997,26.034165967929713,7.800256920877882,7.512540624414012,176.63046902499656,0.2763934239331637,3.962286639799347,12.53692963021558,26.27249107077869,106.65854938992506,138.8211952669088,0.4992467293645074,10.279478493828908,0.9669909423224788,5.613163314133996,0.9298416086667374,0.6073684664941986,12,73.7467227940056,6,84.37384484946845,-10.627122055462848,-6
8476225,1667,England,1517,Wales,2025-03-15,24,3,0.6666666666666666,-2.3333333333333335,3.691706577193545,369.4773355198467,21.856936155727336,5.191916661922549,9.150922893085093,151.44568191627175,0.2559708118022538,4.4614080051096074,10.4320819548905,21.856936155727336,127.48243560196919,165.25975755519391,0.5134280110292802,11.910146174007906,0.9145225593041368,4.396150309807136,0.941090550574939,1.0324209623380707,6,84.37384484946845,12,73.7467227940056,10.627122055462848,6
8476234,1967,France,2117,Scotland,2025-03-15,24,3,0.6666666666666666,1.0,2.563956078222264,367.2324492865497,14.367714169133889,3.7155166368655657,2.7216862475801897,146.10059202349962,0.8034768302186575,5.559428223179745,15.20735052053708,14.367714169133889,155.41425150032273,117.86046865703703,0.5640525219026983,10.469395048442614,0.8652333090935319,3.5521047182443795,0.8893877644319824,0.28630007226431486,4,89.51351862559916,7,82.35764379681218,7.155874828786978,3
8476234,2117,Scotland,1967,France,2025-03-15,24,3,0.3333333333333333,-1.0,2.593992605074371,427.3054766526447,19.789939232312665,6.337806697213914,5.900268650140496,172.04868390470264,0.08616159363803985,6.132706644331787,12.714909665135758,19.789939232312665,131.9868741283244,143.78197044435987,0.508692319669896,7.790599072860747,0.9535708099079878,4.412581045359635,0.9762656650016127,0.5283427389784553,7,82.35764379681218,4,89.51351862559916,-7.155874828786978,-3
8523943,1967,France,1817,Ireland,2026-02-05,25,3,0.3333333333333333,-6.333333333333333,2.7339775737694536,378.4135590152416,26.576626100185763,6.1968799854222,7.063651245158637,164.98110558165013,0.5770566621475391,4.515422332517661,14.6350586669404,26.576626100185763,117.11052402253763,143.9517426088087,0.5059514892376389,7.8475150033067935,0.9089822272754864,4.68025447294294,0.8923211547626106,0.4437384966672583,5,87.23511637973905,4,87.96792936230135,-0.7328129825622938,-1
8523943,1817,Ireland,1967,France,2026-02-05,25,3,0.6666666666666666,6.333333333333333,2.244707480300005,439.2904653853648,22.027228375212513,6.263784487819491,7.675129879840194,182.99431289912056,0.06728135361131976,5.8845012383978474,11.900876600125459,22.027228375212513,122.12908313663574,150.84177639170358,0.4958313100680101,8.493862061483267,0.9637446497381323,3.88392196076031,0.9814664734212739,0.6316950787209347,4,87.96792936230135,5,87.23511637973905,0.7328129825622938,1
8523952,2873,Italy,2117,Scotland,2026-02-07,25,3,0.3333333333333333,-7.333333333333333,2.878328810435113,359.9573404114643,14.725047359727707,4.215626184820275,3.2204451701482846,138.63543296956746,0.8464988610147687,4.78021307615882,14.943042391709113,14.725047359727707,151.82091217892,119.42342501301533,0.5609762025519898,10.80446868599817,0.8947358696970427,3.869071900640949,0.9004675834665012,0.22362445727403785,10,78.98464454738225,9,80.22148014738157,-1.2368355999993241,-1
8523952,2117,Scotland,2873,Italy,2026-02-07,25,3,0.6666666666666666,7.333333333333333,5.5486908756981785,471.1148071594574,28.68012359259306,7.735954428451491,11.126668746320199,192.53231779260372,0.8588012247002912,4.0806175731805165,12.60099930442685,28.68012359259306,87.43807552505498,167.27823065666425,0.42750853664958255,9.475515527676686,0.9470636476027312,5.583547446966878,0.9087059522062222,0.18919156989515198,9,80.22148014738157,10,78.98464454738225,1.2368355999993241,1
8523961,1667,England,1517,Wales,2026-02-07,25,3,1.0,19.333333333333332,5.07604592342074,375.51711598014367,21.888331161535593,5.588696066176207,8.459460678905911,150.47008804562907,0.4192461718607898,4.799048202475284,11.653947760711622,21.888331161535593,125.1820911069532,157.74153872846728,0.5104812673121601,11.490969333538732,0.8893908676960407,4.309216106825478,0.9320733311613055,0.8058587426944419,3,89.40925368207189,11,74.23480100982037,15.174452672251519,8
8523961,1517,Wales,1667,England,2026-02-07,25,3,0.0,-19.333333333333332,2.9089912306383936,419.1024738626762,25.807839556932304,7.187422889951795,6.962673079316589,181.08832490329632,0.2159049398774501,3.970540179101122,12.857121433174292,25.994007397938308,107.17097401956823,137.9849296796636,0.4994115820523038,9.999465628934143,0.9742149487065949,5.69782221944438,0.9167453195430805,0.6932955696657237,11,74.23480100982037,3,89.40925368207189,-15.174452672251519,-8
8523970,1817,Ireland,2873,Italy,2026-02-14,26,3,1.0,19.0,2.9454460995498635,336.7856469506303,22.312568009354514,2.0610214292717153,7.365852687560172,170.1344534585743,0.9623816680448214,4.755057129550583,15.828013429394996,22.312568009354514,77.58018676059524,208.88812425098223,0.39999306530698986,12.794581904519816,0.9858966391687899,5.889048255904993,0.9316626056024297,3.7182991629189526,5,86.808007414917,9,79.80832810738218,6.999679307534819,4
8523970,2873,Italy,1817,Ireland,2026-02-14,26,3,0.0,-19.0,4.390290907006979,535.2621317481585,32.73355832627832,11.169513202695512,16.51927122403807,183.26827164333267,0.8862004206470158,6.3314851704132025,19.28741209168478,32.73355832627832,115.56786979361979,143.98701558736892,0.46505463112800577,6.497103066553048,0.9755102319325138,4.183033200775696,0.9271712542876283,0.11939484499239228,9,79.80832810738218,5,86.808007414917,-6.999679307534819,-4
8523979,2117,Scotland,1667,England,2026-02-14,26,3,0.6666666666666666,4.666666666666667,1.5079955678560142,314.8144360985221,21.545505660994476,4.848194939290966,2.586707915810726,113.5053304338727,0.05745377494441695,3.2582673516235463,13.695872229674446,21.5950461914016,115.85221562379654,132.12484416995179,0.5438770093404021,11.467644179012169,0.9931384222390539,5.185695245184886,0.941150703045957,2.3861702410378394,10,79.39779658738163,3,89.40925368207189,-10.011457094690257,-7
8523979,1667,England,2117,Scotland,2026-02-14,26,3,0.3333333333333333,-4.666666666666667,2.233677086398329,320.3552095153382,12.724991734021769,4.791319394740633,5.260506695889448,92.66399337894387,3.894971868189775,5.675478874194296,12.049036131677425,12.724991734021769,154.1542119868909,101.49778844676884,0.5969573467069151,11.681932015852333,0.8472228090853275,4.699119532406883,0.7386548248647463,0.7934473142407221,3,89.40925368207189,10,79.39779658738163,10.011457094690257,7
8523988,1517,Wales,1967,France,2026-02-15,26,3,0.0,-25.666666666666668,2.0657962892482162,399.59747433767217,21.276198403157096,5.339802974580252,5.719281728268885,161.79591288229116,0.018090429429434285,4.506699625275999,17.82232947999043,21.276198403157096,133.73267055303708,149.4952118833903,0.535435268318759,5.208297546427447,0.9902517589176237,6.162157316407031,0.9950167552129244,0.9009711631932551,11,74.23480100982037,4,88.39503832712339,-14.160237317303014,-7
8523988,1967,France,1517,Wales,2026-02-15,26,3,1.0,25.666666666666668,5.754621845607989,515.4127038249499,22.704769690624218,9.56289851866679,8.85644682528223,166.28221575779492,2.314618954187174,4.946632432879208,11.90809753216937,22.704769690624218,97.87459563578982,152.0559511922697,0.45871799013680115,14.802518814431213,0.787018586444238,3.3476937221625773,0.8056981980931002,0.21401510745546878,4,88.39503832712339,11,74.23480100982037,14.160237317303014,7
8523997,1667,England,1817,Ireland,2026-02-21,27,3,0.3333333333333333,-7.666666666666667,2.9010310097291385,460.91001511435957,28.45787860711867,9.337962762256526,13.655537857272645,189.73950755227244,0.9361893904747128,5.746601004863203,17.84334397828075,28.45787860711867,119.71114057703052,154.53524748858374,0.4804051535121121,8.03582763927283,0.911591660044534,4.541903847827722,0.9152356828339602,0.5062200404287165,4,87.70810797260286,5,86.80803948416352,0.9000684884393451,1
8523997,1817,Ireland,1667,England,2026-02-21,27,3,0.6666666666666666,7.666666666666667,2.5956933654706638,342.3933592377351,23.053306303698736,7.096829390334932,3.2035746707531865,120.70484241227733,0.03237663476536635,4.891440354209419,16.447466810814525,23.081223627854126,114.17081955728337,127.70560214822977,0.5334552901258676,9.954103959030379,0.9961333298413334,4.231693769995274,0.966836953785492,1.3446664289127912,5,86.80803948416352,4,87.70810797260286,-0.9000684884393451,-1
8524006,1517,Wales,2117,Scotland,2026-02-21,27,3,0.0,-11.666666666666666,2.1316782112370443,341.5884163665828,15.464001341778168,4.882407431366305,4.273806870805847,118.12736742412602,2.19483620036057,4.507645776427844,8.97216724613874,15.464001341778168,130.0796753270134,127.90670007056515,0.5459060519915293,10.947777134178331,0.7829607919734289,5.703442306164078,0.8178110834642389,0.4471115446550781,11,74.23480100982037,9,81.09894229685067,-6.864141287030293,-2
8524006,2117,Scotland,1517,Wales,2026-02-21,27,3,1.0,11.666666666666666,6.739330210333273,630.5701023720031,27.658281750668543,12.824432004086573,15.936186073852774,188.52444978235928,1.2995451053205205,4.092938708304461,12.386950277500429,27.658281750668543,123.80398313398048,145.01462970629933,0.4855931548396524,12.257829937918382,0.8804213743217044,4.510860012210984,0.8909090607910704,0.12015899414254479,9,81.09894229685067,11,74.23480100982037,6.864141287030293,2
8524015,1967,France,2873,Italy,2026-02-22,27,3,0.6666666666666666,34.0,2.969251769492598,388.8071801079863,25.66713050931347,4.65261181025564,8.078945083094856,192.33063746064653,0.9787971688052067,4.861942779900632,18.9576511587742,25.66713050931347,97.83638739267788,190.60941544718992,0.4436330628074877,9.82963214138207,0.9920509187026234,5.501094522650258,0.9091186091657825,2.532115734344377,3,88.39503832712339,10,79.80829603813565,8.586742288987736,7
8524015,2873,Italy,1967,France,2026-02-22,27,3,0.0,-34.0,2.0367647651857888,425.8078559996072,22.036797338285524,5.6311039894005654,8.931778209645248,177.77036734355812,0.01010832674125718,5.16559370967768,19.665657479370562,22.036797338285524,143.1165278136471,175.30948170591853,0.5109753733232855,5.557623155725351,0.9945530090152046,4.766907716932997,0.9972155295298037,0.5034325435741062,10,79.80829603813565,3,88.39503832712339,-8.586742288987736,-7
8524024,1817,Ireland,1517,Wales,2026-03-06,28,3,1.0,19.0,5.877166694823711,567.7583754751878,25.877421572695887,11.620748808452628,12.808919020076212,184.8973003057493,0.8905325765133156,3.119482167742689,9.74728219061654,25.877421572695887,126.69829291816967,160.432047767708,0.49012749546934087,11.547211484781394,0.8551099406925051,4.35007440761332,0.9252438143391533,0.3970758885856007,3,88.89304975742942,12,73.62121513852341,15.271834618906013,9
8524024,1517,Wales,1817,Ireland,2026-03-06,28,3,0.0,-19.0,2.9323799301460545,465.0563329995426,28.629598257437745,8.597401417019967,10.91385314663118,190.77228476848964,0.6396467399249699,5.193356440563722,15.99243568021234,28.629598257437745,119.48588325861638,163.5515995674058,0.48027681911996484,9.291498971427089,0.8477364980371799,4.687008084805801,0.9104097044406066,0.6626273010636236,12,73.62121513852341,3,88.89304975742942,-15.271834618906013,-9
8524033,2117,Scotland,1967,France,2026-03-07,28,3,0.0,-8.666666666666666,1.7073638819091015,368.99702708170264,17.894746313277093,5.430589640795429,8.318013670263193,166.08768686665573,0.006896709343724586,5.430701261818057,20.089604761963848,17.894746313277093,140.53774473697106,164.40867377127614,0.5138426775550409,6.015895101760062,0.926385230698959,5.476405758515082,0.9631510133405734,0.6612019472476924,7,81.71252816814763,4,88.39503832712339,-6.682510158975759,-3
8524033,1967,France,2117,Scotland,2026-03-07,28,3,1.0,8.666666666666666,2.0901490046850437,316.17211584468714,15.317662722943027,3.9733421239044535,3.872068510692322,128.81025521162147,1.818003929520752,4.347542399365935,10.87324950678225,15.317662722943027,132.57761933926335,138.02841473530557,0.5314280157451899,10.964247392705317,0.8514114947536486,4.220051658591619,0.8216552732333987,0.3060996983114309,4,88.39503832712339,7,81.71252816814763,6.682510158975759,3
8524042,2873,Italy,1667,England,2026-03-07,28,3,0.0,-14.333333333333334,3.353949625886995,362.13787793591547,24.613365827602475,7.381666090931832,5.346991812453313,134.6743919134347,0.33754007102478006,4.925677264704575,18.198592474822657,24.632478748230092,125.15504417180712,128.74457020643501,0.5292118388841943,11.230075150891029,0.9973527778155092,4.158623534662014,0.9394508197135281,0.9205933413740256,10,79.80829603813565,5,85.62309769933695,-5.814801661201301,-5
8524042,1667,England,2873,Italy,2026-03-07,28,3,1.0,14.333333333333334,3.612972904146013,407.88753174231687,27.67456888740239,5.396703749509336,9.32186918477824,176.05948395561825,0.9855181942624918,5.539679487484716,18.6540880280683,27.67456888740239,98.52222483013702,175.5178415772999,0.45516091531118497,8.29870071654844,0.9501924716818229,5.659241158033087,0.820641591140664,1.7294675334993799,5,85.62309769933695,10,79.80829603813565,5.814801661201301,5
8524051,1817,Ireland,2117,Scotland,2026-03-14,29,3,1.0,13.333333333333334,3.106580316225935,348.3632501994579,16.534914793494746,5.5400728705616125,4.425259974289757,133.0190507765886,1.605350094905399,3.9972261622546683,10.386266894067969,16.534914793494746,138.14672631991616,135.16139344291983,0.5466547849614611,9.153774533318904,0.8900395676516757,4.422812305107767,0.8498213012630793,0.48649071438060393,3,88.89304975742942,7,83.08077918404521,5.812270573384211,4
8524051,2117,Scotland,1817,Ireland,2026-03-14,29,3,0.0,-13.333333333333334,2.690595098461315,414.9929506049265,23.539249401504986,6.886562798989055,8.861632169785153,180.7178530463122,0.4737735005404365,5.40253530739897,15.99439726017297,23.539249401504986,134.40044821888267,166.7797196781288,0.5035438409486098,9.215907436834819,0.8353574658744752,4.508853098002508,0.9336422664381828,1.0094348871744105,7,83.08077918404521,3,88.89304975742942,-5.812270573384211,-4
8524060,1517,Wales,2873,Italy,2026-03-14,29,3,0.3333333333333333,0.6666666666666666,3.194469596347552,417.2573031623823,28.796848885797584,5.553235502624202,7.941052525195487,170.33591167487918,0.9892756557725169,4.880732109306044,17.965456113620267,28.796848885797584,97.34888456809293,165.00504828649642,0.4590110767187373,8.221199577133158,0.7892768107904417,4.450350524188276,0.8386373823016063,1.540199273061547,12,73.62121513852341,10,81.08977620425578,-7.4685610657323735,-2
8524060,2873,Italy,1517,Wales,2026-03-14,29,3,0.6666666666666666,-0.6666666666666666,5.392682608615164,548.7218353315436,27.199524577840638,10.944351184764473,12.600142466912862,198.60274959137718,1.1768786492027088,3.3467378923023974,10.07060022349551,27.199524577840638,124.4533220758602,180.9680005603116,0.4746089936874797,10.373606813935572,0.8925050895505486,4.775909095147359,0.9135666904549837,0.2945932749917621,10,81.08977620425578,12,73.62121513852341,7.4685610657323735,2
8524069,1967,France,1667,England,2026-03-14,29,3,0.6666666666666666,14.666666666666666,3.0019758590061723,353.52333017096447,23.414071764297322,7.802369395659679,6.296630578648155,131.89946893321493,0.5097536542710975,3.9051552393660947,17.367083960358954,23.428216075649697,123.29501348735697,122.05199230025892,0.5294167298428645,10.910303886046536,0.8940566497216296,3.8574268859132816,0.9395935850353913,0.9412359562967884,4,87.02678731122582,6,84.34161753321683,2.6851697780089836,2
8524069,1667,England,1967,France,2026-03-14,29,3,0.3333333333333333,-14.666666666666666,3.0829452449152277,407.20380067071045,22.080578538208687,6.358296412522992,9.27497947350761,178.02051596534517,0.2650089898191092,5.318759950237043,18.766792216492636,22.080578538208687,132.08102973602124,175.21845777047866,0.4868534705243308,7.051382961495474,0.9455180602442165,4.832776094081783,0.9077520486441442,0.7492571765871595,6,84.34161753321683,4,87.02678731122582,-2.6851697780089836,-2
