season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,player_id,player_name,jersey,started,minutes,yellow_cards,red_cards,tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,metres,defenders_beaten,clean_breaks,offload,runs,tackles,missed_tackles,dominant_tackles,tackle_success,tackle_turnover,tackle_try_saver,rucks_won,rucks_lost,passes,bad_passes,lineouts_won,turnovers_conceded,penalties_conceded,missed_conversion_goals,missed_penalty_goals,drop_goal_missed,points,canonical_pos,is_forward,fantasy_pts_recon
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,116532,Kyle Sinckler,3,True,68,0,0,0,0,0,0,0,10,0,0,0,11,8,0,0,1.0,0,0,10,0,4,0,0,1,2,0,0,0,0,Prop,True,7
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,127014,Charlie Ewels,4,True,68,0,0,0,0,0,0,0,20,0,0,0,11,6,0,0,0.75,0,0,10,0,2,0,0,1,1,0,0,0,0,Second-row,True,7
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,122652,Maro Itoje,5,True,80,0,0,0,0,0,0,0,29,0,0,1,11,11,1,1,0.92,1,0,9,0,9,1,0,1,0,0,0,0,0,Second-row,True,20
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,58824,Courtney Lawes,6,True,80,0,0,0,0,0,0,0,16,1,0,0,9,13,1,2,0.81,0,0,9,0,4,0,0,0,1,0,0,0,0,Back-row,True,15
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,155892,Tom Curry,7,True,40,0,0,0,0,0,0,0,2,0,0,0,2,8,1,3,0.8,1,0,1,0,3,0,0,1,0,0,0,0,0,Back-row,True,13
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,164178,Alex Dombrandt,8,True,80,0,0,1,0,0,0,0,61,4,0,0,16,12,0,1,0.86,1,0,12,1,3,2,0,2,1,0,0,0,5,Back-row,True,45
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,61134,Jamie George,16,False,56,0,0,0,0,0,0,0,7,0,0,0,3,12,2,0,0.86,0,0,3,1,1,0,3,0,1,0,0,0,0,Hooker,True,11
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,97614,Joe Marler,17,False,9,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,Prop,True,1
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,144738,Will Stuart,18,False,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prop,True,9
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,162726,Nick Isiekwe,19,False,12,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Second-row,True,7
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,122046,Sam Simmonds,20,False,40,0,0,0,0,0,0,0,5,0,0,0,5,12,2,0,0.75,0,0,4,1,1,1,0,1,0,0,0,0,0,Back-row,True,12
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,54876,Ben Youngs,21,False,19,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1.0,0,0,1,0,23,0,0,0,0,0,0,0,0,Scrum-half,False,1
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,66258,George Ford,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fly-half,False,0
2022,1266,Six Nations,3,8289844,2022-02-26,England,1667,Wales,1517,home,23,19,W,4,132354,Joe Marchant,23,False,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,Centre,False,5
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,111690,Liam Williams,15,True,71,1,0,0,0,0,0,0,67,0,1,2,12,0,1,0,0.0,0,0,8,0,6,0,0,2,1,0,0,0,0,Back-three,False,4
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,116478,Alex Cuthbert,14,True,80,0,0,0,0,0,0,0,146,7,2,2,17,2,1,1,0.5,0,0,10,3,4,1,0,2,3,0,0,0,0,Back-three,False,31
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,136476,Owen Watkin,13,True,20,0,0,0,0,0,0,0,2,0,0,1,4,9,1,0,0.9,1,0,3,0,4,0,0,1,0,0,0,0,0,Centre,False,16
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,120162,Nick Tompkins,12,True,80,0,0,1,0,0,0,0,16,0,0,1,12,8,2,0,0.8,0,0,7,0,15,1,0,0,0,0,0,0,5,Centre,False,21
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,129096,Josh Adams,11,True,78,0,0,1,0,0,0,0,63,6,1,2,11,3,2,0,0.6,0,0,6,0,7,1,0,0,0,0,0,0,5,Back-three,False,35
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,58554,Dan Biggar,10,True,80,0,0,0,1,2,0,0,0,0,0,0,3,11,2,0,0.85,0,0,2,0,47,2,0,0,0,1,0,0,4,Fly-half,False,19
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,128628,Tomos Williams,9,True,68,0,0,0,1,0,0,0,24,1,1,0,7,5,1,0,0.5,0,0,4,0,59,1,0,0,0,0,0,0,0,Scrum-half,False,13
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,128142,Wyn Jones,1,True,44,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0.86,0,0,0,0,2,0,0,0,0,0,0,0,0,Prop,True,14
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,128574,Ryan Elias,2,True,68,0,0,0,0,0,0,0,8,0,0,0,6,20,1,1,0.95,0,0,6,0,3,0,12,0,0,0,0,0,0,Hooker,True,20
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,131898,Tomas Francis,3,True,20,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0.85,0,0,0,0,2,1,0,0,0,0,0,0,0,Prop,True,11
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,122568,Will Rowlands,4,True,80,0,0,0,0,0,0,0,15,0,0,1,14,11,0,0,1.0,0,0,13,0,4,0,0,0,1,0,0,0,0,Second-row,True,13
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,129576,Adam Beard,5,True,80,0,0,0,0,0,0,0,5,0,0,0,6,13,1,1,0.87,0,0,5,1,5,0,0,0,2,0,0,0,0,Second-row,True,11
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,120084,Ross Moriarty,6,True,70,0,0,0,0,0,0,0,17,2,0,0,8,9,1,0,0.75,0,0,5,1,6,2,0,3,3,0,0,0,0,Back-row,True,11
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,178746,Taine Basham,7,True,54,0,0,0,0,0,0,0,27,0,0,0,6,14,2,1,0.88,1,0,4,1,1,0,0,0,1,0,0,0,0,Back-row,True,20
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,66186,Taulupe Faletau,8,True,80,0,0,0,0,0,0,0,29,2,0,1,13,19,0,0,0.9,0,0,11,0,4,1,0,1,0,0,0,0,0,Back-row,True,27
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,178848,Dewi Lake,16,False,12,0,0,0,0,0,0,0,4,0,0,0,6,2,0,0,1.0,0,0,5,0,0,0,2,1,0,0,0,0,0,Hooker,True,2
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,119118,Gareth Thomas,17,False,36,0,0,0,0,0,0,0,3,0,0,0,9,5,0,0,1.0,0,0,8,2,1,0,0,2,1,0,0,0,0,Prop,True,4
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,139644,Leon Brown,18,False,8,0,0,0,0,0,0,0,1,0,0,0,4,8,0,2,1.0,0,0,4,0,0,0,0,0,1,0,0,0,0,Prop,True,7
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,132096,Seb Davies,19,False,10,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,0.0,0,0,3,0,3,0,0,0,0,0,0,0,0,Back-row,True,6
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,203070,Jac Morgan,20,False,26,0,0,0,0,0,0,0,21,0,0,1,3,3,1,0,0.6,0,0,2,0,1,0,0,0,0,0,0,0,0,Back-row,True,7
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,135900,Kieran Hardy,21,False,12,0,0,1,0,0,0,0,7,0,0,0,2,2,0,0,1.0,0,0,0,0,40,0,0,0,0,0,0,0,5,Scrum-half,False,12
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,109668,Gareth Anscombe,22,False,9,0,0,0,0,0,0,0,3,0,0,1,4,0,1,0,0.0,0,0,2,0,6,0,0,0,0,0,0,0,0,Fly-half,False,2
2022,1266,Six Nations,3,8289844,2022-02-26,Wales,1517,England,1667,away,19,23,L,-4,96978,Jonathan Davies,23,False,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,1,0,6,0,0,0,0,0,0,0,0,Centre,False,1
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,186402,Michael Lowry,15,True,80,0,0,2,1,0,0,0,80,3,1,0,13,3,0,0,1.0,0,0,8,0,5,1,1,2,0,0,0,0,10,Back-three,False,41
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,166674,Mack Hansen,14,True,80,0,0,0,0,0,0,0,44,1,1,3,11,3,0,1,1.0,2,0,5,0,6,1,0,2,0,0,0,0,0,Back-three,False,25
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,129372,Garry Ringrose,13,True,2,0,0,0,1,0,0,0,33,3,0,0,14,2,0,0,1.0,0,0,11,0,7,1,0,0,0,0,0,0,0,Centre,False,15
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,120702,Robbie Henshaw,12,True,67,0,0,0,0,0,0,0,14,0,0,0,9,6,1,0,0.86,0,0,7,1,7,0,0,1,1,0,0,0,0,Centre,False,6
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,120468,James Lowe,11,True,80,0,0,2,1,0,0,0,95,2,3,0,15,1,0,0,0.5,0,0,8,1,16,3,0,1,1,0,0,0,10,Back-three,False,37
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,136860,Joey Carbery,10,True,52,0,0,1,1,2,0,0,25,1,0,1,2,7,1,0,0.88,0,0,0,0,35,2,0,0,0,3,0,0,9,Fly-half,False,31
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,120504,Jamison Gibson-Park,9,True,61,0,0,1,1,0,0,0,41,2,0,1,7,2,0,0,1.0,0,0,3,0,93,1,0,0,1,0,0,0,5,Scrum-half,False,25
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,139806,Andrew Porter,1,True,43,0,0,0,0,0,0,0,7,0,0,0,2,6,0,0,1.0,0,0,2,0,2,0,0,1,0,0,0,0,0,Prop,True,6
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,186096,Dan Sheehan,2,True,68,0,0,0,1,0,0,0,36,1,1,1,10,9,1,0,0.75,0,0,8,0,6,1,14,1,0,0,0,0,0,Hooker,True,20
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,112374,Tadhg Furlong,3,True,61,0,0,0,0,0,0,0,6,0,0,0,6,8,0,1,1.0,0,0,6,0,5,0,0,0,0,0,0,0,0,Prop,True,8
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,117954,Tadhg Beirne,4,True,61,0,0,0,0,0,0,0,20,0,0,0,6,7,0,1,1.0,0,0,6,0,8,0,0,0,2,0,0,0,0,Second-row,True,7
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,203190,Ryan Baird,5,True,80,0,0,1,0,0,0,0,16,2,1,0,8,13,1,0,0.93,0,0,7,0,5,0,0,1,0,0,0,0,5,Back-row,True,33
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,61620,Peter O'Mahony,6,True,80,0,0,1,0,0,0,0,31,0,0,0,8,5,1,0,0.83,0,0,6,0,7,1,0,1,0,0,0,0,5,Back-row,True,23
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,118518,Josh van der Flier,7,True,80,0,0,0,0,0,0,0,44,2,1,0,10,10,1,1,0.91,0,0,5,3,12,1,0,1,3,0,0,0,0,Back-row,True,15
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,148680,Caelan Doris,8,True,54,0,0,0,0,0,0,0,95,3,0,1,14,7,0,1,0.88,0,0,11,0,8,2,0,1,0,0,0,0,0,Back-row,True,24
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,102312,Rob Herring,16,False,12,0,0,0,0,0,0,0,40,0,1,0,3,1,0,0,0.5,0,0,2,0,2,1,3,1,0,0,0,0,0,Hooker,True,5
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,66174,Dave Kilcoyne,17,False,37,0,0,0,0,0,0,0,12,0,0,0,5,4,3,0,0.57,0,0,5,0,1,0,0,0,0,0,0,0,0,Prop,True,5
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,112068,Finlay Bealham,18,False,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1.0,0,0,2,0,1,0,0,0,1,0,0,0,0,Prop,True,1
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,129558,Kieran Treadwell,19,False,19,0,0,1,0,0,0,0,10,1,0,0,2,4,2,0,0.67,0,0,1,0,2,0,0,0,0,0,0,0,5,,False,17
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,117936,Jack Conan,20,False,26,0,0,0,0,0,0,0,43,2,0,1,10,3,0,0,1.0,0,0,9,0,1,0,0,0,0,0,0,0,0,Back-row,True,13
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,203124,Craig Casey,21,False,19,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0.5,0,0,2,0,29,0,0,1,0,0,0,0,0,Scrum-half,False,5
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,90342,Johnny Sexton,22,False,28,0,0,0,1,4,0,0,23,2,1,2,3,1,0,0,1.0,0,0,1,0,23,1,0,0,0,0,0,0,8,Fly-half,False,23
2022,1266,Six Nations,3,8289853,2022-02-27,Ireland,1817,Italy,2873,home,57,6,W,51,148710,James Hume,23,False,6,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0.0,0,0,3,1,1,0,0,2,0,0,0,0,0,,False,1
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,112584,Edoardo Padovani,15,True,80,0,0,0,0,0,1,0,12,1,0,0,4,5,3,0,0.45,1,0,5,0,0,0,0,1,0,0,0,0,3,Back-three,False,16
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,136626,Pierre Bruno,14,True,19,0,0,0,0,0,0,0,9,2,0,0,2,4,0,0,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,Back-three,False,7
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,118614,Juan Ignacio Brex,13,True,80,0,0,0,0,0,0,0,11,0,0,0,5,12,2,0,0.75,0,0,5,0,2,0,0,0,0,0,0,0,0,Centre,False,13
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,231834,Leonardo Marin,12,True,65,0,0,0,0,0,0,0,3,1,0,0,6,8,0,0,0.73,0,0,5,0,4,0,0,1,0,0,0,0,0,Centre,False,10
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,134016,Monty Ioane,11,True,80,0,0,0,0,0,0,0,14,2,0,2,10,5,0,1,0.63,0,0,5,0,2,0,0,4,0,0,0,0,0,Back-three,False,14
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,203034,Paolo Garbisi,10,True,76,0,0,0,0,0,1,0,18,0,0,0,3,18,2,0,0.82,1,0,2,0,8,0,0,1,1,0,1,0,3,Fly-half,False,26
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,213144,Stephen Varney,9,True,40,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,1.0,0,0,1,1,32,1,0,3,0,0,0,0,0,Scrum-half,False,3
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,164232,Danilo Fischetti,1,True,80,0,0,0,0,0,0,0,5,0,0,1,7,15,1,2,0.94,0,1,5,1,1,0,0,0,0,0,0,0,0,Prop,True,17
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,202980,Gianmarco Lucchesi,2,True,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,Hooker,True,1
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,118062,Pietro Ceccarelli,3,True,40,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0.88,0,0,3,0,0,0,0,0,0,0,0,0,0,Prop,True,7
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,167196,Niccolo Cannone,4,True,48,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,1.0,0,0,3,1,0,0,0,1,1,0,0,0,0,Second-row,True,12
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,129234,Federico Ruzza,5,True,67,0,0,0,0,0,0,0,8,0,0,0,3,6,1,0,0.86,0,0,2,0,6,1,0,0,1,0,0,0,0,Second-row,True,5
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,147378,Giovanni Pettinelli,6,True,53,0,0,0,0,0,0,0,7,0,0,1,8,12,1,0,0.92,0,0,7,0,4,0,0,0,0,0,0,0,0,Back-row,True,14
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,164220,Michele Lamaro,7,True,61,0,0,0,0,0,0,0,19,0,0,0,8,18,8,1,0.69,1,1,8,0,1,0,0,0,0,0,0,0,0,Back-row,True,24
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,132732,Toa Halafihi,8,True,80,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0.71,0,0,3,0,1,0,0,0,0,0,0,0,0,Back-row,True,5
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,124578,Hame Faiva,16,False,72,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.67,0,0,0,0,0,0,4,0,1,0,0,0,0,,False,-9
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,223302,Ivan Nemer,17,False,61,0,0,0,0,0,0,0,5,1,0,0,2,14,1,0,0.88,0,0,2,0,3,0,8,1,0,0,0,0,0,,False,16
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,122910,Tiziano Pasquali,18,False,40,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0.75,0,0,1,0,1,0,0,0,2,0,0,0,0,Prop,True,4
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,111144,David Sisi,19,False,13,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0.71,0,0,1,0,1,0,0,0,0,0,0,0,0,Second-row,True,5
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,204054,Manuel Zuliani,20,False,32,0,0,0,0,0,0,0,22,0,0,0,2,7,0,1,0.88,0,1,2,0,0,0,0,0,0,0,0,0,0,Back-row,True,9
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,119316,Braam Steyn,21,False,27,1,0,0,0,0,0,0,14,0,0,0,2,3,1,1,0.6,0,0,2,0,2,0,0,0,1,0,0,0,0,Back-row,True,-2
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,180450,Alessandro Fusco,22,False,40,0,0,0,0,0,0,0,13,3,0,0,4,5,1,0,0.83,0,0,3,0,19,1,0,2,0,0,0,0,0,Scrum-half,False,12
2022,1266,Six Nations,3,8289853,2022-02-27,Italy,2873,Ireland,1817,away,6,57,L,-51,148110,Marco Zanon,23,False,15,0,0,0,0,0,0,0,8,1,0,0,2,6,0,0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,0,Centre,False,8
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,111690,Liam Williams,15,True,66,0,0,0,0,0,0,0,80,0,0,0,9,1,0,0,0.5,0,0,4,0,3,0,0,2,0,0,0,0,0,Back-three,False,9
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,116478,Alex Cuthbert,14,True,80,0,0,0,0,0,0,0,41,2,1,1,10,4,0,1,1.0,0,0,7,1,2,0,0,1,1,0,0,0,0,Back-three,False,13
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,136476,Owen Watkin,13,True,80,0,0,0,0,0,0,0,7,1,0,1,8,7,2,2,0.78,0,0,7,0,3,0,0,0,0,0,0,0,0,Centre,False,11
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,96978,Jonathan Davies,12,True,64,0,0,0,0,0,0,0,1,0,0,0,5,3,1,0,0.43,0,0,5,0,1,0,0,1,0,0,0,0,0,Centre,False,3
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,129096,Josh Adams,11,True,80,0,0,0,0,0,0,0,36,1,0,1,7,1,0,0,0.5,0,0,5,0,4,1,0,1,0,0,0,0,0,Back-three,False,8
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,58554,Dan Biggar,10,True,80,0,0,0,0,0,3,0,22,0,0,0,3,7,0,0,0.88,1,0,1,0,37,4,0,2,0,0,0,0,9,Fly-half,False,23
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,128628,Tomos Williams,9,True,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,Scrum-half,False,2
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,119118,Gareth Thomas,1,True,19,0,0,0,0,0,0,0,2,0,0,0,3,11,1,1,0.79,0,0,3,0,1,0,0,0,0,0,0,0,0,Prop,True,11
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,128574,Ryan Elias,2,True,54,0,0,0,0,0,0,0,8,0,0,0,8,8,1,0,0.73,0,0,6,1,1,0,5,0,1,0,0,0,0,Hooker,True,7
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,131898,Tomas Francis,3,True,59,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0.78,0,0,1,0,0,0,0,0,0,0,0,0,0,Prop,True,7
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,122568,Will Rowlands,4,True,80,0,0,0,0,0,0,0,20,0,0,0,6,9,0,0,0.9,0,0,5,1,4,0,0,1,1,0,0,0,0,Second-row,True,10
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,129576,Adam Beard,5,True,80,0,0,0,0,0,0,0,2,0,0,0,5,8,0,0,0.8,0,0,4,1,3,0,0,0,2,0,0,0,0,Second-row,True,6
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,132096,Seb Davies,6,True,61,0,0,0,0,0,0,0,1,0,0,1,3,8,1,2,0.73,0,0,2,0,3,0,0,0,0,0,0,0,0,Back-row,True,10
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,61008,Josh Navidi,7,True,75,0,0,0,0,0,0,0,12,1,0,0,6,7,3,0,0.58,0,0,7,0,2,0,0,0,0,0,0,0,0,Back-row,True,10
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,66186,Taulupe Faletau,8,True,80,0,0,0,0,0,0,0,65,1,0,2,14,8,1,0,0.73,0,0,10,1,5,1,0,1,2,0,0,0,0,Back-row,True,18
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,178848,Dewi Lake,16,False,26,0,0,0,0,0,0,0,3,0,0,0,5,4,1,2,0.8,0,0,5,0,6,0,4,0,0,0,0,0,0,Hooker,True,4
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,128142,Wyn Jones,17,False,13,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1.0,0,0,2,0,2,0,0,0,1,0,0,0,0,Prop,True,1
2022,1266,Six Nations,4,8289862,2022-03-11,Wales,1517,France,1967,home,9,13,L,-4,135306,Dillon Lewis,18,False,21,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0.67,0,0,1,0,0,0,0,0,1,0,0,0,0,Prop,True,1
