season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2025,1464,Investec Champions Cup,1,8490337,2024-12-07,Racing 92,140,Harlequins,3467,home,23,12,W,11,3,2,1,1,2,0,0,0,0.22,51,232,16,4,1,21,23,0.88,1,2,15,1,9,8,2,0,2,0,10,3,84,0.37,0.51,11,2,0.44,0,0,1,66,65,80,0,1.0,6,106,16,9,2
2025,1464,Investec Champions Cup,1,8490337,2024-12-07,Harlequins,3467,Racing 92,140,away,12,23,L,-11,2,3,1,1,0,2,0,0,0.78,44,250,30,5,1,10,28,0.95,1,1,21,0,11,11,1,0,1,0,21,4,120,0.63,0.49,9,0,0.56,0,0,3,74,71,90,0,1.0,9,107,14,7,1
2025,1464,Investec Champions Cup,1,8490346,2024-12-08,Union Bordeaux-Begles,131,Leicester Tigers,3767,home,42,28,W,14,6,4,6,4,0,0,0,0,0.34,64,430,27,11,6,16,39,1.0,2,0,8,0,4,4,0,0,0,0,19,15,141,0.47,0.31,14,0,0.38,0,0,4,47,43,98,0,1.0,5,181,13,13,0
2025,1464,Investec Champions Cup,1,8490346,2024-12-08,Leicester Tigers,3767,Union Bordeaux-Begles,131,away,28,42,L,-14,4,6,4,6,0,0,0,0,0.66,92,617,31,5,4,23,29,0.7,0,6,14,1,9,8,0,0,0,0,17,3,203,0.53,0.69,6,0,0.62,0,0,8,128,120,154,0,1.0,7,59,15,8,0
2025,1464,Investec Champions Cup,1,8490355,2024-12-08,Stade Toulousain,7067,Ulster Rugby,7367,home,61,21,W,40,8,3,7,3,0,0,0,0,0.55,78,525,45,7,7,17,24,1.0,1,0,14,0,8,8,1,0,1,0,8,7,138,0.57,0.53,12,0,0.55,0,0,4,76,72,141,0,1.0,7,129,15,8,0
2025,1464,Investec Champions Cup,1,8490355,2024-12-08,Ulster Rugby,7367,Stade Toulousain,7067,away,21,61,L,-40,3,8,3,7,0,0,0,0,0.45,59,238,22,1,3,8,16,0.88,0,2,15,0,6,6,0,0,0,0,17,3,106,0.43,0.47,11,0,0.45,0,0,8,87,79,101,0,1.0,5,92,11,4,0
2025,1464,Investec Champions Cup,1,8490364,2024-12-08,Bristol Bears,3167,Leinster Rugby,6917,home,12,35,L,-23,2,5,1,5,0,0,0,0,0.65,58,291,51,3,1,18,13,0.8,1,4,16,1,6,5,2,0,1,0,28,11,165,0.54,0.55,8,0,0.55,0,0,2,97,95,122,1,0.83,5,102,24,4,1
2025,1464,Investec Champions Cup,1,8490364,2024-12-08,Leinster Rugby,6917,Bristol Bears,3167,away,35,12,W,23,5,2,5,1,0,0,0,0,0.35,55,408,28,7,5,28,23,0.92,2,1,12,0,5,5,0,0,0,0,18,8,167,0.46,0.45,16,0,0.45,0,0,4,70,66,94,4,0.67,8,170,15,7,3
2025,1464,Investec Champions Cup,2,8490373,2024-12-13,Sale Sharks,4367,Racing 92,140,home,29,7,W,22,4,1,3,1,1,0,0,0,0.25,60,406,26,6,3,23,24,0.67,0,6,12,0,7,7,1,0,1,0,32,5,140,0.38,0.51,12,1,0.45,0,0,6,84,78,100,0,1.0,3,192,13,12,0
2025,1464,Investec Champions Cup,2,8490373,2024-12-13,Racing 92,140,Sale Sharks,4367,away,7,29,L,-22,1,4,1,3,0,1,0,0,0.75,49,214,57,4,1,32,32,0.92,3,1,12,0,3,3,0,0,0,1,23,6,160,0.62,0.49,15,0,0.55,0,0,3,115,112,128,0,1.0,5,106,14,3,1
2025,1464,Investec Champions Cup,2,8490382,2024-12-13,Castres Olympique,6167,Munster Rugby,6467,home,16,14,W,2,2,2,0,2,2,0,0,0,0.18,41,240,35,0,0,21,35,0.86,0,3,18,1,6,5,2,0,2,1,21,11,107,0.55,0.38,15,2,0.47,0,0,3,60,57,87,0,1.0,8,143,8,5,3
2025,1464,Investec Champions Cup,2,8490382,2024-12-13,Munster Rugby,6467,Castres Olympique,6167,away,14,16,L,-2,2,2,2,0,0,2,0,0,0.82,69,359,42,4,2,21,25,0.92,1,1,12,1,8,7,2,0,0,1,21,6,225,0.45,0.62,17,0,0.53,0,0,3,104,101,129,0,1.0,3,95,17,3,0
2025,1464,Investec Champions Cup,2,8490391,2024-12-14,Bulls,308,Northampton Saints,4217,home,21,30,L,-9,3,4,3,2,0,2,0,0,0.22,86,502,22,5,3,40,9,0.92,0,1,12,1,3,2,0,0,0,0,21,16,191,0.62,0.61,14,0,0.62,0,0,5,92,87,128,0,1.0,9,57,17,6,0
2025,1464,Investec Champions Cup,2,8490391,2024-12-14,Northampton Saints,4217,Bulls,308,away,30,21,W,9,4,3,2,3,2,0,0,0,0.78,41,196,5,5,2,18,15,0.88,0,2,14,0,1,1,0,0,2,0,39,9,69,0.38,0.39,12,2,0.38,0,0,3,32,29,58,2,0.75,6,143,10,5,1
2025,1464,Investec Champions Cup,2,8490400,2024-12-14,Ulster Rugby,7367,Union Bordeaux-Begles,131,home,19,40,L,-21,3,5,2,4,0,0,0,0,0.51,82,534,44,6,2,28,15,0.8,0,2,8,0,2,2,0,0,1,0,21,9,201,0.66,0.43,12,0,0.54,0,0,8,122,114,145,0,1.0,7,134,15,5,1
2025,1464,Investec Champions Cup,2,8490400,2024-12-14,Union Bordeaux-Begles,131,Ulster Rugby,7367,away,40,19,W,21,5,3,4,2,0,0,0,0,0.49,67,409,25,4,4,21,18,0.86,0,2,12,0,7,7,1,0,1,0,28,8,144,0.34,0.57,7,0,0.46,0,0,2,77,75,103,1,0.88,7,203,10,9,3
2025,1464,Investec Champions Cup,2,8490409,2024-12-14,Leinster Rugby,6917,ASM Clermont Auvergne,6767,home,15,7,W,8,2,1,1,1,1,0,0,0,0.67,83,531,38,2,1,21,23,0.56,0,7,9,0,3,3,0,0,1,0,20,7,202,0.59,0.49,6,1,0.55,0,0,5,104,99,136,0,1.0,7,119,19,7,0
2025,1464,Investec Champions Cup,2,8490409,2024-12-14,ASM Clermont Auvergne,6767,Leinster Rugby,6917,away,7,15,L,-8,1,2,1,1,0,1,0,0,0.33,49,352,29,3,1,20,35,0.86,4,1,6,0,3,3,0,0,0,0,21,4,91,0.41,0.51,15,0,0.45,0,0,5,71,66,88,1,0.91,10,169,14,7,1
2025,1464,Investec Champions Cup,2,8490418,2024-12-14,Leicester Tigers,3767,Sharks,311,home,56,17,W,39,8,2,8,2,0,1,0,0,0.79,80,480,25,7,8,27,27,0.89,1,1,8,0,5,5,1,1,0,0,20,4,152,0.61,0.5,8,0,0.56,0,0,3,101,98,123,1,0.91,10,124,11,9,0
2025,1464,Investec Champions Cup,2,8490418,2024-12-14,Sharks,311,Leicester Tigers,3767,away,17,56,L,-39,2,8,2,8,1,0,0,0,0.21,51,333,36,3,2,20,17,0.75,1,3,9,1,2,1,0,0,0,0,27,4,143,0.39,0.5,8,1,0.44,0,0,6,80,74,101,1,0.86,6,151,19,3,1
2025,1464,Investec Champions Cup,2,8490427,2024-12-14,Stade Rochelais,158,Bristol Bears,3167,home,35,7,W,28,5,1,5,1,0,0,0,0,0.55,77,461,44,7,5,27,30,1.0,1,0,19,1,9,8,1,0,0,0,27,20,153,0.59,0.62,8,0,0.6,0,0,2,79,77,137,0,1.0,10,80,16,9,0
2025,1464,Investec Champions Cup,2,8490427,2024-12-14,Bristol Bears,3167,Stade Rochelais,158,away,7,35,L,-28,1,5,1,5,0,0,0,0,0.45,55,489,17,6,1,27,13,0.87,0,2,13,1,3,2,0,0,0,0,27,8,137,0.41,0.38,16,0,0.4,0,0,7,56,49,77,0,1.0,7,113,20,6,1
2025,1464,Investec Champions Cup,2,8490436,2024-12-14,Harlequins,3467,Stormers,314,home,53,16,W,37,8,1,5,1,1,2,0,1,0.47,65,467,31,10,5,25,25,0.94,1,1,16,1,6,5,0,1,3,0,11,9,130,0.6,0.59,4,1,0.6,0,0,3,75,72,122,0,1.0,5,120,18,4,1
2025,1464,Investec Champions Cup,2,8490436,2024-12-14,Stormers,314,Harlequins,3467,away,16,53,L,-37,1,8,1,5,2,1,1,0,0.53,42,279,24,2,1,11,15,0.86,0,1,6,0,3,3,0,0,0,0,25,7,135,0.4,0.41,14,2,0.4,0,0,6,78,72,93,1,0.86,6,128,14,3,3
2025,1464,Investec Champions Cup,2,8490454,2024-12-15,Benetton Rugby,5567,Bath Rugby,3017,home,22,21,W,1,3,3,1,3,0,0,0,0,0.56,75,438,34,5,1,25,27,0.86,0,2,12,3,10,7,0,0,2,0,25,5,159,0.57,0.46,6,0,0.52,0,0,3,90,87,122,0,1.0,5,107,8,4,0
2025,1464,Investec Champions Cup,2,8490454,2024-12-15,Bath Rugby,3017,Benetton Rugby,5567,away,21,22,L,-1,3,3,3,1,0,0,0,0,0.44,77,461,23,3,3,25,22,1.0,0,0,8,0,2,2,1,0,0,0,26,5,126,0.43,0.54,8,0,0.48,0,0,1,85,84,109,0,1.0,8,128,17,6,2
2025,1464,Investec Champions Cup,2,8490463,2024-12-15,Stade Francais Paris,4817,Saracens,4517,home,17,28,L,-11,2,3,2,2,1,3,0,0,0.61,48,237,22,2,2,17,26,0.81,1,3,13,0,6,6,3,0,0,0,18,6,108,0.46,0.49,14,1,0.48,0,1,2,70,68,89,0,1.0,12,112,16,6,2
2025,1464,Investec Champions Cup,2,8490463,2024-12-15,Saracens,4517,Stade Francais Paris,4817,away,28,17,W,11,3,2,2,2,3,1,0,0,0.39,56,375,25,3,2,18,27,0.92,1,1,12,0,6,6,2,2,1,1,17,10,99,0.54,0.51,12,3,0.52,0,0,2,65,63,90,2,0.75,6,126,14,6,1
2025,1464,Investec Champions Cup,2,8490445,2024-12-15,RC Toulon,134,Glasgow Warriors,5267,home,30,29,W,1,3,3,3,2,3,1,0,0,0.14,56,254,25,2,3,13,17,0.94,0,1,15,3,10,7,2,0,0,0,14,8,105,0.53,0.38,11,3,0.46,0,0,5,73,68,89,0,1.0,3,163,12,8,3
2025,1464,Investec Champions Cup,2,8490445,2024-12-15,Glasgow Warriors,5267,RC Toulon,134,away,29,30,L,-1,3,3,2,3,1,3,0,0,0.86,62,339,32,4,2,14,19,0.93,0,1,13,0,6,6,0,0,1,0,13,6,152,0.47,0.62,12,1,0.54,0,0,7,99,92,112,0,1.0,7,100,6,8,1
2025,1464,Investec Champions Cup,2,8490472,2024-12-15,Exeter Chiefs,269,Stade Toulousain,7067,home,21,64,L,-43,3,10,3,7,0,0,0,0,0.52,55,376,22,4,3,13,17,0.55,0,5,6,0,1,1,0,0,0,0,28,8,140,0.38,0.5,16,0,0.44,0,0,6,65,59,91,1,0.86,6,117,10,5,1
2025,1464,Investec Champions Cup,2,8490472,2024-12-15,Stade Toulousain,7067,Exeter Chiefs,269,away,64,21,W,43,10,3,7,3,0,0,0,0,0.48,67,442,35,11,7,28,25,0.94,3,1,15,2,15,13,0,0,3,0,13,15,143,0.62,0.5,9,0,0.56,0,0,1,74,73,119,0,1.0,4,74,14,6,0
2025,1464,Investec Champions Cup,3,8490481,2025-01-10,Glasgow Warriors,5267,Racing 92,140,home,29,19,W,10,5,3,2,2,0,0,0,0,0.19,81,549,25,10,2,37,17,0.81,2,3,13,0,5,5,1,1,3,0,25,6,211,0.5,0.41,10,0,0.46,0,0,2,97,95,119,0,1.0,8,237,14,7,1
2025,1464,Investec Champions Cup,3,8490481,2025-01-10,Racing 92,140,Glasgow Warriors,5267,away,19,29,L,-10,3,5,2,2,0,0,0,0,0.81,105,400,30,7,2,25,24,0.88,2,2,15,2,6,4,1,0,1,0,37,6,189,0.5,0.59,6,0,0.54,0,0,5,132,127,158,0,1.0,2,124,17,4,0
2025,1464,Investec Champions Cup,3,8490490,2025-01-11,Stormers,314,Sale Sharks,4367,home,40,0,W,40,6,0,5,0,0,0,0,0,0.58,52,451,19,12,5,27,32,0.92,1,1,11,1,6,5,0,0,1,0,13,12,99,0.45,0.59,10,0,0.52,0,0,1,54,53,91,1,0.91,10,106,13,7,1
2025,1464,Investec Champions Cup,3,8490490,2025-01-11,Sale Sharks,4367,Stormers,314,away,0,40,L,-40,0,6,0,5,0,0,0,0,0.42,43,195,27,2,0,13,22,0.93,0,1,13,3,10,7,1,0,0,0,27,11,111,0.55,0.41,14,0,0.48,0,0,1,58,57,84,0,1.0,6,90,19,1,3
2025,1464,Investec Champions Cup,3,8490499,2025-01-11,Exeter Chiefs,269,Union Bordeaux-Begles,131,home,17,69,L,-52,3,11,1,7,0,0,0,0,0.58,95,614,64,3,1,29,17,0.5,0,6,6,0,1,1,0,0,2,0,44,9,226,0.51,0.58,11,0,0.54,0,0,7,132,125,173,0,1.0,8,89,19,6,0
2025,1464,Investec Champions Cup,3,8490499,2025-01-11,Union Bordeaux-Begles,131,Exeter Chiefs,269,away,69,17,W,52,11,3,7,1,0,0,0,0,0.42,77,684,30,9,7,45,22,0.89,5,1,8,0,6,6,2,1,4,0,30,11,145,0.49,0.42,7,0,0.46,0,1,5,54,49,117,0,1.0,9,174,14,5,0
2025,1464,Investec Champions Cup,3,8490508,2025-01-11,Sharks,311,Stade Toulousain,7067,home,8,20,L,-12,1,2,0,2,1,2,0,0,0.65,61,398,39,2,0,18,33,0.82,4,3,14,0,1,1,0,0,1,0,24,11,188,0.54,0.5,7,1,0.52,0,0,7,84,77,123,2,0.75,6,122,24,9,0
2025,1464,Investec Champions Cup,3,8490508,2025-01-11,Stade Toulousain,7067,Sharks,311,away,20,8,W,12,2,1,2,0,2,1,0,0,0.35,77,474,36,7,2,24,30,0.76,2,4,13,0,5,5,0,0,0,0,18,23,181,0.46,0.5,14,2,0.48,0,0,3,74,71,129,1,0.8,4,131,23,8,0
2025,1464,Investec Champions Cup,3,8490517,2025-01-11,Munster Rugby,6467,Saracens,4517,home,17,12,W,5,2,0,2,0,1,4,0,0,0.42,52,338,41,4,2,13,35,1.0,0,0,13,2,5,3,0,0,0,1,12,2,138,0.49,0.49,8,1,0.49,0,0,0,92,92,108,1,0.86,6,111,25,6,0
2025,1464,Investec Champions Cup,3,8490517,2025-01-11,Saracens,4517,Munster Rugby,6467,away,12,17,L,-5,0,2,0,2,4,1,0,0,0.58,51,255,39,0,0,12,36,1.0,0,0,9,0,2,2,0,0,0,0,13,10,136,0.51,0.51,7,4,0.51,0,0,3,79,76,102,0,1.0,10,148,13,5,0
2025,1464,Investec Champions Cup,3,8490526,2025-01-11,Stade Francais Paris,4817,Northampton Saints,4217,home,45,35,W,10,6,5,4,5,0,0,0,0,0.69,63,380,30,5,4,16,22,0.93,4,1,14,5,15,10,1,1,2,0,24,3,120,0.49,0.62,10,0,0.55,0,0,3,87,84,110,3,0.57,4,125,16,6,0
2025,1464,Investec Champions Cup,3,8490526,2025-01-11,Northampton Saints,4217,Stade Francais Paris,4817,away,35,45,L,-10,5,6,5,4,0,0,0,0,0.31,65,452,13,6,5,24,19,0.43,0,8,6,0,4,4,0,1,0,0,16,2,132,0.51,0.38,14,0,0.45,0,0,7,78,71,88,0,1.0,7,171,12,7,2
2025,1464,Investec Champions Cup,3,8490544,2025-01-11,Castres Olympique,6167,Bulls,308,home,49,10,W,39,6,1,5,1,3,1,0,0,0.49,59,418,18,10,5,24,34,0.88,4,2,14,1,5,4,0,0,1,0,17,12,149,0.53,0.52,7,3,0.53,0,0,2,61,59,93,0,1.0,7,112,13,3,0
2025,1464,Investec Champions Cup,3,8490544,2025-01-11,Bulls,308,Castres Olympique,6167,away,10,49,L,-39,1,6,1,5,1,3,0,0,0.51,48,266,39,1,1,17,31,0.71,2,5,12,0,5,5,1,1,0,0,24,6,138,0.47,0.48,12,1,0.47,0,0,6,78,72,103,1,0.8,4,109,14,8,0
2025,1464,Investec Champions Cup,3,8490535,2025-01-11,Leicester Tigers,3767,Ulster Rugby,7367,home,38,10,W,28,6,1,4,1,0,1,0,0,0.54,68,394,36,8,4,31,28,0.67,0,5,10,0,5,5,0,0,2,0,13,3,190,0.55,0.68,5,0,0.6,0,0,4,108,104,124,1,0.89,8,120,18,6,0
2025,1464,Investec Champions Cup,3,8490535,2025-01-11,Ulster Rugby,7367,Leicester Tigers,3767,away,10,38,L,-28,1,6,1,4,1,0,0,0,0.46,51,187,22,2,1,13,31,1.0,1,0,11,0,3,3,0,0,0,0,31,4,136,0.45,0.32,10,1,0.4,0,0,4,75,71,85,1,0.9,9,171,16,9,0
2025,1464,Investec Champions Cup,3,8490553,2025-01-12,RC Toulon,134,Harlequins,3467,home,33,21,W,12,5,3,4,3,0,0,0,0,0.98,72,441,32,3,4,19,28,1.0,2,0,13,0,7,7,1,0,1,0,15,12,189,0.48,0.65,8,0,0.56,0,0,4,106,102,124,0,1.0,8,125,13,8,0
2025,1464,Investec Champions Cup,3,8490553,2025-01-12,Harlequins,3467,RC Toulon,134,away,21,33,L,-12,3,5,3,4,0,0,0,0,0.02,69,540,28,5,3,15,18,0.76,0,5,16,1,10,9,2,1,0,0,21,8,178,0.52,0.35,10,0,0.44,0,0,5,81,76,100,0,1.0,4,163,12,6,1
2025,1464,Investec Champions Cup,3,8490562,2025-01-12,Stade Rochelais,158,Leinster Rugby,6917,home,14,16,L,-2,1,1,0,1,3,3,0,0,0.83,57,389,54,1,0,23,33,1.0,2,0,12,1,5,4,0,0,1,2,10,13,193,0.58,0.6,11,3,0.59,0,0,4,107,103,132,1,0.89,8,120,17,9,0
2025,1464,Investec Champions Cup,3,8490562,2025-01-12,Leinster Rugby,6917,Stade Rochelais,158,away,16,14,W,2,1,1,1,0,3,3,0,0,0.17,43,305,29,4,1,10,33,0.86,0,2,12,3,5,2,0,0,0,2,23,7,140,0.42,0.4,11,3,0.41,0,0,3,65,62,81,1,0.8,4,193,14,7,0
2025,1464,Investec Champions Cup,3,8490571,2025-01-12,Bristol Bears,3167,Benetton Rugby,5567,home,35,29,W,6,5,5,5,2,0,0,0,0,0.3,64,392,30,5,5,33,8,0.82,0,3,14,0,6,6,0,0,0,0,35,12,152,0.33,0.53,10,0,0.43,0,0,2,68,66,103,0,1.0,3,177,18,2,1
2025,1464,Investec Champions Cup,3,8490571,2025-01-12,Benetton Rugby,5567,Bristol Bears,3167,away,29,35,L,-6,5,5,2,5,0,0,0,0,0.7,61,378,35,8,2,35,16,1.0,1,0,13,0,9,9,0,0,3,0,33,4,203,0.67,0.47,9,0,0.57,0,0,2,100,98,119,0,1.0,10,113,10,7,0
2025,1464,Investec Champions Cup,3,8490580,2025-01-12,Bath Rugby,3017,ASM Clermont Auvergne,6767,home,40,21,W,19,6,3,5,3,0,0,0,0,0.41,60,358,17,7,5,19,19,0.78,1,4,14,2,3,1,1,0,1,0,22,8,120,0.38,0.58,7,0,0.48,0,0,6,68,62,88,0,1.0,9,129,18,4,0
2025,1464,Investec Champions Cup,3,8490580,2025-01-12,ASM Clermont Auvergne,6767,Bath Rugby,3017,away,21,40,L,-19,3,6,3,5,0,0,0,0,0.59,58,236,24,3,3,22,23,0.78,1,2,7,0,4,4,1,0,0,0,19,5,107,0.62,0.42,7,0,0.52,0,1,1,77,76,98,1,0.86,6,108,16,7,0
2025,1464,Investec Champions Cup,4,8490589,2025-01-17,Ulster Rugby,7367,Exeter Chiefs,269,home,52,24,W,28,8,4,6,2,0,0,0,0,0.71,80,458,50,7,6,38,31,1.0,1,0,11,0,6,6,0,1,2,0,16,14,192,0.48,0.64,2,0,0.57,0,0,2,107,105,142,0,1.0,5,131,15,3,0
2025,1464,Investec Champions Cup,4,8490589,2025-01-17,Exeter Chiefs,269,Ulster Rugby,7367,away,24,52,L,-28,4,8,2,6,0,0,0,0,0.29,53,383,30,7,2,16,22,0.79,0,3,11,0,0,0,0,0,2,0,38,7,160,0.52,0.36,8,0,0.43,0,0,5,85,80,96,1,0.8,4,185,14,5,0
2025,1464,Investec Champions Cup,4,8490598,2025-01-18,Bulls,308,Stade Francais Paris,4817,home,48,7,W,41,6,1,4,1,1,0,0,0,0.58,51,434,11,6,4,7,26,0.75,3,4,12,1,5,4,0,0,2,0,16,10,120,0.48,0.47,6,1,0.48,0,0,4,45,41,70,0,1.0,6,109,24,11,0
2025,1464,Investec Champions Cup,4,8490598,2025-01-18,Stade Francais Paris,4817,Bulls,308,away,7,48,L,-41,1,6,1,4,0,1,0,0,0.42,50,287,29,2,1,17,29,0.78,1,4,14,2,4,2,0,0,0,0,6,5,119,0.52,0.53,12,0,0.52,0,0,6,65,59,91,2,0.83,10,67,14,3,1
2025,1464,Investec Champions Cup,4,8490607,2025-01-18,Northampton Saints,4217,Munster Rugby,6467,home,34,32,W,2,5,4,3,3,1,2,0,0,0.33,80,497,39,5,3,24,24,0.86,1,2,12,0,2,2,0,1,2,0,25,7,193,0.59,0.43,12,1,0.51,0,0,4,117,113,138,0,1.0,5,181,7,4,0
2025,1464,Investec Champions Cup,4,8490607,2025-01-18,Munster Rugby,6467,Northampton Saints,4217,away,32,34,L,-2,4,5,3,3,2,1,0,0,0.67,74,454,38,8,3,25,21,0.82,2,2,9,0,3,3,0,0,1,0,24,15,207,0.41,0.57,9,2,0.49,0,0,5,103,98,129,0,1.0,6,208,14,6,1
2025,1464,Investec Champions Cup,4,8490616,2025-01-18,ASM Clermont Auvergne,6767,Bristol Bears,3167,home,33,26,W,7,4,3,3,2,0,0,0,0,0.95,88,440,53,3,3,43,18,1.0,3,0,13,0,3,3,1,0,1,1,27,15,224,0.52,0.64,9,0,0.59,0,0,2,133,131,162,0,1.0,10,123,10,5,1
2025,1464,Investec Champions Cup,4,8490616,2025-01-18,Bristol Bears,3167,ASM Clermont Auvergne,6767,away,26,33,L,-7,3,4,2,3,0,0,0,0,0.05,62,410,30,5,2,27,14,0.79,0,4,15,1,5,4,0,0,1,0,43,15,184,0.48,0.36,11,0,0.41,0,0,3,78,75,101,0,1.0,4,214,18,2,2
2025,1464,Investec Champions Cup,4,8490625,2025-01-18,Benetton Rugby,5567,Stade Rochelais,158,home,32,25,W,7,2,3,2,2,6,2,0,0,0.21,58,277,32,5,2,25,31,0.73,1,4,11,0,3,3,1,0,0,2,34,8,146,0.5,0.37,9,6,0.43,0,0,4,85,81,105,0,1.0,4,200,8,5,1
2025,1464,Investec Champions Cup,4,8490625,2025-01-18,Stade Rochelais,158,Benetton Rugby,5567,away,25,32,L,-7,3,2,2,2,2,6,0,0,0.79,96,380,32,2,2,34,31,0.71,2,2,5,0,3,3,0,0,1,0,25,15,164,0.5,0.63,15,2,0.57,0,0,9,124,115,154,0,1.0,4,113,7,3,1
2025,1464,Investec Champions Cup,4,8490634,2025-01-18,Leinster Rugby,6917,Bath Rugby,3017,home,47,21,W,26,7,3,6,3,0,0,0,0,0.83,94,617,46,8,6,46,25,0.9,3,2,19,1,3,2,0,0,1,0,22,19,258,0.6,0.71,8,0,0.66,0,0,5,106,101,161,1,0.91,10,70,12,4,0
2025,1464,Investec Champions Cup,4,8490634,2025-01-18,Bath Rugby,3017,Leinster Rugby,6917,away,21,47,L,-26,3,7,3,6,0,0,0,0,0.17,34,181,23,2,3,22,24,0.77,1,3,10,0,1,1,0,0,0,0,46,2,73,0.4,0.29,17,0,0.34,1,1,5,49,44,66,1,0.75,3,155,14,5,1
2025,1464,Investec Champions Cup,4,8490643,2025-01-18,Harlequins,3467,Glasgow Warriors,5267,home,24,7,W,17,3,1,3,1,1,0,0,0,0.69,72,527,28,4,3,19,33,0.77,1,3,10,1,3,2,0,0,0,0,18,9,180,0.59,0.47,7,1,0.53,0,0,1,87,86,116,0,1.0,13,112,13,4,0
2025,1464,Investec Champions Cup,4,8490643,2025-01-18,Glasgow Warriors,5267,Harlequins,3467,away,7,24,L,-17,1,3,1,3,0,1,0,0,0.31,65,526,33,4,1,18,31,0.63,1,7,12,1,7,6,0,0,0,0,19,13,185,0.41,0.53,9,0,0.47,0,0,2,82,80,113,0,1.0,6,144,21,4,0
2025,1464,Investec Champions Cup,4,8490652,2025-01-18,Racing 92,140,Stormers,314,home,31,22,W,9,5,3,3,2,0,1,0,0,0.78,81,483,35,13,3,41,31,0.88,6,2,15,1,5,4,0,0,2,0,22,17,147,0.47,0.54,8,0,0.51,0,0,5,91,86,133,0,1.0,2,127,15,8,1
2025,1464,Investec Champions Cup,4,8490652,2025-01-18,Stormers,314,Racing 92,140,away,22,31,L,-9,3,5,2,3,1,0,0,0,0.22,75,553,26,4,2,22,29,0.63,2,6,10,0,2,2,0,0,1,1,41,6,144,0.53,0.46,7,1,0.49,0,0,5,93,88,114,1,0.88,7,140,10,6,0
2025,1464,Investec Champions Cup,4,8490661,2025-01-19,Union Bordeaux-Begles,131,Sharks,311,home,66,12,W,54,10,2,8,1,0,0,0,0,0.04,54,429,23,9,8,28,28,0.92,1,1,12,0,5,5,0,0,2,0,20,18,137,0.44,0.42,6,0,0.43,0,0,3,52,49,93,0,1.0,8,108,11,3,1
2025,1464,Investec Champions Cup,4,8490661,2025-01-19,Sharks,311,Union Bordeaux-Begles,131,away,12,66,L,-54,2,10,1,8,0,0,0,0,0.96,64,405,15,5,1,20,18,0.92,1,1,11,0,5,5,0,0,1,0,28,8,116,0.56,0.58,11,0,0.57,0,0,9,69,60,95,1,0.8,4,85,18,2,1
2025,1464,Investec Champions Cup,4,8490670,2025-01-19,Saracens,4517,Castres Olympique,6167,home,24,32,L,-8,4,4,2,3,0,2,0,0,0.46,69,370,38,2,2,22,24,0.82,0,4,18,0,10,10,3,2,2,0,25,7,190,0.61,0.5,9,0,0.55,0,0,5,94,89,119,1,0.88,7,128,15,6,0
2025,1464,Investec Champions Cup,4,8490670,2025-01-19,Castres Olympique,6167,Saracens,4517,away,32,24,W,8,4,4,3,2,2,0,0,0,0.54,59,447,24,2,3,25,30,0.78,3,2,7,0,2,2,0,0,1,0,22,7,107,0.39,0.5,12,2,0.45,0,0,3,89,86,104,0,1.0,7,147,8,4,0
2025,1464,Investec Champions Cup,4,8490679,2025-01-19,Stade Toulousain,7067,Leicester Tigers,3767,home,80,12,W,68,12,2,10,1,0,0,0,0,0.81,99,825,24,16,10,35,25,1.0,2,0,10,1,3,2,0,0,2,0,18,24,196,0.6,0.44,14,0,0.52,0,0,3,77,74,139,0,1.0,6,135,10,8,0
2025,1464,Investec Champions Cup,4,8490679,2025-01-19,Leicester Tigers,3767,Stade Toulousain,7067,away,12,80,L,-68,2,12,1,10,0,0,0,0,0.19,82,463,38,3,1,18,16,0.83,0,3,15,1,6,5,0,0,1,0,35,4,182,0.4,0.56,8,0,0.48,0,0,5,100,95,137,0,1.0,6,134,17,3,1
2025,1464,Investec Champions Cup,4,8490688,2025-01-19,Sale Sharks,4367,RC Toulon,134,home,33,7,W,26,5,1,4,1,0,0,0,0,0.37,68,495,17,6,4,17,29,0.76,2,4,13,2,9,7,0,0,1,0,18,5,144,0.61,0.46,11,0,0.53,0,0,2,70,68,98,0,1.0,5,99,13,2,1
2025,1464,Investec Champions Cup,4,8490688,2025-01-19,RC Toulon,134,Sale Sharks,4367,away,7,33,L,-26,1,5,1,4,0,0,0,0,0.63,46,226,41,4,1,18,34,0.85,2,3,17,0,9,9,1,0,0,0,17,10,133,0.39,0.54,11,0,0.47,0,0,2,69,67,96,2,0.8,8,98,12,4,0
