season,comp_id,round,fixture_id,date,team,player_id,player_name,canonical_pos,is_forward,is_jumper,is_modern,minutes,started,min_share,team_scrums_won,team_lineout_steal,y_tries,y_try_assists,y_conversion_goals,y_penalty_goals,y_drop_goals_converted,y_metres,y_defenders_beaten,y_clean_breaks,y_offload,y_runs,y_tackles,y_missed_tackles,y_tackle_turnover,y_passes,y_penalties_conceded,y_yellow_cards,y_red_cards,recon_pts,official_pts,potm_winner,has_label,official_label_source,lat_sw,lat_ls,lat_potm,lat_other,latent_total,target_pts
2023,1266,1,8380537,2023-02-04,Scotland,171582,Kyle Steyn,Back-three,False,False,False,80,True,1.0,5,2,0,1,0,0,0,58,2,2,0,4,9,4,0,3,0,0,0,22.0,8.2,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,22.946859903381643
2023,1266,1,8380537,2023-02-04,Scotland,136776,Huw Jones,Centre,False,False,False,75,True,0.9375,5,2,1,0,0,0,0,34,0,1,1,6,12,0,0,3,0,0,0,27.0,1.4,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,28.489655172413794
2023,1266,1,8380537,2023-02-04,Scotland,139998,Sione Tuipulotu,Centre,False,False,False,80,True,1.0,5,2,0,1,0,0,0,31,0,0,0,8,14,3,1,9,1,0,0,25.0,51.0,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.4896551724137947,1.4896551724137947,26.489655172413794
2023,1266,1,8380537,2023-02-04,Scotland,131400,Duhan van der Merwe,Back-three,False,False,False,80,True,1.0,5,2,2,0,0,0,0,98,10,2,0,8,2,1,0,2,0,0,0,51.0,54.8,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,0.9468599033816418,0.9468599033816418,51.94685990338164
2023,1266,1,8380537,2023-02-04,Scotland,117894,Finn Russell,Fly-half,False,False,False,80,True,1.0,5,2,0,0,3,1,0,66,2,0,0,19,11,6,0,22,0,0,0,30.0,44.6,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.6627906976744176,1.6627906976744176,31.662790697674417
2023,1266,1,8380537,2023-02-04,Scotland,142476,Ben White,Scrum-half,False,False,False,69,True,0.8625,5,2,1,0,0,0,0,13,2,1,1,3,9,1,0,43,0,0,0,26.0,2.1,0.0,True,official_workbook_name_identity,0.0,0.0,0.0,1.376068376068376,1.376068376068376,27.376068376068375
2023,1266,1,8380537,2023-02-04,Scotland,130290,Pierre Schoeman,Prop,True,False,False,65,True,0.8125,5,2,0,0,0,0,0,0,0,0,0,10,19,0,1,2,1,0,0,23.0,17.4,0.0,True,official_workbook_name_identity,3.5833979843304298,0.0,0.0,0.49340065242919223,4.076798636759622,27.076798636759623
2023,1266,1,8380537,2023-02-04,Scotland,117864,George Turner,Hooker,True,False,False,58,True,0.725,5,2,0,0,0,0,0,2,0,0,0,5,14,3,0,2,0,0,0,14.0,5.6,0.0,True,official_workbook_name_identity,3.197493586017922,0.0,0.0,0.912244070268424,4.109737656286346,18.109737656286345
2023,1266,1,8380537,2023-02-04,Scotland,61812,WP Nel,Prop,True,False,False,58,True,0.725,5,2,0,0,0,0,0,1,0,0,0,1,10,0,0,2,2,0,0,8.0,4.8,0.0,True,official_workbook_name_identity,3.197493586017922,0.0,0.0,0.49340065242919223,3.690894238447114,11.690894238447115
2023,1266,1,8380537,2023-02-04,Scotland,97512,Richie Gray,Second-row,True,True,False,80,True,1.0,5,2,0,0,0,0,0,3,0,0,0,4,16,0,0,5,1,0,0,15.0,12.8,0.0,True,official_workbook_name_identity,4.410335980714375,2.062196922977937,0.0,1.301319777877228,7.77385268156954,22.77385268156954
2023,1266,1,8380537,2023-02-04,Scotland,102762,Grant Gilchrist,Second-row,True,True,False,65,True,0.8125,5,2,0,0,0,0,0,0,0,0,0,1,14,0,0,2,0,0,0,14.0,46.2,0.0,True,official_workbook_name_identity,3.5833979843304298,1.6755349999195737,0.0,1.301319777877228,6.560252762127232,20.56025276212723
2023,1266,1,8380537,2023-02-04,Scotland,130536,Jamie Ritchie,Back-row,True,True,False,80,True,1.0,5,2,0,0,0,0,0,6,0,0,1,9,16,1,0,5,1,0,0,17.0,59.2,0.0,True,official_workbook_name_identity,4.410335980714375,2.062196922977937,0.0,1.4831920462553747,7.955724949947687,24.955724949947687
