season,round,fixture_id,team_id,team,player_id,player_name,rolecert_goal_kicker_prob,rolecert_primary_goal_kicker,rolecert_team_kicker_confidence,rolecert_kicking_ambiguity,rolecert_bench_fh_kick_share,rolecert_bench_kick_takeover_risk,rolecert_lineout_role_prob,rolecert_primary_lineout_role,rolecert_team_lineout_confidence,rolecert_potm_role_prob,rolecert_replacement_role_uncertainty
2023,1,8380537,2117,Scotland,139902,Blair Kinghorn,0.14470558175030235,0.0,0.6483763545512844,0.3516236454487156,0.14470558175030235,0.09382367757848391,0.0003844266716692603,0.0,0.6146801846485208,0.0,0.32266885388999955
2023,1,8380537,2117,Scotland,125406,Chris Harris,0.0017537497277374686,0.0,0.6483763545512844,0.3516236454487156,0.0017537497277374686,0.0011370898552657274,0.00017312817721259395,0.0,0.6146801846485208,0.0,0.30288162796173385
2023,1,8380546,1967,France,121938,Cyril Baille,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.0005698257482250169,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,135138,Julien Marchand,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.6093255405171275,1.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,133446,Uini Atonio,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.0005698257482250169,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,213072,Thibaud Flament,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.031340416152375934,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,118416,Paul Willemse,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.031340416152375934,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,139728,Anthony Jelonch,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.015955120950300473,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,123504,Charles Ollivon,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.015955120950300473,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,176748,Gregory Alldritt,0.0007257473977684949,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.015955120950300473,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,135318,Antoine Dupont,0.0014514947955369898,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.0024604358426845974,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,165180,Romain Ntamack,0.06346912219953389,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.002122344313574214,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,202800,Ethan Dumortier,0.0043544843866109685,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.004093994239086083,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,196152,Yoram Moefana,0.0021772421933054843,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.0005698257482250169,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,119154,Gael Fickou,0.0021772421933054843,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.0006191714418304933,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,139668,Damian Penaud,0.0043544843866109685,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.008680484289394613,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,129822,Thomas Ramos,0.5613863251603803,1.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.01536353579021967,0.0,0.6093255405171275,0.06666666666666665,0.0
2023,1,8380546,1967,France,196806,Gaetan Barlot,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.20658799480627923,0.0,0.6093255405171275,0.0,0.231680756850626
2023,1,8380546,1967,France,189984,Reda Wardi,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.00019943901187875589,0.0,0.6093255405171275,0.0,0.31023266237458014
2023,1,8380546,1967,France,178248,Sipili Falatea,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.00019943901187875589,0.0,0.6093255405171275,0.0,0.35235021755558205
2023,1,8380546,1967,France,58998,Romain Taofifenua,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.010969145653331576,0.0,0.6093255405171275,0.0,0.2527471032865485
2023,1,8380546,1967,France,178980,Thomas Lavault,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0,0.0,0.010969145653331576,0.0,0.6093255405171275,0.0,0.3342629164723168
2023,1,8380546,1967,France,136914,Sekou Macalou,0.0003265863289958227,0.0,0.5613863251603803,0.43861367483961966,0.0003265863289958227,0.00018334109908258386,0.005584292332605166,0.0,0.6093255405171275,0.0,0.21348094539201945
2023,1,8380546,1967,France,219972,Nolann Le Garrec,0.0436143186806735,0.0,0.5613863251603803,0.43861367483961966,0.0436143186806735,0.024484482088517025,0.007716094563251203,0.0,0.6093255405171275,0.0,0.3529916585365633
2023,1,8380546,1967,France,169662,Matthieu Jalibert,0.30924978884791954,0.0,0.5613863251603803,0.43861367483961966,0.30924978884791954,0.17360860251795712,0.0028532701331983787,0.0,0.6093255405171275,0.0,0.35969600411210023
2023,1,8380546,2873,Italy,164232,Danilo Fischetti,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,226836,Giacomo Nicotera,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.6486462951512943,1.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,123210,Simone Ferrari,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,167196,Niccolo Cannone,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.02740002882415554,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,129234,Federico Ruzza,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.02740002882415554,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,129216,Sebastian Negri,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.013949105583206457,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,164220,Michele Lamaro,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.013949105583206457,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,220140,Lorenzo Cannone,0.00159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.013949105583206457,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,213144,Stephen Varney,0.00319111746728546,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,117834,Tommaso Allan,0.9237950449141265,1.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,226818,Tommaso Menoncello,0.00478667620092819,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,112206,Luca Morisi,0.00478667620092819,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,118614,Juan Ignacio Brex,0.00478667620092819,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.0004981823422573734,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,136626,Pierre Bruno,0.00957335240185638,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.00881054838091777,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,207774,Ange Capuozzo,0.0159555873364273,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.009533796921033278,0.0,0.6486462951512943,0.06666666666666665,0.0
2023,1,8380546,2873,Italy,128046,Luca Bigi,0.0007180014301392286,0.0,0.9237950449141265,0.07620495508587355,0.0,0.0,0.18642456666189752,0.0,0.6486462951512943,0.0,0.3360521950061612
