competition,rubric_era,season,round,key_fixture,key_player,team,player_name,position,is_forward,official_pts,group_id,status,label_percentile,label_z
six_nations,modern,2025,4,8476189,117954,Ireland,Tadhg Beirne,Second-row,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476189,61620,Ireland,Peter O'Mahony,Back-row,True,7.0,6n-2025-r4,,0.2116788321167883,-0.8174944616548905
six_nations,modern,2025,4,8476189,118518,Ireland,Josh van der Flier,Back-row,True,15.0,6n-2025-r4,,0.551094890510949,-0.20085720771562005
six_nations,modern,2025,4,8476189,148680,Ireland,Caelan Doris,Back-row,True,30.0,6n-2025-r4,,0.8284671532846716,0.9553376434205121
six_nations,modern,2025,4,8476189,102312,Ireland,Rob Herring,Hooker,True,0.0,6n-2025-r4,,0.01824817518248175,-1.3570520588517523
six_nations,modern,2025,4,8476189,56550,Ireland,Cian Healy,Prop,True,21.0,6n-2025-r4,,0.6824817518248175,0.2616207327388328
six_nations,modern,2025,4,8476189,203208,Ireland,Thomas Clarkson,Prop,True,-1.0,6n-2025-r4,,0.0072992700729927005,-1.434131715594161
six_nations,modern,2025,4,8476189,143604,Ireland,James Ryan,Second-row,True,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476189,117936,Ireland,Jack Conan,Back-row,True,27.0,6n-2025-r4,,0.791970802919708,0.7240986731932857
six_nations,modern,2025,4,8476189,203190,Ireland,Ryan Baird,Back-row,True,4.0,6n-2025-r4,,0.11678832116788321,-1.0487334318821169
six_nations,modern,2025,4,8476189,61860,Ireland,Conor Murray,Scrum-half,False,4.0,6n-2025-r4,,0.11678832116788321,-1.0487334318821169
six_nations,modern,2025,4,8476189,201696,Ireland,Jack Crowley,Fly-half,False,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476189,129822,France,Thomas Ramos,Back-three,False,36.0,6n-2025-r4,,0.8832116788321168,1.4178155838749649
six_nations,modern,2025,4,8476189,139668,France,Damian Penaud,Back-three,False,37.0,6n-2025-r4,,0.9014598540145985,1.4948952406173737
six_nations,modern,2025,4,8476189,162150,France,Pierre-Louis Barassi,Centre,False,17.0,6n-2025-r4,,0.6021897810218978,-0.046697894230802436
six_nations,modern,2025,4,8476189,196152,France,Yoram Moefana,Centre,False,19.0,6n-2025-r4,,0.6605839416058394,0.10746141925401519
six_nations,modern,2025,4,8476189,231684,France,Louis Bielle-Biarrey,Back-three,False,47.0,6n-2025-r4,,0.9854014598540146,2.2656918080414616
six_nations,modern,2025,4,8476189,165180,France,Romain Ntamack,Fly-half,False,10.0,6n-2025-r4,,0.3284671532846715,-0.5862554914276641
six_nations,modern,2025,4,8476189,135318,France,Antoine Dupont,Scrum-half,False,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476189,178704,France,Jean-Baptiste Gros,Prop,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476189,147480,France,Peato Mauvaka,Hooker,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476189,133446,France,Uini Atonio,Prop,True,10.0,6n-2025-r4,,0.3284671532846715,-0.5862554914276641
six_nations,modern,2025,4,8476189,213072,France,Thibaud Flament,Second-row,True,15.0,6n-2025-r4,,0.551094890510949,-0.20085720771562005
six_nations,modern,2025,4,8476189,219930,France,Mickael Guillard,Second-row,True,23.0,6n-2025-r4,,0.708029197080292,0.41578004622365045
six_nations,modern,2025,4,8476189,123366,France,Francois Cros,Back-row,True,18.0,6n-2025-r4,,0.6386861313868614,0.03038176251160637
six_nations,modern,2025,4,8476189,198624,France,Paul Boudehent,Back-row,True,33.0,6n-2025-r4,,0.8503649635036497,1.1865766136477385
six_nations,modern,2025,4,8476189,176748,France,Gregory Alldritt,Back-row,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476189,135138,France,Julien Marchand,Hooker,True,24.0,6n-2025-r4,,0.7226277372262774,0.49285970296605924
six_nations,modern,2025,4,8476189,121938,France,Cyril Baille,Prop,True,19.0,6n-2025-r4,,0.6605839416058394,0.10746141925401519
six_nations,modern,2025,4,8476189,127122,France,Dorian Aldegheri,Prop,True,10.0,6n-2025-r4,,0.3284671532846715,-0.5862554914276641
six_nations,modern,2025,4,8476189,166476,France,Emmanuel Meafou,Second-row,True,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476189,238278,France,Hugo Auradou,Second-row,True,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476189,242478,France,Oscar Jegou,Back-row,True,26.0,6n-2025-r4,,0.7700729927007299,0.6470190164508769
six_nations,modern,2025,4,8476189,139728,France,Anthony Jelonch,Back-row,True,9.0,6n-2025-r4,,0.2956204379562044,-0.6633351481700729
six_nations,modern,2025,4,8476189,186162,France,Maxime Lucu,Scrum-half,False,17.0,6n-2025-r4,,0.6021897810218978,-0.046697894230802436
six_nations,modern,2025,4,8476198,139902,Scotland,Blair Kinghorn,Back-three,False,71.0,6n-2025-r4,,1.0,4.115603569859274
six_nations,modern,2025,4,8476198,146754,Scotland,Darcy Graham,Back-three,False,33.0,6n-2025-r4,,0.8503649635036497,1.1865766136477385
six_nations,modern,2025,4,8476198,136776,Scotland,Huw Jones,Centre,False,26.0,6n-2025-r4,,0.7700729927007299,0.6470190164508769
six_nations,modern,2025,4,8476198,242766,Scotland,Tom Jordan,Centre,False,52.0,6n-2025-r4,,0.9927007299270073,2.651090091753506
six_nations,modern,2025,4,8476198,131400,Scotland,Duhan van der Merwe,Back-three,False,28.0,6n-2025-r4,,0.8029197080291971,0.8011783299356945
six_nations,modern,2025,4,8476198,117894,Scotland,Finn Russell,Fly-half,False,26.0,6n-2025-r4,,0.7700729927007299,0.6470190164508769
six_nations,modern,2025,4,8476198,142476,Scotland,Ben White,Scrum-half,False,6.0,6n-2025-r4,,0.18613138686131386,-0.8945741183972994
six_nations,modern,2025,4,8476198,130290,Scotland,Pierre Schoeman,Prop,True,15.0,6n-2025-r4,,0.551094890510949,-0.20085720771562005
six_nations,modern,2025,4,8476198,111864,Scotland,Dave Cherry,Hooker,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476198,130530,Scotland,Zander Fagerson,Prop,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476198,117852,Scotland,Jonny Gray,Second-row,True,18.0,6n-2025-r4,,0.6386861313868614,0.03038176251160637
six_nations,modern,2025,4,8476198,102762,Scotland,Grant Gilchrist,Second-row,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476198,130536,Scotland,Jamie Ritchie,Back-row,True,25.0,6n-2025-r4,,0.7408759124087592,0.569939359708468
six_nations,modern,2025,4,8476198,180222,Scotland,Rory Darge,Back-row,True,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476198,124308,Scotland,Jack Dempsey,Back-row,True,36.0,6n-2025-r4,,0.8832116788321168,1.4178155838749649
six_nations,modern,2025,4,8476198,187422,Scotland,Ewan Ashman,Hooker,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476198,134172,Scotland,Rory Sutherland,Prop,True,4.0,6n-2025-r4,,0.11678832116788321,-1.0487334318821169
six_nations,modern,2025,4,8476198,203400,Scotland,Will Hurd,Prop,True,4.0,6n-2025-r4,,0.11678832116788321,-1.0487334318821169
six_nations,modern,2025,4,8476198,220296,Scotland,Gregor Brown,Second-row,True,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476198,161856,Scotland,Matt Fagerson,Back-row,True,25.0,6n-2025-r4,,0.7408759124087592,0.569939359708468
six_nations,modern,2025,4,8476198,129792,Scotland,George Horne,Scrum-half,False,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476198,163866,Scotland,Stafford McDowall,Centre,False,7.0,6n-2025-r4,,0.2116788321167883,-0.8174944616548905
six_nations,modern,2025,4,8476198,179370,Scotland,Kyle Rowe,Back-three,False,2.0,6n-2025-r4,,0.072992700729927,-1.2028927453669347
six_nations,modern,2025,4,8476198,197892,Wales,Blair Murray,Back-three,False,30.0,6n-2025-r4,,0.8284671532846716,0.9553376434205121
six_nations,modern,2025,4,8476198,177600,Wales,Tom Rogers,Back-three,False,1.0,6n-2025-r4,,0.040145985401459854,-1.2799724021093435
six_nations,modern,2025,4,8476198,177912,Wales,Max Llewellyn,Centre,False,26.0,6n-2025-r4,,0.7700729927007299,0.6470190164508769
six_nations,modern,2025,4,8476198,154968,Wales,Ben Thomas,Centre,False,38.0,6n-2025-r4,,0.9124087591240876,1.5719748973597825
six_nations,modern,2025,4,8476198,363636,Wales,Ellis Mee,Back-three,False,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476198,109668,Wales,Gareth Anscombe,Fly-half,False,12.0,6n-2025-r4,,0.36496350364963503,-0.4320961779428465
six_nations,modern,2025,4,8476198,128628,Wales,Tomos Williams,Scrum-half,False,9.0,6n-2025-r4,,0.2956204379562044,-0.6633351481700729
six_nations,modern,2025,4,8476198,121974,Wales,Nicky Smith,Prop,True,17.0,6n-2025-r4,,0.6021897810218978,-0.046697894230802436
six_nations,modern,2025,4,8476198,122628,Wales,Elliot Dee,Hooker,True,18.0,6n-2025-r4,,0.6386861313868614,0.03038176251160637
six_nations,modern,2025,4,8476198,111564,Wales,WillGriff John,Prop,True,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476198,122568,Wales,Will Rowlands,Second-row,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476198,232104,Wales,Dafydd Jenkins,Second-row,True,42.0,6n-2025-r4,,0.9562043795620438,1.8802935243294179
six_nations,modern,2025,4,8476198,203070,Wales,Jac Morgan,Back-row,True,39.0,6n-2025-r4,,0.927007299270073,1.6490545541021913
six_nations,modern,2025,4,8476198,155826,Wales,Tommy Reffell,Back-row,True,15.0,6n-2025-r4,,0.551094890510949,-0.20085720771562005
six_nations,modern,2025,4,8476198,66186,Wales,Taulupe Faletau,Back-row,True,41.0,6n-2025-r4,,0.948905109489051,1.803213867587009
six_nations,modern,2025,4,8476198,178848,Wales,Dewi Lake,Hooker,True,16.0,6n-2025-r4,,0.572992700729927,-0.12377755097321125
six_nations,modern,2025,4,8476198,119118,Wales,Gareth Thomas,Prop,True,16.0,6n-2025-r4,,0.572992700729927,-0.12377755097321125
six_nations,modern,2025,4,8476198,144480,Wales,Keiron Assiratti,Prop,True,9.0,6n-2025-r4,,0.2956204379562044,-0.6633351481700729
six_nations,modern,2025,4,8476198,203082,Wales,Teddy Williams,Second-row,True,9.0,6n-2025-r4,,0.2956204379562044,-0.6633351481700729
six_nations,modern,2025,4,8476198,176652,Wales,Aaron Wainwright,Back-row,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476198,116400,Wales,Rhodri Williams,Scrum-half,False,4.0,6n-2025-r4,,0.11678832116788321,-1.0487334318821169
six_nations,modern,2025,4,8476198,139716,Wales,Jarrod Evans,Fly-half,False,11.0,6n-2025-r4,,0.3467153284671533,-0.5091758346852553
six_nations,modern,2025,4,8476198,203736,Wales,Joe Roberts,Back-three,False,27.0,6n-2025-r4,,0.791970802919708,0.7240986731932857
six_nations,modern,2025,4,8476207,111072,England,Elliot Daly,Back-three,False,20.0,6n-2025-r4,,0.6715328467153284,0.184541075996424
six_nations,modern,2025,4,8476207,213192,England,Tommy Freeman,Back-three,False,43.0,6n-2025-r4,,0.9671532846715328,1.9573731810718267
six_nations,modern,2025,4,8476207,177378,England,Ollie Lawrence,Centre,False,6.0,6n-2025-r4,,0.18613138686131386,-0.8945741183972994
six_nations,modern,2025,4,8476207,156030,England,Fraser Dingwall,Centre,False,12.0,6n-2025-r4,,0.36496350364963503,-0.4320961779428465
six_nations,modern,2025,4,8476207,172416,England,Ollie Sleightholme,Back-three,False,43.0,6n-2025-r4,,0.9671532846715328,1.9573731810718267
six_nations,modern,2025,4,8476207,227772,England,Fin Smith,Fly-half,False,30.0,6n-2025-r4,,0.8284671532846716,0.9553376434205121
six_nations,modern,2025,4,8476207,142356,England,Alex Mitchell,Scrum-half,False,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476207,136680,England,Ellis Genge,Prop,True,9.0,6n-2025-r4,,0.2956204379562044,-0.6633351481700729
six_nations,modern,2025,4,8476207,61134,England,Jamie George,Hooker,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476207,144738,England,Will Stuart,Prop,True,17.0,6n-2025-r4,,0.6021897810218978,-0.046697894230802436
six_nations,modern,2025,4,8476207,122652,England,Maro Itoje,Second-row,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476207,218742,England,Ollie Chessum,Second-row,True,46.0,6n-2025-r4,,0.9781021897810219,2.188612151299053
six_nations,modern,2025,4,8476207,155892,England,Tom Curry,Back-row,True,34.0,6n-2025-r4,,0.864963503649635,1.2636562703901473
six_nations,modern,2025,4,8476207,142404,England,Ben Earl,Back-row,True,34.0,6n-2025-r4,,0.864963503649635,1.2636562703901473
six_nations,modern,2025,4,8476207,164394,England,Tom Willis,Back-row,True,40.0,6n-2025-r4,,0.9416058394160584,1.7261342108446003
six_nations,modern,2025,4,8476207,115452,England,Luke Cowan-Dickie,Hooker,True,2.0,6n-2025-r4,,0.072992700729927,-1.2028927453669347
six_nations,modern,2025,4,8476207,226920,England,Fin Baxter,Prop,True,2.0,6n-2025-r4,,0.072992700729927,-1.2028927453669347
six_nations,modern,2025,4,8476207,178806,England,Joe Heyes,Prop,True,2.0,6n-2025-r4,,0.072992700729927,-1.2028927453669347
six_nations,modern,2025,4,8476207,155868,England,Ted Hill,Back-row,True,1.0,6n-2025-r4,,0.040145985401459854,-1.2799724021093435
six_nations,modern,2025,4,8476207,264444,England,Chandler Cunningham-South,Back-row,True,18.0,6n-2025-r4,,0.6386861313868614,0.03038176251160637
six_nations,modern,2025,4,8476207,155898,England,Ben Curry,Back-row,True,23.0,6n-2025-r4,,0.708029197080292,0.41578004622365045
six_nations,modern,2025,4,8476207,213786,England,Jack van Poortvliet,Scrum-half,False,0.0,6n-2025-r4,,0.01824817518248175,-1.3570520588517523
six_nations,modern,2025,4,8476207,156288,England,Marcus Smith,Fly-half,False,36.0,6n-2025-r4,,0.8832116788321168,1.4178155838749649
six_nations,modern,2025,4,8476207,207774,Italy,Ange Capuozzo,Back-three,False,25.0,6n-2025-r4,,0.7408759124087592,0.569939359708468
six_nations,modern,2025,4,8476207,134016,Italy,Monty Ioane,Back-three,False,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476207,226818,Italy,Tommaso Menoncello,Centre,False,39.0,6n-2025-r4,,0.927007299270073,1.6490545541021913
six_nations,modern,2025,4,8476207,135870,Italy,Matt Gallagher,Back-three,False,2.0,6n-2025-r4,,0.072992700729927,-1.2028927453669347
six_nations,modern,2025,4,8476207,203034,Italy,Paolo Garbisi,Fly-half,False,25.0,6n-2025-r4,,0.7408759124087592,0.569939359708468
six_nations,modern,2025,4,8476207,213144,Italy,Stephen Varney,Scrum-half,False,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476207,164232,Italy,Danilo Fischetti,Prop,True,17.0,6n-2025-r4,,0.6021897810218978,-0.046697894230802436
six_nations,modern,2025,4,8476207,226836,Italy,Giacomo Nicotera,Hooker,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476207,144684,Italy,Marco Riccioni,Prop,True,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476207,167196,Italy,Niccolo Cannone,Second-row,True,14.0,6n-2025-r4,,0.49635036496350365,-0.27793686445802884
six_nations,modern,2025,4,8476207,129234,Italy,Federico Ruzza,Second-row,True,13.0,6n-2025-r4,,0.41605839416058393,-0.3550165212004377
six_nations,modern,2025,4,8476207,129216,Italy,Sebastian Negri,Back-row,True,23.0,6n-2025-r4,,0.708029197080292,0.41578004622365045
six_nations,modern,2025,4,8476207,164220,Italy,Michele Lamaro,Back-row,True,12.0,6n-2025-r4,,0.36496350364963503,-0.4320961779428465
six_nations,modern,2025,4,8476207,231840,Italy,Ross Vintcent,Back-row,True,39.0,6n-2025-r4,,0.927007299270073,1.6490545541021913
six_nations,modern,2025,4,8476207,202980,Italy,Gianmarco Lucchesi,Hooker,True,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476207,231804,Italy,Mirco Spagnolo,Prop,True,1.0,6n-2025-r4,,0.040145985401459854,-1.2799724021093435
six_nations,modern,2025,4,8476207,123210,Italy,Simone Ferrari,Prop,True,5.0,6n-2025-r4,,0.15693430656934307,-0.9716537751397082
six_nations,modern,2025,4,8476207,220128,Italy,Riccardo Favretto,Back-row,True,1.0,6n-2025-r4,,0.040145985401459854,-1.2799724021093435
six_nations,modern,2025,4,8476207,204054,Italy,Manuel Zuliani,Back-row,True,22.0,6n-2025-r4,,0.6934306569343066,0.3387003894812416
six_nations,modern,2025,4,8476207,220140,Italy,Lorenzo Cannone,Back-row,True,7.0,6n-2025-r4,,0.2116788321167883,-0.8174944616548905
six_nations,modern,2025,4,8476207,223740,Italy,Martin Page-Relo,Scrum-half,False,8.0,6n-2025-r4,,0.2518248175182482,-0.7404148049124817
six_nations,modern,2025,4,8476207,117834,Italy,Tommaso Allan,Back-three,False,3.0,6n-2025-r4,,0.0948905109489051,-1.1258130886245257
six_nations,modern,2025,5,8476216,117834,Italy,Tommaso Allan,Back-three,False,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476216,207774,Italy,Ange Capuozzo,Back-three,False,12.0,6n-2025-r5,,0.4742647058823529,-0.32855898619909973
six_nations,modern,2025,5,8476216,226818,Italy,Tommaso Menoncello,Centre,False,45.0,6n-2025-r5,,0.9705882352941176,2.262957235350214
six_nations,modern,2025,5,8476216,134016,Italy,Monty Ioane,Back-three,False,22.0,6n-2025-r5,,0.7279411764705882,0.4567489597249348
six_nations,modern,2025,5,8476216,203034,Italy,Paolo Garbisi,Fly-half,False,25.0,6n-2025-r5,,0.8198529411764706,0.6923413435021452
six_nations,modern,2025,5,8476216,223740,Italy,Martin Page-Relo,Scrum-half,False,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476216,164232,Italy,Danilo Fischetti,Prop,True,15.0,6n-2025-r5,,0.5625,-0.09296660242188937
six_nations,modern,2025,5,8476216,202980,Italy,Gianmarco Lucchesi,Hooker,True,26.0,6n-2025-r5,,0.8419117647058824,0.7708721380945486
six_nations,modern,2025,5,8476216,123210,Italy,Simone Ferrari,Prop,True,12.0,6n-2025-r5,,0.4742647058823529,-0.32855898619909973
six_nations,modern,2025,5,8476216,142434,Italy,Dino Lamb,Second-row,True,4.0,6n-2025-r5,,0.10661764705882353,-0.9568053429383273
six_nations,modern,2025,5,8476216,129234,Italy,Federico Ruzza,Second-row,True,25.0,6n-2025-r5,,0.8198529411764706,0.6923413435021452
six_nations,modern,2025,5,8476216,129216,Italy,Sebastian Negri,Back-row,True,10.0,6n-2025-r5,,0.3897058823529412,-0.4856205753839066
six_nations,modern,2025,5,8476216,204054,Italy,Manuel Zuliani,Back-row,True,34.0,6n-2025-r5,,0.9264705882352942,1.3991184948337763
six_nations,modern,2025,5,8476216,220140,Italy,Lorenzo Cannone,Back-row,True,15.0,6n-2025-r5,,0.5625,-0.09296660242188937
six_nations,modern,2025,5,8476216,226836,Italy,Giacomo Nicotera,Hooker,True,-4.0,6n-2025-r5,,0.011029411764705883,-1.585051699677555
six_nations,modern,2025,5,8476216,231804,Italy,Mirco Spagnolo,Prop,True,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476216,147354,Italy,Giosue Zilocchi,Prop,True,6.0,6n-2025-r5,,0.16544117647058823,-0.7997437537535204
six_nations,modern,2025,5,8476216,167196,Italy,Niccolo Cannone,Second-row,True,20.0,6n-2025-r5,,0.6801470588235294,0.2996873705401279
six_nations,modern,2025,5,8476216,164220,Italy,Michele Lamaro,Back-row,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476216,231840,Italy,Ross Vintcent,Back-row,True,-4.0,6n-2025-r5,,0.011029411764705883,-1.585051699677555
six_nations,modern,2025,5,8476216,213144,Italy,Stephen Varney,Scrum-half,False,18.0,6n-2025-r5,,0.625,0.14262578135532097
six_nations,modern,2025,5,8476216,231834,Italy,Leonardo Marin,Centre,False,8.0,6n-2025-r5,,0.27941176470588236,-0.6426821645687135
six_nations,modern,2025,5,8476216,143496,Ireland,Hugo Keenan,Back-three,False,22.0,6n-2025-r5,,0.7279411764705882,0.4567489597249348
six_nations,modern,2025,5,8476216,166674,Ireland,Mack Hansen,Back-three,False,23.0,6n-2025-r5,,0.7610294117647058,0.5352797543173382
six_nations,modern,2025,5,8476216,129372,Ireland,Garry Ringrose,Centre,False,14.0,6n-2025-r5,,0.5330882352941176,-0.1714973970142928
six_nations,modern,2025,5,8476216,120702,Ireland,Robbie Henshaw,Centre,False,10.0,6n-2025-r5,,0.3897058823529412,-0.4856205753839066
six_nations,modern,2025,5,8476216,120468,Ireland,James Lowe,Back-three,False,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476216,201696,Ireland,Jack Crowley,Fly-half,False,19.0,6n-2025-r5,,0.6507352941176471,0.22115657594772445
six_nations,modern,2025,5,8476216,120504,Ireland,Jamison Gibson-Park,Scrum-half,False,8.0,6n-2025-r5,,0.27941176470588236,-0.6426821645687135
six_nations,modern,2025,5,8476216,139806,Ireland,Andrew Porter,Prop,True,10.0,6n-2025-r5,,0.3897058823529412,-0.4856205753839066
six_nations,modern,2025,5,8476216,186096,Ireland,Dan Sheehan,Hooker,True,84.0,6n-2025-r5,,1.0,5.3256582244539485
six_nations,modern,2025,5,8476216,112068,Ireland,Finlay Bealham,Prop,True,11.0,6n-2025-r5,,0.4338235294117647,-0.40708978079150315
six_nations,modern,2025,5,8476216,143604,Ireland,James Ryan,Second-row,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476216,117954,Ireland,Tadhg Beirne,Second-row,True,22.0,6n-2025-r5,,0.7279411764705882,0.4567489597249348
six_nations,modern,2025,5,8476216,117936,Ireland,Jack Conan,Back-row,True,23.0,6n-2025-r5,,0.7610294117647058,0.5352797543173382
six_nations,modern,2025,5,8476216,118518,Ireland,Josh van der Flier,Back-row,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476216,148680,Ireland,Caelan Doris,Back-row,True,20.0,6n-2025-r5,,0.6801470588235294,0.2996873705401279
six_nations,modern,2025,5,8476216,350502,Ireland,Gus McCarthy,Hooker,True,6.0,6n-2025-r5,,0.16544117647058823,-0.7997437537535204
six_nations,modern,2025,5,8476216,231864,Ireland,Jack Boyle,Prop,True,6.0,6n-2025-r5,,0.16544117647058823,-0.7997437537535204
six_nations,modern,2025,5,8476216,112374,Ireland,Tadhg Furlong,Prop,True,6.0,6n-2025-r5,,0.16544117647058823,-0.7997437537535204
six_nations,modern,2025,5,8476216,220194,Ireland,Joe McCarthy,Second-row,True,10.0,6n-2025-r5,,0.3897058823529412,-0.4856205753839066
six_nations,modern,2025,5,8476216,61620,Ireland,Peter O'Mahony,Back-row,True,6.0,6n-2025-r5,,0.16544117647058823,-0.7997437537535204
six_nations,modern,2025,5,8476216,61860,Ireland,Conor Murray,Scrum-half,False,2.0,6n-2025-r5,,0.0661764705882353,-1.1138669321231343
six_nations,modern,2025,5,8476216,337638,Ireland,Sam Prendergast,Fly-half,False,1.0,6n-2025-r5,,0.04044117647058824,-1.1923977267155377
six_nations,modern,2025,5,8476216,114804,Ireland,Bundee Aki,Centre,False,10.0,6n-2025-r5,,0.3897058823529412,-0.4856205753839066
six_nations,modern,2025,5,8476225,197892,Wales,Blair Murray,Back-three,False,26.0,6n-2025-r5,,0.8419117647058824,0.7708721380945486
six_nations,modern,2025,5,8476225,363636,Wales,Ellis Mee,Back-three,False,11.0,6n-2025-r5,,0.4338235294117647,-0.40708978079150315
six_nations,modern,2025,5,8476225,177912,Wales,Max Llewellyn,Centre,False,19.0,6n-2025-r5,,0.6507352941176471,0.22115657594772445
six_nations,modern,2025,5,8476225,154968,Wales,Ben Thomas,Centre,False,37.0,6n-2025-r5,,0.9558823529411765,1.6347108786109865
six_nations,modern,2025,5,8476225,203736,Wales,Joe Roberts,Back-three,False,17.0,6n-2025-r5,,0.6102941176470589,0.06409498676291754
six_nations,modern,2025,5,8476225,109668,Wales,Gareth Anscombe,Fly-half,False,8.0,6n-2025-r5,,0.27941176470588236,-0.6426821645687135
six_nations,modern,2025,5,8476225,128628,Wales,Tomos Williams,Scrum-half,False,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476225,121974,Wales,Nicky Smith,Prop,True,11.0,6n-2025-r5,,0.4338235294117647,-0.40708978079150315
six_nations,modern,2025,5,8476225,122628,Wales,Elliot Dee,Hooker,True,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476225,111564,Wales,WillGriff John,Prop,True,5.0,6n-2025-r5,,0.1323529411764706,-0.8782745483459239
six_nations,modern,2025,5,8476225,122568,Wales,Will Rowlands,Second-row,True,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476225,232104,Wales,Dafydd Jenkins,Second-row,True,21.0,6n-2025-r5,,0.7022058823529411,0.3782181651325313
six_nations,modern,2025,5,8476225,176652,Wales,Aaron Wainwright,Back-row,True,9.0,6n-2025-r5,,0.33088235294117646,-0.5641513699763101
six_nations,modern,2025,5,8476225,203070,Wales,Jac Morgan,Back-row,True,24.0,6n-2025-r5,,0.7904411764705882,0.6138105489097416
six_nations,modern,2025,5,8476225,66186,Wales,Taulupe Faletau,Back-row,True,12.0,6n-2025-r5,,0.4742647058823529,-0.32855898619909973
six_nations,modern,2025,5,8476225,178848,Wales,Dewi Lake,Hooker,True,16.0,6n-2025-r5,,0.5919117647058824,-0.014435807829485912
six_nations,modern,2025,5,8476225,119118,Wales,Gareth Thomas,Prop,True,4.0,6n-2025-r5,,0.10661764705882353,-0.9568053429383273
six_nations,modern,2025,5,8476225,144480,Wales,Keiron Assiratti,Prop,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476225,203082,Wales,Teddy Williams,Second-row,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476225,155826,Wales,Tommy Reffell,Back-row,True,7.0,6n-2025-r5,,0.22426470588235295,-0.7212129591611169
six_nations,modern,2025,5,8476225,116400,Wales,Rhodri Williams,Scrum-half,False,4.0,6n-2025-r5,,0.10661764705882353,-0.9568053429383273
six_nations,modern,2025,5,8476225,139716,Wales,Jarrod Evans,Fly-half,False,15.0,6n-2025-r5,,0.5625,-0.09296660242188937
