id,name,team,hemi,pos,value,sel,status,opp,home,n_hist,rp_min,wr_margin,weather_att,per80,exp_min,starter_exp,supersub_exp
245177,Tiennan Costley,Japan,2,Loose Forward,4.5,0.2,B,France,True,13,2962,-14.6,0.951,19.78,20.9,5.69,15.48
182833,Taniela Tupou,Australia,2,Prop,4.0,1.4,B,Italy,True,54,1295,13.9,0.87,10.95,28.9,4.37,11.87
109783,Marco van Staden,South Africa,2,Loose Forward,4.0,0.5,B,Wales,True,30,1852,40.5,0.988,15.05,25.8,5.36,14.59
225770,Asafo Aumua,New Zealand,2,Hooker,4.0,2.8,B,Ireland,True,21,1678,9.4,0.976,22.69,22.3,6.99,19.0
168641,Dillon Lewis,Wales,1,Prop,3.5,2.2,P,South Africa,False,32,987,-40.5,0.988,16.46,48.9,11.11,5.03
164759,Ben Warren,Wales,1,Prop,3.0,0.2,B,South Africa,False,2,909,-40.5,0.988,17.13,35.0,8.24,22.48
128591,Tim Hoyt,Fiji,2,Prop,3.0,3.5,P,Scotland,True,3,0,-3.2,0.976,13.52,38.1,7.1,3.22
237078,Canan Moodie,South Africa,2,Back Three,6.5,1.0,B,Wales,True,24,3051,40.5,0.988,16.73,15.1,3.48,9.47
249169,Fehi Fineanganofo,New Zealand,2,Back Three,5.5,3.7,B,Ireland,True,1,2247,9.4,0.976,27.49,12.0,4.55,12.37
208971,Franco Molina,Argentina,2,Lock,5.0,0.8,B,England,True,22,1351,5.7,1.0,14.53,27.1,5.43,14.77
198661,Dylan Riley,Japan,2,Centre,5.0,1.3,P,France,True,40,2315,-14.6,0.951,11.22,76.0,11.77,5.33
207407,Demba Bamba,France,1,Prop,4.5,4.6,P,Japan,False,22,2156,14.6,0.951,13.34,46.1,8.49,3.85
199383,Ciaran Frawley,Ireland,1,Fly Half,4.5,0.5,B,New Zealand,False,15,2345,-9.4,0.976,13.52,21.7,4.04,10.98
154414,Kanji Shimokawa,Japan,2,Loose Forward,4.0,0.6,P,France,True,25,3504,-14.6,0.951,12.51,66.1,11.41,5.17
109697,Nolann le Garrec,France,1,Scrum Half,4.0,0.7,B,Japan,False,17,3911,14.6,0.951,23.32,15.3,4.93,13.41
105892,Adam Beard,Wales,1,Lock,4.0,2.6,P,South Africa,False,46,2706,-40.5,0.988,12.34,70.2,11.95,5.41
136875,Gianmarco Lucchesi,Italy,1,Hooker,3.5,0.4,B,Australia,False,33,0,-13.9,0.87,22.42,27.3,8.41,22.98
175403,Elliot Millar-Mills,Scotland,1,Prop,3.5,2.2,P,Fiji,False,16,1126,3.2,0.976,15.08,36.8,7.66,3.47
134407,Alessandro Fusco,Italy,1,Scrum Half,3.5,0.2,B,Australia,False,26,1722,-13.9,0.87,9.71,23.0,3.09,8.39
239482,Asher Opoku-Fordjour,England,1,Prop,3.5,0.2,B,Argentina,False,8,0,-5.7,1.0,14.03,24.3,4.7,12.79
261209,Sojiro Otsuka,Japan,2,Prop,3.0,0.1,B,France,True,2,0,-14.6,0.951,14.83,24.0,4.91,13.36
154458,Matias Moroni,Argentina,2,Centre,5.5,0.5,B,England,True,50,1645,5.7,1.0,15.99,22.6,4.98,13.55
241698,Sam Prendergast,Ireland,1,Fly Half,5.0,3.9,P,New Zealand,False,16,2434,-9.4,0.976,14.32,72.3,14.28,6.47
237231,Mirco Spagnolo,Italy,1,Prop,4.0,0.3,B,Australia,False,26,1447,-13.9,0.87,15.66,24.4,5.28,14.35
237261,Alex Samuel,Scotland,1,Lock,3.5,0.2,B,Fiji,False,4,1891,3.2,0.976,9.53,28.0,3.68,10.01
110891,Stephen Varney,Italy,1,Scrum Half,4.0,2.9,P,Australia,False,40,2848,-13.9,0.87,9.12,62.7,7.89,3.57
153525,Rory Sutherland,Scotland,1,Prop,4.0,0.2,B,Fiji,False,43,1211,3.2,0.976,11.17,17.8,2.74,7.44
236606,Leonardo Marin,Italy,1,Fly Half,4.0,0.1,B,Australia,False,25,1662,-13.9,0.87,13.84,15.8,3.02,8.21
240916,Boris Wenger,Argentina,2,Prop,4.0,0.2,B,England,True,8,392,5.7,1.0,16.87,21.0,4.9,13.32
235935,Ignacio Ruiz,Argentina,2,Hooker,4.0,0.2,B,England,True,29,1936,5.7,1.0,18.03,13.8,3.44,9.36
130283,Beno Obano,England,1,Prop,4.0,0.1,B,Argentina,False,5,2717,-5.7,1.0,14.14,18.8,3.67,9.97
174208,Riccardo Favretto,Italy,1,Lock,4.0,0.1,B,Australia,False,15,1956,-13.9,0.87,12.42,18.7,3.2,8.7
170835,James Slipper,Australia,2,Prop,4.0,0.2,B,Italy,True,57,2086,13.9,0.87,11.71,26.2,4.23,11.5
237224,Pierre Bochaton,France,1,Loose Forward,3.5,2.4,P,Japan,False,3,2726,14.6,0.951,13.15,49.8,9.03,4.09
147486,Tadhg Beirne,Ireland,1,Lock,7.5,9.7,B,New Zealand,False,64,0,-9.4,0.976,13.61,27.7,5.21,14.15
156918,Tommy Freeman,England,1,Back Three,7.0,15.7,P,Argentina,False,35,4412,-5.7,1.0,20.16,76.4,21.2,9.63
191608,Cobus Reinach,South Africa,2,Scrum Half,6.5,1.4,B,Wales,True,37,0,40.5,0.988,21.3,21.5,6.33,17.2
241689,Nicolas Depoortere,France,1,Centre,6.0,0.7,B,Japan,False,10,3491,14.6,0.951,20.59,15.6,4.44,12.07
117646,Ben Donaldson,Australia,2,Fly Half,5.5,0.5,B,Italy,True,22,2566,13.9,0.87,14.69,15.4,3.12,8.47
180382,Bautista Delguy,Argentina,2,Back Three,5.0,3.1,B,England,True,27,4083,5.7,1.0,15.36,33.8,7.16,19.47
130282,Tommaso Allan,Italy,1,Fly Half,5.0,0.4,B,Australia,False,36,2621,-13.9,0.87,10.36,25.2,3.6,9.78
229826,Jamie Osborne,Ireland,1,Centre,5.0,5.8,P,New Zealand,False,18,2916,-9.4,0.976,11.84,73.5,12.0,5.44
249307,Ellis Mee,Wales,1,Back Three,4.5,0.2,B,South Africa,False,10,2321,-40.5,0.988,11.02,25.0,3.8,10.33
138016,Henry Slade,England,1,Centre,4.0,0.6,B,Argentina,False,46,3985,-5.7,1.0,13.98,22.7,4.37,11.88
161973,Simione Kuruvoli,Fiji,2,Scrum Half,4.0,0.3,B,Scotland,True,26,852,-3.2,0.976,14.74,23.3,4.73,12.86
246860,Mesake Vocevoce,Fiji,2,Lock,3.0,1.3,B,Scotland,True,19,1838,-3.2,0.976,10.33,17.6,2.5,6.81
164832,Quinn Tupaea,New Zealand,2,Centre,6.5,6.5,P,Ireland,True,25,2697,9.4,0.976,21.7,64.8,19.39,8.79
157406,Bundee Aki,Ireland,1,Centre,6.0,3.5,B,New Zealand,False,49,2866,-9.4,0.976,15.12,27.8,5.79,15.74
196415,Charlie Ewels,England,1,Lock,4.0,0.1,B,Argentina,False,19,2611,-5.7,1.0,10.64,9.4,1.38,3.76
196989,Eben Etzebeth,South Africa,2,Lock,8.0,13.1,P,Wales,True,53,1520,40.5,0.988,11.78,59.1,9.6,4.35
190503,Siya Kolisi,South Africa,2,Loose Forward,6.5,12.0,P,Wales,True,50,2414,40.5,0.988,19.33,53.4,14.25,6.46
127914,Andre Esterhuizen,South Africa,2,Centre,6.5,3.9,B,Wales,True,23,3434,40.5,0.988,20.49,28.8,8.12,22.1
156336,Tom Wright,Australia,2,Back Three,6.0,1.3,B,Italy,True,45,2720,13.9,0.87,14.14,8.0,1.56,4.24
175150,Robert Baloucoune,Ireland,1,Back Three,5.0,7.9,P,New Zealand,False,8,1610,-9.4,0.976,19.57,76.5,20.65,9.36
201684,Patrick Tuipulotu,New Zealand,2,Lock,4.5,1.4,B,Ireland,True,27,1926,9.4,0.976,12.06,26.2,4.36,11.86
236609,Lorenzo Pani,Italy,1,Back Three,4.5,2.2,P,Australia,False,13,1672,-13.9,0.87,5.32,56.5,4.14,1.88
106142,Luke Cowan-Dickie,England,1,Hooker,4.5,0.8,B,Argentina,False,40,2166,-5.7,1.0,19.53,27.5,7.42,20.17
216255,Zuriel Togiatama,Fiji,2,Hooker,4.0,0.2,B,Scotland,True,14,1443,-3.2,0.976,16.42,11.5,2.6,7.06
105642,Craig Casey,Ireland,1,Scrum Half,4.0,0.3,B,New Zealand,False,31,2474,-9.4,0.976,12.47,8.8,1.52,4.13
224905,George Horne,Scotland,1,Scrum Half,4.0,0.6,B,Fiji,False,37,2899,3.2,0.976,21.53,19.4,5.76,15.65
143123,Taine Plumtree,Wales,1,Loose Forward,4.0,0.3,B,South Africa,False,16,2311,-40.5,0.988,16.89,25.0,5.83,15.84
190215,Kieran Hardy,Wales,1,Scrum Half,4.0,0.3,B,South Africa,False,38,1680,-40.5,0.988,13.82,8.0,1.53,4.15
174268,Jeremy Loughman,Ireland,1,Prop,3.0,0.5,B,New Zealand,False,9,2096,-9.4,0.976,13.66,17.8,3.35,9.1
255945,Itsuki Kamimura,Japan,2,Scrum Half,3.0,0.3,B,France,True,2,1266,-14.6,0.951,12.49,8.0,1.38,3.75
120767,Louis Rees-Zammit,Wales,1,Back Three,6.0,11.9,P,South Africa,False,42,1539,-40.5,0.988,13.16,76.7,13.93,6.31
239634,Henry Pollock,England,1,Loose Forward,5.5,15.1,B,Argentina,False,17,2744,-5.7,1.0,27.34,22.3,8.37,22.86
112684,Guy Pepper,England,1,Loose Forward,4.5,1.1,B,Argentina,False,14,2480,-5.7,1.0,17.93,20.5,5.08,13.81
229255,Cortez Ratima,New Zealand,2,Scrum Half,4.0,0.5,B,Ireland,True,24,2095,9.4,0.976,17.07,15.7,3.68,10.02
237152,Joaquin Moro,Argentina,2,Loose Forward,4.0,0.3,B,England,True,5,1325,5.7,1.0,16.19,22.9,5.11,13.9
251198,Lachlan Shaw,Australia,2,Lock,4.0,0.4,B,Italy,True,3,1807,13.9,0.87,11.78,25.5,4.15,11.27
