id,name,team,hemi,pos,value,sel,status,opp,home,n_hist,rp_min,wr_margin,weather_att,per80,exp_min,starter_exp,supersub_exp,emp_exp,champ_exp,champ_captain_score,avg_exp
110170,Kyle Steyn,Scotland,1,Back Three,6.5,12.3,P,South Africa,False,33,3388,-25.7,1.0,17.98,74.3,21.302564837598453,10.651282418799227,18.43,24.175129675196906,2.7951629891782432,21.302564837598453
241794,Wallace Sititi,New Zealand,2,Loose Forward,6.5,4.8,P,Italy,True,20,1343,33.5,0.962,24.64,70.9,26.705029147518122,13.352514573759061,23.78,29.630058295036243,3.155459886102265,26.705029147518122
118531,Ronan Kelleher,Ireland,1,Hooker,6.0,1.1,P,Japan,False,54,1820,19.8,0.998,20.11,56.9,18.576238344496165,9.288119172248082,15.78,21.37247668899233,0.5961363198968526,18.576238344496165
143048,Allan Alaalatoa,Australia,2,Prop,5.5,4.9,P,France,True,52,1490,-4.9,1.0,16.15,53.8,12.975627671108498,6.487813835554249,11.99,13.961255342216994,-1.1183522204595657,12.975627671108498
226250,Isoa Nasilasila,Fiji,2,Lock,4.5,3.6,P,England,True,31,2534,-2.8,1.0,8.36,72.1,11.777670136554647,5.888835068277324,8.32,15.235340273109294,-0.40941081390916934,11.777670136554647
189326,Marcus Smith,England,1,Fly Half,4.5,2.2,P,Fiji,False,60,3883,2.8,1.0,22.38,76.0,22.90595624987227,11.452978124936134,23.21,22.601912499744536,2.6112898735518844,22.90595624987227
178772,Gonzalo Garcia,Argentina,2,Scrum Half,4.0,1.8,P,Wales,True,18,1537,20.2,1.0,12.63,54.1,15.193574830830325,7.596787415415163,9.43,20.95714966166065,0.9182836053820201,15.193574830830325
108021,Jefferson Poirot,France,1,Prop,4.0,2.7,B,Australia,False,1,2912,4.9,1.0,14.37,24.2,4.34008660440196,13.020259813205879,4.79,3.89017320880392,-2.6898054186375013,4.34008660440196
123723,Danilo Fischetti,Italy,1,Prop,5.5,15.7,P,New Zealand,False,59,2483,-33.5,0.962,17.68,56.1,13.505737435702569,6.7528687178512845,13.69,13.321474871405139,-1.3766632840694368,13.505737435702569
136947,Brandon Paenga-Amosa,Australia,2,Hooker,4.0,0.3,B,France,True,25,1564,-4.9,1.0,18.19,20.2,6.02268651857348,18.068059555720442,5.07,6.97537303714696,-1.8386961726036264,6.02268651857348
239229,Hugo Auradou,France,1,Lock,4.0,4.0,B,Australia,False,13,3206,4.9,1.0,9.62,17.5,2.5854501761252946,7.756350528375884,2.33,2.840900352250589,-2.8708539992048268,2.5854501761252946
144545,Ben Carter,Wales,1,Lock,4.0,1.0,P,Argentina,False,20,2563,-20.2,1.0,17.32,64.3,15.898486241036752,7.949243120518376,15.36,16.436972482073504,-0.3563031200078878,15.898486241036752
166930,Peni Ravai Kovekalou,Fiji,2,Prop,3.5,0.5,B,England,True,23,0,-2.8,1.0,12.94,27.4,4.798645824811247,14.395937474433742,4.88,4.717291649622496,-2.4359144758872855,4.798645824811247
208272,Niccolo Cannone,Italy,1,Lock,6.5,7.7,P,New Zealand,False,59,2924,-33.5,0.962,14.91,72.0,15.432710657733448,7.716355328866724,14.82,16.045421315466896,-0.6345938519762512,15.432710657733448
200003,Pablo Matera,Argentina,2,Loose Forward,6.5,11.6,B,Wales,True,57,2413,20.2,1.0,16.49,21.9,4.952973755099318,14.858921265297955,4.98,4.925947510198635,-1.7497160062719095,4.952973755099318
214124,James Botham,Wales,1,Loose Forward,6.0,0.3,P,Argentina,False,22,1565,-20.2,1.0,21.51,73.4,22.84905773356614,11.42452886678307,21.67,24.02811546713228,1.466698758316463,22.84905773356614
215963,Guido Petti,Argentina,2,Lock,5.5,4.1,P,Wales,True,46,0,20.2,1.0,9.69,69.1,13.768098020565105,6.884049010282553,9.24,18.296196041130212,0.23929149003207026,13.768098020565105
110319,Nicky Smith,Wales,1,Prop,4.5,0.5,B,Argentina,False,29,2646,-20.2,1.0,14.92,33.1,6.1456763175608735,18.43702895268262,6.81,5.481352635121747,-2.30630419158039,6.1456763175608735
113765,Peceli Yato,Fiji,2,Loose Forward,4.0,0.4,P,England,True,6,2567,-2.8,1.0,17.15,64.2,18.713234952795418,9.356617476397709,15.18,22.246469905590835,1.014774950376357,18.713234952795418
109648,Seb Atkinson,England,1,Centre,4.0,1.1,P,Fiji,False,5,0,2.8,1.0,15.29,77.2,17.838052806283134,8.919026403141567,16.29,19.38610561256627,0.7240526788130284,17.838052806283134
251438,Keijiro Tamefusa,Japan,2,Prop,3.0,0.1,B,Ireland,True,22,1373,-19.8,0.998,17.08,18.1,5.014602343060523,15.043807029181568,4.25,5.779204686121046,-2.2964122823095856,5.014602343060523
237271,Eddie James,Wales,1,Centre,5.0,0.7,P,Argentina,False,11,2180,-20.2,1.0,11.68,71.0,15.223466964874554,7.611733482437277,11.43,19.016933929749108,0.1006240201405838,15.223466964874554
113737,Jack van Poortvliet,England,1,Scrum Half,4.0,0.9,P,Fiji,False,25,2565,2.8,1.0,14.93,54.7,13.984778948764472,6.992389474382236,11.26,16.709557897528942,-0.2815599068917912,13.984778948764472
172284,Muhamed Hasa,Italy,1,Prop,3.5,0.1,B,New Zealand,False,9,2055,-33.5,0.962,14.28,28.5,5.570788925056261,16.712366775168782,5.61,5.531577850112522,-2.566186276293368,5.570788925056261
150038,Tyrel Lomax,New Zealand,2,Prop,5.0,1.5,P,Italy,True,48,1327,33.5,0.962,9.78,55.2,11.74036725605493,5.870183628027465,7.45,16.03073451210986,-0.7665549706696468,11.74036725605493
118619,Sam Costelow,Wales,1,Fly Half,4.0,0.1,P,Argentina,False,23,1852,-20.2,1.0,16.23,59.9,25.299991066264564,12.649995533132282,13.4,37.19998213252913,3.5644227573840026,25.299991066264564
151974,Billy Proctor,New Zealand,2,Centre,6.0,0.4,P,Italy,True,12,2641,33.5,0.962,22.18,71.5,21.679376710370985,10.839688355185492,21.78,21.57875342074197,1.7823840743937258,21.679376710370985
237233,Ross Vintcent,Italy,1,Loose Forward,4.5,6.2,P,New Zealand,False,20,1764,-33.5,0.962,23.69,70.4,25.46590683889478,12.73295341944739,22.8,28.13181367778956,2.399603850443962,25.46590683889478
245177,Tiennan Costley,Japan,2,Loose Forward,4.5,0.2,B,Ireland,True,12,2962,-19.8,0.998,20.85,15.3,5.513450029610475,16.540350088831424,4.41,6.616900059220949,-1.370505298456912,5.513450029610475
182833,Taniela Tupou,Australia,2,Prop,4.0,1.4,B,France,True,53,1295,-4.9,1.0,11.42,27.5,5.066524454693825,15.199573364081475,4.33,5.80304890938765,-2.2530854736445822,5.066524454693825
168641,Dillon Lewis,Wales,1,Prop,3.5,2.2,P,Argentina,False,31,987,-20.2,1.0,15.69,52.8,12.38400517782378,6.19200258891189,11.42,13.348010355647563,-1.5616824537270877,12.38400517782378
164759,Ben Warren,Wales,1,Prop,3.0,0.2,B,Argentina,False,1,909,-20.2,1.0,14.68,34.0,5.881398102442974,17.644194307328924,6.88,4.882796204885947,-2.4276185048586996,5.881398102442974
237078,Canan Moodie,South Africa,2,Back Three,6.5,1.0,P,Scotland,True,24,3051,25.7,1.0,17.52,72.8,20.72974334539932,10.36487167269966,17.59,23.869486690798638,2.9034689138909275,20.72974334539932
208971,Franco Molina,Argentina,2,Lock,5.0,0.8,B,Wales,True,21,1351,20.2,1.0,15.59,26.5,5.407909008740842,16.223727026222527,5.7,5.115818017481684,-1.907242319324522,5.407909008740842
198661,Dylan Riley,Japan,2,Centre,5.0,1.3,P,Ireland,True,39,2315,-19.8,0.998,11.41,78.9,15.922823795511736,7.961411897755868,12.42,19.42564759102347,1.3871302583454703,15.922823795511736
207407,Demba Bamba,France,1,Prop,4.5,4.6,P,Australia,False,21,2156,4.9,1.0,13.68,47.0,11.009757823073855,5.504878911536927,8.86,13.159515646147709,-1.1339453359010025,11.009757823073855
199383,Ciaran Frawley,Ireland,1,Fly Half,4.5,0.5,P,Japan,False,14,2345,19.8,0.998,18.03,67.0,20.583396841819543,10.291698420909771,16.66,24.50679368363908,2.4796220140565373,20.583396841819543
154414,Kanji Shimokawa,Japan,2,Loose Forward,4.0,0.6,P,Ireland,True,24,3504,-19.8,0.998,12.87,67.6,15.19955648003792,7.59977824001896,12.0,18.39911296007584,0.2832918978273008,15.19955648003792
109697,Nolann le Garrec,France,1,Scrum Half,4.0,0.7,B,Australia,False,16,3911,4.9,1.0,21.32,14.6,4.771653552393953,14.31496065718186,4.31,5.233307104787908,-2.0821419833466766,4.771653552393953
105892,Adam Beard,Wales,1,Lock,4.0,2.6,P,Argentina,False,45,2706,-20.2,1.0,12.35,69.1,13.500681190302966,6.750340595151483,11.77,15.231362380605932,-0.8849245448127421,13.500681190302966
136875,Gianmarco Lucchesi,Italy,1,Hooker,3.5,0.4,B,New Zealand,False,32,0,-33.5,0.962,22.73,27.6,7.817784396322956,23.45335318896887,8.6,7.035568792645913,-2.054133702277647,7.817784396322956
239482,Asher Opoku-Fordjour,England,1,Prop,3.5,0.2,B,Fiji,False,7,0,2.8,1.0,13.08,21.9,4.4566619333163775,13.369985799949132,3.94,4.973323866632755,-2.3791300327567093,4.4566619333163775
261209,Sojiro Otsuka,Japan,2,Prop,3.0,0.1,B,Ireland,True,1,0,-19.8,0.998,15.33,21.0,4.3914875308946995,13.174462592684097,4.44,4.3429750617893985,-2.5472573495974293,4.3914875308946995
154458,Matias Moroni,Argentina,2,Centre,5.5,0.5,B,Wales,True,49,1645,20.2,1.0,18.0,20.6,5.268508441634984,15.805525324904952,5.12,5.4170168832699686,-1.5690597086805378,5.268508441634984
237231,Mirco Spagnolo,Italy,1,Prop,4.0,0.3,B,New Zealand,False,25,1447,-33.5,0.962,17.58,24.3,5.915028227235523,17.74508468170657,5.89,5.940056454471047,-2.5761698230535446,5.915028227235523
237261,Alex Samuel,Scotland,1,Lock,3.5,0.2,B,South Africa,False,4,1891,-25.7,1.0,11.51,28.0,4.653632248528303,13.960896745584908,4.45,4.8572644970566055,-1.9332958875453736,4.653632248528303
110891,Stephen Varney,Italy,1,Scrum Half,4.0,2.9,P,New Zealand,False,39,2848,-33.5,0.962,9.76,59.7,12.039716226564668,6.019858113282334,8.04,16.039432453129336,-0.36960894252453735,12.039716226564668
153525,Rory Sutherland,Scotland,1,Prop,4.0,0.2,B,South Africa,False,42,1211,-25.7,1.0,14.68,18.3,4.356495693250695,13.069487079752085,3.71,5.00299138650139,-2.767859267748233,4.356495693250695
236606,Leonardo Marin,Italy,1,Fly Half,4.0,0.1,B,New Zealand,False,24,1662,-33.5,0.962,13.75,12.0,3.856111463372864,11.568334390118592,2.27,5.442222926745727,-1.6421446487122435,3.856111463372864
240916,Boris Wenger,Argentina,2,Prop,4.0,0.2,P,Wales,True,7,392,20.2,1.0,15.69,72.0,16.63232045933706,8.31616022966853,15.58,17.684640918674116,-0.4791634935706913,16.63232045933706
235935,Ignacio Ruiz,Argentina,2,Hooker,4.0,0.2,B,Wales,True,28,1936,20.2,1.0,17.97,14.7,4.897874295850389,14.693622887551168,3.64,6.155748591700779,-1.9513486302443894,4.897874295850389
174208,Riccardo Favretto,Italy,1,Lock,4.0,0.1,B,New Zealand,False,14,1956,-33.5,0.962,13.95,16.1,3.7337675652941202,11.201302695882362,3.11,4.35753513058824,-2.389032412286559,3.7337675652941202
170835,James Slipper,Australia,2,Prop,4.0,0.2,B,France,True,56,2086,-4.9,1.0,14.09,25.4,5.214393111259222,15.643179333777665,4.94,5.488786222518442,-2.3719769229484684,5.214393111259222
147486,Tadhg Beirne,Ireland,1,Lock,7.5,9.7,P,Japan,False,63,0,19.8,0.998,12.55,73.9,17.12548864657608,8.56274432328804,12.79,21.460977293152162,0.8888293941874977,17.12548864657608
156918,Tommy Freeman,England,1,Back Three,7.0,15.7,P,Fiji,False,34,4412,2.8,1.0,22.1,76.2,21.970412122961363,10.985206061480682,23.0,20.940824245922723,2.4866546487608217,21.970412122961363
180382,Bautista Delguy,Argentina,2,Back Three,5.0,3.1,P,Wales,True,26,4083,20.2,1.0,18.46,66.1,22.981108516380395,11.490554258190198,16.82,29.14221703276079,4.135173629456262,22.981108516380395
130282,Tommaso Allan,Italy,1,Fly Half,5.0,0.4,P,New Zealand,False,35,2621,-33.5,0.962,10.59,73.3,15.195561122855967,7.597780561427983,10.7,19.691122245711934,1.3658630480860876,15.195561122855967
229826,Jamie Osborne,Ireland,1,Centre,5.0,5.8,P,Japan,False,17,2916,19.8,0.998,16.99,72.8,17.55786012406721,8.778930062033606,17.06,18.055720248134428,0.6282388836779491,17.55786012406721
249307,Ellis Mee,Wales,1,Back Three,4.5,0.2,P,Argentina,False,9,2321,-20.2,1.0,11.01,69.9,16.412974205155166,8.206487102577583,10.62,22.205948410310334,1.599688973702213,16.412974205155166
138016,Henry Slade,England,1,Centre,4.0,0.6,P,Fiji,False,45,3985,2.8,1.0,14.36,74.6,16.31130960945488,8.15565480472744,14.77,17.852619218909766,0.022841653852976408,16.31130960945488
161973,Simione Kuruvoli,Fiji,2,Scrum Half,4.0,0.3,P,England,True,25,852,-2.8,1.0,16.91,68.2,18.876897762751213,9.438448881375606,15.91,21.843795525502422,1.1081747922350815,18.876897762751213
157406,Bundee Aki,Ireland,1,Centre,6.0,3.5,B,Japan,False,48,2866,19.8,0.998,18.06,26.7,6.537452741202708,19.612358223608126,6.66,6.414905482405416,-1.418380366223107,6.537452741202708
157863,Finn Russell,Scotland,1,Fly Half,8.5,17.1,P,South Africa,False,50,4810,-25.7,1.0,16.64,74.8,21.374784247028227,10.687392123514114,17.17,25.579568494056453,2.1940043218399534,21.374784247028227
219771,Handre Pollard,South Africa,2,Fly Half,8.0,1.5,P,Scotland,True,34,3457,25.7,1.0,20.84,69.3,22.331776345044172,11.165888172522086,19.93,24.733552690088345,1.8902443644183569,22.331776345044172
204526,Marcos Kremer,Argentina,2,Loose Forward,6.0,1.2,P,Wales,True,53,3253,20.2,1.0,10.26,71.8,13.883430321259684,6.941715160629842,10.15,17.61686064251937,0.08353062713297318,13.883430321259684
225671,Samisoni Taukeiaho,New Zealand,2,Hooker,6.0,1.0,B,Italy,True,43,1946,33.5,0.962,27.02,24.1,7.1055099472760475,21.316529841828142,8.9,5.311019894552095,-2.1870405904593184,7.1055099472760475
156336,Tom Wright,Australia,2,Back Three,6.0,1.3,P,France,True,44,2720,-4.9,1.0,13.0,74.4,20.487623354746844,10.243811677373422,13.34,27.635246709493693,3.680686200417866,20.487623354746844
114362,Evan Roos,South Africa,2,Loose Forward,5.5,0.3,P,Scotland,True,8,2846,25.7,1.0,21.18,49.5,22.030265504256086,11.015132752128043,14.47,29.590531008512173,2.992680694188209,22.030265504256086
103440,Federico Ruzza,Italy,1,Lock,5.5,0.4,B,New Zealand,False,53,2440,-33.5,0.962,14.79,21.4,3.7134368486816145,11.140310546044844,4.36,3.0668736973632287,-2.5614464438975615,3.7134368486816145
153215,Aphelele Fassi,South Africa,2,Back Three,5.5,0.3,P,Scotland,True,16,2200,25.7,1.0,17.21,68.6,17.954153262232516,8.977076631116258,16.28,19.62830652446503,2.421180251229557,17.954153262232516
102792,Anton Lienert-Brown,New Zealand,2,Centre,5.5,0.4,B,Italy,True,45,2439,33.5,0.962,21.39,20.4,4.994025061940177,14.98207518582053,6.02,3.968050123880355,-1.8207905252594623,4.994025061940177
198516,Levani Botia,Fiji,2,Loose Forward,5.5,1.0,P,England,True,14,2832,-2.8,1.0,15.74,72.6,17.477817886243074,8.738908943121537,15.75,19.20563577248615,0.7029717556513773,17.477817886243074
173763,Leroy Carter,New Zealand,2,Back Three,5.0,0.4,P,Italy,True,6,2272,33.5,0.962,23.16,72.3,21.020462191641727,10.510231095820863,22.88,19.160924383283458,2.145171441345383,21.020462191641727
172024,Josh Moorby,New Zealand,2,Back Three,5.0,0.2,B,Italy,True,0,0,33.5,0.962,22.04,20.8,5.312533322430694,15.937599967292082,6.33,4.295066644861389,-1.2230074420626047,5.312533322430694
164116,Robbie Henshaw,Ireland,1,Centre,5.0,0.4,P,Japan,False,39,2527,19.8,0.998,14.19,71.5,16.724312606617733,8.362156303308867,13.99,19.458625213235464,0.2850720972688072,16.724312606617733
177342,Johan Grobbelaar,South Africa,2,Hooker,5.0,0.4,P,Scotland,True,8,2438,25.7,1.0,19.96,57.9,16.39786343198252,8.19893171599126,15.93,16.865726863965037,-0.3150468865971452,16.39786343198252
101634,Tupou Vaai,New Zealand,2,Lock,5.0,1.0,P,Italy,True,47,2855,33.5,0.962,13.59,69.3,15.532025209136233,7.766012604568116,12.99,18.074050418272464,0.028864295408737056,15.532025209136233
251584,Simon Benitez Cruz,Argentina,2,Scrum Half,5.0,0.8,B,Wales,True,11,1292,20.2,1.0,14.73,18.6,3.406257084477438,10.218771253432314,3.77,3.042514168954876,-2.3182323136258227,3.406257084477438
204878,Edwill van der Merwe,South Africa,2,Back Three,5.0,0.6,P,Scotland,True,5,3165,25.7,1.0,21.13,61.6,18.144344761547153,9.072172380773576,17.96,18.3286895230943,1.9030380465873054,18.144344761547153
217606,Benhard Janse van Rensburg,England,1,Centre,5.0,0.4,B,Fiji,False,0,3794,2.8,1.0,16.95,20.8,4.702036434308712,14.106109302926136,4.87,4.534072868617424,-1.4408622416964472,4.702036434308712
244170,Lenni Nouchi,France,1,Loose Forward,5.0,0.4,P,Australia,False,6,3201,4.9,1.0,19.72,80.0,26.111380873780078,13.055690436890039,21.67,30.552761747560155,2.2215660161013675,26.111380873780078
182650,Caleb Muntz,Fiji,2,Fly Half,5.0,0.3,P,England,True,23,647,-2.8,1.0,14.54,78.3,19.47912888104257,9.739564440521285,15.7,23.258257762085137,1.942361243792801,19.47912888104257
186092,Filipo Daugunu,Australia,2,Back Three,5.0,0.2,B,France,True,22,2223,-4.9,1.0,18.89,14.2,4.702461583307745,14.107384749923234,3.7,5.70492316661549,-0.9759970040165099,4.702461583307745
209105,Louis Lynagh,Italy,1,Back Three,5.0,0.6,P,New Zealand,False,14,2452,-33.5,0.962,11.27,78.3,14.576642046056289,7.2883210230281446,12.18,16.97328409211258,0.6083292436662553,14.576642046056289
122020,Jacob Stockdale,Ireland,1,Back Three,5.0,1.5,P,Japan,False,12,2790,19.8,0.998,21.05,67.2,20.294980574947697,10.147490287473849,19.5,21.089961149895394,2.5401651762391433,20.294980574947697
129754,Vincent Tshituka,South Africa,2,Loose Forward,4.5,0.1,B,Scotland,True,2,2988,25.7,1.0,13.2,21.4,4.702684575004012,14.108053725012036,3.91,5.495369150008025,-1.550043721033314,4.702684575004012
186214,Max Llewellyn,Wales,1,Centre,4.5,0.3,B,Argentina,False,11,2273,-20.2,1.0,15.5,28.0,5.6909000012034365,17.072700003610308,5.98,5.4018000024068735,-2.236110265428249,5.6909000012034365
156550,Magnus Bradbury,Scotland,1,Loose Forward,4.5,0.4,B,South Africa,False,8,3341,-25.7,1.0,15.97,28.5,6.891923371714176,20.675770115142527,6.27,7.513846743428353,-1.1437636584529098,6.891923371714176
113831,George Bower,New Zealand,2,Prop,4.5,0.3,B,Italy,True,25,1697,33.5,0.962,13.56,25.7,4.946959051851408,14.840877155554224,4.81,5.083918103702818,-2.3963235842519524,4.946959051851408
192769,Ignacio Mendy,Argentina,2,Back Three,4.5,2.9,B,Wales,True,5,2576,20.2,1.0,24.31,21.0,6.502162047704982,19.506486143114948,7.04,5.964324095409965,-0.8242414204340136,6.502162047704982
106142,Luke Cowan-Dickie,England,1,Hooker,4.5,0.8,B,Fiji,False,39,2166,2.8,1.0,18.29,26.9,6.673452921691574,20.02035876507472,6.8,6.546905843383147,-2.3360683306947805,6.673452921691574
105642,Craig Casey,Ireland,1,Scrum Half,4.0,0.3,P,Japan,False,30,2474,19.8,0.998,17.76,62.2,18.896356231523015,9.448178115761507,15.25,22.542712463046026,0.6799470295827569,18.896356231523015
190215,Kieran Hardy,Wales,1,Scrum Half,4.0,0.3,B,Argentina,False,37,1680,-20.2,1.0,13.42,8.0,2.6446612887279555,7.933983866183866,1.48,3.8093225774559105,-2.7708637865706875,2.6446612887279555
138498,Tevita Ratuva,Fiji,2,Lock,4.0,0.5,P,England,True,8,783,-2.8,1.0,12.75,58.4,13.194787732058936,6.597393866029468,10.27,16.119575464117872,-0.2280894998188428,13.194787732058936
193699,Embrose Papier,South Africa,2,Scrum Half,4.0,0.1,P,Scotland,True,0,3027,25.7,1.0,20.69,70.0,14.696572460254195,7.348286230127098,19.98,9.41314492050839,-1.2268199185058262,14.696572460254195
229863,Cormac Izuchukwu,Ireland,1,Lock,4.0,0.3,B,Japan,False,4,1676,19.8,0.998,19.56,20.0,4.5084333755369,13.525300126610702,5.4,3.616866751073801,-2.226490399521124,4.5084333755369
252989,Noah Caluori,England,1,Back Three,4.0,0.4,B,Fiji,False,0,1575,2.8,1.0,23.81,20.8,5.42866467332101,16.28599401996303,6.84,4.01732934664202,-1.053532537738164,5.42866467332101
169185,Teddy Williams,Wales,1,Lock,4.0,1.3,B,Argentina,False,8,1734,-20.2,1.0,16.17,19.2,3.811397456697651,11.434192370092953,4.28,3.342794913395302,-2.9303392804111805,3.811397456697651
197246,Tom Stewart,Ireland,1,Hooker,4.0,0.2,B,Japan,False,5,2181,19.8,0.998,26.23,22.5,7.300161975832202,21.900485927496604,8.12,6.480323951664404,-1.911032348215655,7.300161975832202
169560,Boan Venter,South Africa,2,Prop,4.0,0.2,P,Scotland,True,8,1709,25.7,1.0,14.35,38.0,9.959774089261014,4.979887044630507,7.51,12.409548178522027,-1.1169343592975178,9.959774089261014
153142,Nick Champion de Crespigny,Australia,2,Loose Forward,4.0,0.1,B,France,True,5,2021,-4.9,1.0,16.77,13.9,4.763753482195515,14.291260446586545,3.22,6.307506964391029,-1.4966809102127132,4.763753482195515
236722,Quan Horn,South Africa,2,Back Three,4.0,0.1,B,Scotland,True,1,3725,25.7,1.0,15.11,22.0,4.99690290308249,14.990708709247471,4.59,5.40380580616498,-0.7543900615786583,4.99690290308249
149746,Stafford McDowall,Scotland,1,Centre,4.0,0.1,B,South Africa,False,17,3696,-25.7,1.0,15.11,22.9,5.732787495935498,17.198362487806495,4.76,6.705574991870996,-1.2181754717070188,5.732787495935498
100192,Josh Bayliss,Scotland,1,Loose Forward,4.0,0.1,B,South Africa,False,17,2208,-25.7,1.0,17.74,26.0,6.668995252417138,20.006985757251414,6.37,6.967990504834275,-1.200400953036345,6.668995252417138
122465,Lekima Tagitagivalu,Fiji,2,Loose Forward,4.0,0.2,P,England,True,11,2574,-2.8,1.0,13.17,75.9,17.015982988040033,8.507991494020017,13.79,20.241965976080067,0.8533030393803793,17.015982988040033
229431,Anton Segner,New Zealand,2,Loose Forward,4.0,0.2,B,Italy,True,0,2782,33.5,0.962,17.41,21.4,4.910215135822693,14.730645407468078,5.15,4.670430271645385,-1.5186420704079688,4.910215135822693
223308,Aaron Grandidier-Nkanang,France,1,Back Three,4.0,0.1,P,Australia,False,0,2644,4.9,1.0,14.04,70.0,12.081815399889926,6.040907699944963,13.56,10.60363079977985,-0.1468544288942346,12.081815399889926
226014,Cobus Wiese,South Africa,2,Lock,4.0,0.2,P,Scotland,True,2,2701,25.7,1.0,8.67,44.0,11.825568719107793,5.912784359553896,5.26,18.391137438215587,0.281810810201524,11.825568719107793
226261,Vuate Karawalevu,Fiji,2,Back Three,4.0,0.3,P,England,True,7,1629,-2.8,1.0,13.4,80.0,17.77885095572247,8.889425477861234,14.78,20.777701911444936,2.3117796777908857,17.77885095572247
229852,Tevita Tatafu,France,1,Prop,3.5,0.3,B,Australia,False,2,2040,4.9,1.0,16.73,24.2,5.0990978452223334,15.297293535667,5.58,4.618195690444667,-2.602868688618906,5.0990978452223334
176354,Nathan Doak,Ireland,1,Scrum Half,3.5,0.1,B,Japan,False,1,2928,19.8,0.998,15.89,8.0,3.257398004494885,9.772194013484656,1.75,4.76479600898977,-1.994747376358739,3.257398004494885
245274,Declan Meredith,Australia,2,Back Three,3.5,0.4,P,France,True,0,1205,-4.9,1.0,12.46,70.0,11.564335633386747,5.782167816693374,12.03,11.098671266773493,-0.04815922493656577,11.564335633386747
241018,Sean Jansen,Ireland,1,Loose Forward,3.5,0.2,P,Japan,False,0,2114,19.8,0.998,24.07,70.0,18.717205666199206,9.358602833099603,23.01,14.424411332398414,-0.05327767945607775,18.717205666199206
236573,Alessandro Garbisi,Italy,1,Scrum Half,3.5,0.3,B,New Zealand,False,24,1915,-33.5,0.962,7.41,20.3,2.465250453520583,7.395751360561749,2.07,2.8605009070411658,-2.697763320010487,2.465250453520583
188115,Harry Byrne,Ireland,1,Fly Half,3.5,0.1,B,Japan,False,4,1982,19.8,0.998,15.01,20.7,4.7707794773663625,14.312338432099088,4.28,5.261558954732726,-1.246299298392074,4.7707794773663625
116189,Pasilio Tosi,New Zealand,2,Prop,3.5,0.2,B,Italy,True,16,0,33.5,0.962,13.22,22.5,3.729142979618233,11.1874289388547,4.1,3.3582859592364662,-2.782443353615214,3.729142979618233
209567,Ntuthuko Mchunu,South Africa,2,Prop,3.5,0.1,B,Scotland,True,3,1982,25.7,1.0,16.51,21.8,4.824297903897713,14.472893711693139,4.97,4.678595807795426,-2.4733263204544613,4.824297903897713
243167,Kane James,Wales,1,Loose Forward,3.0,0.2,B,Argentina,False,0,859,-20.2,1.0,21.56,21.4,5.967392142963668,17.902176428891003,6.38,5.554784285927336,-1.3830089658703513,5.967392142963668
155619,Francisco Coria Marchetti,Argentina,2,Prop,3.0,0.4,B,Wales,True,9,0,20.2,1.0,11.89,33.3,5.4122712619588444,16.236813785876535,5.46,5.364542523917689,-2.309154401169938,5.4122712619588444
165888,Wilco Louw,South Africa,2,Prop,3.0,0.4,P,Scotland,True,16,2595,25.7,1.0,9.71,51.3,9.197746989368413,4.598873494684207,6.87,11.525493978736828,-1.4304497409258863,9.197746989368413
187476,Moses Alo-Emile,France,1,Prop,3.0,0.1,P,Australia,False,0,2508,4.9,1.0,12.09,70.0,11.025741978068602,5.512870989034301,11.67,10.381483956137206,-1.5071853783861069,11.025741978068602
250771,Bryn Ward,Ireland,1,Loose Forward,3.0,0.4,B,Japan,False,0,835,19.8,0.998,18.33,21.4,5.117692960189813,15.353078880569438,5.42,4.815385920379626,-1.5148988287066443,5.117692960189813
255945,Itsuki Kamimura,Japan,2,Scrum Half,3.0,0.3,B,Ireland,True,1,1266,-19.8,0.998,12.75,8.0,2.7256365475998514,8.176909642799554,1.41,4.041273095199703,-1.8942590149031937,2.7256365475998514
171709,Sam Matavesi,Fiji,2,Hooker,3.0,0.7,B,England,True,27,0,-2.8,1.0,18.46,29.5,6.915632633672262,20.746897901016787,7.51,6.321265267344523,-1.9012133706641339,6.915632633672262
237237,Sam Illo,Ireland,1,Prop,2.5,0.3,B,Japan,False,0,1075,19.8,0.998,15.66,24.2,4.636622467974932,13.909867403924796,5.22,4.053244935949864,-2.5528009181575078,4.636622467974932
208037,Will Hurd,Scotland,1,Prop,2.5,0.7,B,South Africa,False,12,1029,-25.7,1.0,12.77,14.0,3.691929236288979,11.075787708866937,2.46,4.923858472577958,-2.79489233275583,3.691929236288979
254559,Billy Bohan,Ireland,1,Prop,2.5,0.3,B,Japan,False,0,0,19.8,0.998,12.68,24.2,4.0673003801227505,12.201901140368252,4.23,3.9046007602454997,-2.5669314943168793,4.0673003801227505
163209,George Kloska,England,1,Prop,2.5,0.6,B,Fiji,False,0,1231,2.8,1.0,14.62,24.2,4.478466718280703,13.43540015484211,4.87,4.086933436561407,-2.5577481031267735,4.478466718280703
120767,Louis Rees-Zammit,Wales,1,Back Three,6.0,11.9,B,Argentina,False,41,1539,-20.2,1.0,13.27,30.7,5.037189780339853,15.111569341019559,5.62,4.454379560679706,-1.5087656829640181,5.037189780339853
