season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2025,1338,British & Irish Lions,1,104470,2025-07-09,ACT Brumbies,467,British & Irish Lions,41,home,24,36,L,-12,4,5,2,4,0,1,0,0,0.49,36.0,198.0,19.0,4.0,2.0,12.0,26.0,0.88,0.0,2.0,,15.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,27.0,2.0,121.0,0.43,0.43,11.0,0.0,0.43,0.0,0.0,2.0,75.0,73.0,85.0,0.0,1.0,5.0,148.0,11.0,5.0,1.0
2025,1338,British & Irish Lions,1,104470,2025-07-09,British & Irish Lions,41,ACT Brumbies,467,away,36,24,W,12,5,4,4,2,1,0,0,0,0.51,85.0,428.0,37.0,6.0,4.0,27.0,21.0,1.0,1.0,0.0,,19.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,12.0,8.0,176.0,0.57,0.57,11.0,1.0,0.57,0.0,0.0,6.0,92.0,86.0,137.0,0.0,1.0,5.0,122.0,15.0,3.0,0.0
2025,1338,British & Irish Lions,1,104479,2025-07-12,AUNZ XV,91184,British & Irish Lions,41,home,0,48,L,-48,0,8,0,4,0,0,0,0,0.31,75.0,292.0,32.0,4.0,0.0,18.0,24.0,0.95,1.0,1.0,,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,31.0,6.0,180.0,0.52,0.45,13.0,0.0,0.49,0.0,0.0,4.0,90.0,86.0,120.0,1.0,0.9,9.0,110.0,17.0,6.0,2.0
2025,1338,British & Irish Lions,1,104479,2025-07-12,British & Irish Lions,41,AUNZ XV,91184,away,48,0,W,48,8,0,4,0,0,0,0,0,0.69,85.0,540.0,18.0,13.0,4.0,31.0,33.0,0.9,0.0,2.0,,18.0,0.0,3.0,3.0,1.0,0.0,4.0,0.0,18.0,5.0,170.0,0.48,0.55,6.0,0.0,0.51,0.0,0.0,0.0,74.0,74.0,118.0,0.0,1.0,3.0,165.0,17.0,8.0,0.0
2025,30,International,1,8514916,2025-07-12,France,1967,New Zealand,2567,away,17,43,L,-26,2,6,2,5,1,1,0,0,0.69,70.0,311.0,26.0,2.0,2.0,18.0,23.0,0.71,1.0,4.0,,10.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,25.0,7.0,139.0,0.44,0.56,14.0,1.0,0.5,0.0,0.0,5.0,92.0,87.0,113.0,1.0,0.83,5.0,143.0,13.0,7.0,1.0
2025,30,International,1,8521891,2025-07-12,Fiji,2879,Scotland,2117,home,29,14,W,15,3,2,2,2,1,0,0,0,0.14,89.0,647.0,49.0,7.0,2.0,36.0,15.0,0.88,0.0,2.0,,15.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,18.0,9.0,205.0,0.65,0.5,12.0,1.0,0.58,0.0,0.0,2.0,97.0,95.0,158.0,1.0,0.89,8.0,97.0,12.0,9.0,0.0
2025,30,International,1,8517688,2025-07-12,Japan,9017,Wales,1517,home,22,31,L,-9,3,4,2,4,1,1,0,0,0.55,69.0,418.0,32.0,4.0,2.0,18.0,30.0,1.0,1.0,0.0,,15.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,18.0,4.0,172.0,0.42,0.63,9.0,1.0,0.53,0.0,0.0,4.0,87.0,83.0,111.0,0.0,1.0,6.0,102.0,19.0,5.0,1.0
2025,30,International,1,8517688,2025-07-12,Wales,1517,Japan,9017,away,31,22,W,9,4,3,4,2,1,1,0,0,0.45,56.0,429.0,30.0,3.0,4.0,18.0,33.0,0.88,0.0,2.0,,15.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,18.0,8.0,123.0,0.58,0.37,6.0,1.0,0.47,0.0,0.0,3.0,66.0,63.0,98.0,0.0,1.0,6.0,144.0,17.0,8.0,0.0
2025,30,International,1,8514916,2025-07-12,New Zealand,2567,France,1967,home,43,17,W,26,6,2,5,2,1,1,0,0,0.31,96.0,488.0,20.0,7.0,5.0,25.0,26.0,0.9,2.0,2.0,,18.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,18.0,12.0,155.0,0.56,0.44,8.0,1.0,0.5,0.0,0.0,2.0,89.0,87.0,129.0,0.0,1.0,4.0,155.0,13.0,8.0,1.0
2025,30,International,1,8516284,2025-07-12,England,1667,Argentina,2417,away,22,17,W,5,3,2,2,2,1,1,0,0,0.61,91.0,594.0,38.0,9.0,2.0,38.0,40.0,0.75,0.0,5.0,,15.0,0.0,8.0,8.0,2.0,0.0,1.0,0.0,20.0,9.0,188.0,0.5,0.6,5.0,1.0,0.56,0.0,0.0,5.0,103.0,98.0,148.0,1.0,0.8,4.0,133.0,19.0,5.0,1.0
2025,30,International,1,8516284,2025-07-12,Argentina,2417,England,1667,home,17,22,L,-5,2,3,2,2,1,1,0,0,0.39,68.0,285.0,31.0,4.0,2.0,20.0,39.0,0.92,2.0,1.0,,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,38.0,13.0,131.0,0.5,0.4,12.0,1.0,0.44,0.0,0.0,2.0,84.0,82.0,112.0,0.0,1.0,5.0,160.0,18.0,9.0,1.0
2025,30,International,1,8521216,2025-07-12,Ireland,1817,Portugal,2891,away,106,7,W,99,15,1,12,1,0,0,0,0,0.98,78.0,837.0,16.0,13.0,12.0,34.0,21.0,0.89,2.0,1.0,,8.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,23.0,7.0,165.0,0.53,0.62,3.0,0.0,0.57,0.0,0.0,3.0,61.0,58.0,106.0,0.0,1.0,6.0,67.0,17.0,1.0,0.0
2025,30,International,1,8513296,2025-07-12,Italy,2873,South Africa,2717,away,0,45,L,-45,0,7,0,5,0,0,0,0,0.45,26.0,178.0,23.0,3.0,0.0,8.0,18.0,0.56,0.0,7.0,,9.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,20.0,3.0,66.0,0.38,0.32,19.0,0.0,0.34,0.0,0.0,5.0,38.0,33.0,54.0,0.0,1.0,5.0,163.0,13.0,9.0,2.0
2025,30,International,1,8513296,2025-07-12,South Africa,2717,Italy,2873,home,45,0,W,45,7,0,5,0,0,0,0,0,0.55,74.0,445.0,34.0,3.0,5.0,20.0,29.0,0.9,4.0,2.0,,19.0,0.0,8.0,8.0,1.0,1.0,2.0,0.0,8.0,3.0,146.0,0.62,0.68,11.0,0.0,0.66,0.0,1.0,7.0,90.0,83.0,120.0,1.0,0.86,6.0,58.0,10.0,7.0,1.0
2025,30,International,1,8521891,2025-07-12,Scotland,2117,Fiji,2879,away,14,29,L,-15,2,3,2,2,0,1,0,0,0.86,50.0,326.0,36.0,4.0,2.0,18.0,12.0,0.81,1.0,3.0,,13.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,36.0,3.0,115.0,0.35,0.5,15.0,0.0,0.42,1.0,1.0,6.0,74.0,68.0,97.0,0.0,1.0,5.0,177.0,13.0,4.0,2.0
2025,30,International,1,8521900,2025-07-18,Scotland,2117,Samoa,2867,away,41,12,W,29,7,2,3,1,0,0,0,0,0.56,75.0,485.0,36.0,10.0,3.0,25.0,22.0,1.0,0.0,0.0,,18.0,0.0,7.0,7.0,1.0,2.0,4.0,0.0,30.0,5.0,169.0,0.59,0.48,8.0,0.0,0.54,0.0,0.0,4.0,93.0,89.0,139.0,0.0,1.0,8.0,164.0,12.0,9.0,0.0
2025,30,International,1,8516293,2025-07-19,Argentina,2417,Uruguay,8417,home,52,17,W,35,7,2,5,2,0,1,0,0,0.78,81.0,695.0,13.0,11.0,5.0,34.0,13.0,0.94,1.0,1.0,,16.0,1.0,8.0,7.0,1.0,0.0,2.0,0.0,13.0,8.0,152.0,0.38,0.65,9.0,0.0,0.51,0.0,1.0,4.0,72.0,68.0,102.0,0.0,1.0,6.0,104.0,16.0,4.0,0.0
2025,1338,British & Irish Lions,1,104488,2025-07-19,Australia,317,British & Irish Lions,41,home,19,27,L,-8,3,3,2,3,0,2,0,0,0.69,79.0,299.0,35.0,4.0,2.0,20.0,27.0,0.8,1.0,3.0,,12.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,31.0,8.0,184.0,0.41,0.64,7.0,0.0,0.52,0.0,0.0,4.0,120.0,116.0,136.0,0.0,1.0,8.0,147.0,13.0,5.0,0.0
2025,1338,British & Irish Lions,1,104488,2025-07-19,British & Irish Lions,41,Australia,317,away,27,19,W,8,3,3,3,2,2,0,0,0,0.31,74.0,422.0,18.0,6.0,3.0,31.0,34.0,0.83,3.0,2.0,,10.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,20.0,9.0,141.0,0.59,0.36,11.0,2.0,0.48,0.0,0.0,4.0,82.0,78.0,107.0,1.0,0.83,5.0,187.0,17.0,5.0,0.0
2025,30,International,1,8520658,2025-07-19,England,1667,USA,8867,away,40,5,W,35,6,1,5,0,0,0,0,0,0.55,81.0,634.0,28.0,11.0,5.0,21.0,36.0,0.84,2.0,4.0,,21.0,1.0,7.0,6.0,2.0,1.0,1.0,0.0,7.0,5.0,179.0,0.56,0.58,11.0,0.0,0.57,0.0,0.0,3.0,77.0,74.0,127.0,0.0,1.0,8.0,84.0,19.0,7.0,0.0
2025,30,International,1,8513305,2025-07-19,South Africa,2717,Georgia,8567,home,55,10,W,45,9,1,5,1,0,1,0,0,0.64,101.0,630.0,43.0,7.0,5.0,33.0,24.0,0.88,1.0,2.0,,14.0,1.0,6.0,5.0,0.0,2.0,4.0,0.0,20.0,13.0,168.0,0.55,0.51,9.0,0.0,0.53,0.0,0.0,5.0,84.0,79.0,154.0,0.0,1.0,7.0,94.0,22.0,7.0,0.0
2025,30,International,1,8514925,2025-07-19,France,1967,New Zealand,2567,away,19,29,L,-10,1,4,1,3,3,1,1,0,0.12,63.0,277.0,22.0,1.0,1.0,9.0,30.0,0.88,3.0,1.0,,7.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,22.0,4.0,81.0,0.52,0.32,11.0,3.0,0.43,0.0,0.0,4.0,82.0,78.0,98.0,0.0,1.0,2.0,297.0,11.0,9.0,0.0
2025,30,International,1,8514925,2025-07-19,New Zealand,2567,France,1967,home,29,19,W,10,4,1,3,1,1,3,0,1,0.88,121.0,470.0,43.0,7.0,3.0,21.0,25.0,0.79,1.0,4.0,,15.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,9.0,8.0,261.0,0.48,0.68,7.0,1.0,0.57,0.0,0.0,5.0,170.0,165.0,196.0,0.0,1.0,5.0,127.0,14.0,3.0,0.0
2025,1338,British & Irish Lions,1,104497,2025-07-22,British & Irish Lions,41,First Nations & Pasifika XV,91736,away,24,19,W,5,4,3,2,2,0,0,0,0,0.28,73.0,459.0,34.0,10.0,2.0,17.0,26.0,0.85,1.0,4.0,,22.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,11.0,13.0,188.0,0.58,0.48,8.0,0.0,0.53,0.0,0.0,5.0,80.0,75.0,121.0,0.0,1.0,3.0,127.0,19.0,3.0,1.0
2025,1338,British & Irish Lions,1,104497,2025-07-22,First Nations & Pasifika XV,91736,British & Irish Lions,41,home,19,24,L,-5,3,4,2,2,0,0,0,0,0.72,54.0,259.0,23.0,5.0,2.0,11.0,33.0,0.95,4.0,1.0,,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,123.0,0.42,0.52,13.0,0.0,0.47,0.0,0.0,5.0,72.0,67.0,91.0,1.0,0.9,9.0,122.0,9.0,5.0,1.0
2025,1338,British & Irish Lions,1,104506,2025-07-26,British & Irish Lions,41,Australia,317,away,29,26,W,3,5,3,2,1,0,3,0,0,0.79,64.0,378.0,17.0,4.0,2.0,23.0,20.0,1.0,0.0,0.0,,9.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,39.0,7.0,127.0,0.37,0.52,9.0,0.0,0.45,0.0,0.0,2.0,75.0,73.0,96.0,0.0,1.0,6.0,179.0,14.0,4.0,1.0
2025,1338,British & Irish Lions,1,104506,2025-07-26,Australia,317,British & Irish Lions,41,home,26,29,L,-3,3,5,1,2,3,0,0,0,0.21,71.0,400.0,38.0,9.0,1.0,39.0,20.0,1.0,0.0,0.0,,19.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,23.0,2.0,172.0,0.63,0.48,8.0,3.0,0.55,0.0,0.0,3.0,114.0,111.0,134.0,0.0,1.0,5.0,123.0,9.0,3.0,0.0
2025,1338,British & Irish Lions,1,104515,2025-08-02,British & Irish Lions,41,Australia,317,away,12,22,L,-10,2,3,1,2,0,1,0,0,0.56,56.0,264.0,20.0,3.0,1.0,10.0,28.0,0.76,1.0,5.0,,16.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,17.0,4.0,122.0,0.39,0.47,11.0,0.0,0.43,0.0,0.0,4.0,68.0,64.0,95.0,0.0,1.0,6.0,197.0,13.0,4.0,1.0
2025,1338,British & Irish Lions,1,104515,2025-08-02,Australia,317,British & Irish Lions,41,home,22,12,W,10,3,2,2,1,1,0,0,0,0.44,67.0,295.0,33.0,4.0,2.0,17.0,35.0,0.86,5.0,2.0,,12.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,10.0,2.0,163.0,0.61,0.53,11.0,1.0,0.57,0.0,0.0,2.0,115.0,113.0,124.0,0.0,1.0,6.0,128.0,11.0,8.0,0.0
2026,1296,The Rugby Championship,1,8518552,2025-08-16,New Zealand,2567,Argentina,2417,away,41,24,W,17,6,3,4,3,1,1,0,0,0.77,62.0,307.0,27.0,2.0,4.0,15.0,28.0,1.0,2.0,0.0,,15.0,0.0,10.0,10.0,2.0,2.0,2.0,0.0,25.0,4.0,141.0,0.57,0.44,11.0,1.0,0.5,0.0,0.0,2.0,82.0,80.0,97.0,1.0,0.8,4.0,153.0,11.0,6.0,2.0
2026,1296,The Rugby Championship,1,8513314,2025-08-16,Australia,317,South Africa,2717,away,38,22,W,16,6,3,4,2,0,1,0,0,0.63,54.0,525.0,27.0,10.0,4.0,24.0,29.0,0.78,4.0,4.0,,14.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,5.0,131.0,0.42,0.54,4.0,0.0,0.48,0.0,0.0,1.0,77.0,76.0,97.0,0.0,1.0,5.0,157.0,12.0,6.0,0.0
2026,1296,The Rugby Championship,1,8518552,2025-08-16,Argentina,2417,New Zealand,2567,home,24,41,L,-17,3,6,3,4,1,1,0,0,0.23,64.0,338.0,49.0,4.0,3.0,25.0,22.0,0.82,0.0,3.0,,14.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,15.0,5.0,133.0,0.43,0.56,12.0,1.0,0.5,0.0,0.0,3.0,93.0,90.0,126.0,1.0,0.86,6.0,136.0,13.0,1.0,1.0
2026,1296,The Rugby Championship,1,8513314,2025-08-16,South Africa,2717,Australia,317,home,22,38,L,-16,3,6,2,4,1,0,0,0,0.37,106.0,562.0,21.0,13.0,2.0,22.0,18.0,0.69,3.0,5.0,,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,14.0,209.0,0.58,0.46,10.0,1.0,0.52,0.0,0.0,5.0,102.0,97.0,139.0,0.0,1.0,4.0,106.0,17.0,3.0,0.0
2026,1296,The Rugby Championship,2,8518570,2025-08-23,New Zealand,2567,Argentina,2417,away,23,29,L,-6,3,2,1,2,2,5,0,0,0.41,37.0,186.0,34.0,1.0,1.0,16.0,18.0,0.79,1.0,3.0,,11.0,0.0,5.0,5.0,0.0,1.0,2.0,1.0,40.0,5.0,120.0,0.37,0.43,10.0,2.0,0.4,0.0,0.0,3.0,67.0,64.0,82.0,0.0,1.0,3.0,187.0,15.0,7.0,3.0
2026,1296,The Rugby Championship,2,8513323,2025-08-23,Australia,317,South Africa,2717,away,22,30,L,-8,3,3,2,3,1,3,0,0,0.57,64.0,271.0,26.0,6.0,2.0,30.0,28.0,0.86,0.0,2.0,,12.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,15.0,6.0,144.0,0.48,0.52,6.0,1.0,0.5,0.0,0.0,5.0,81.0,76.0,100.0,0.0,1.0,7.0,114.0,15.0,3.0,0.0
2026,1296,The Rugby Championship,2,8518570,2025-08-23,Argentina,2417,New Zealand,2567,home,29,23,W,6,2,3,2,1,5,2,0,0,0.59,98.0,538.0,32.0,6.0,2.0,40.0,25.0,0.88,0.0,1.0,,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,8.0,174.0,0.63,0.57,13.0,5.0,0.6,0.0,0.0,5.0,121.0,116.0,148.0,0.0,1.0,4.0,102.0,14.0,4.0,0.0
2026,1296,The Rugby Championship,2,8513323,2025-08-23,South Africa,2717,Australia,317,home,30,22,W,8,3,3,3,2,3,1,0,0,0.43,68.0,349.0,20.0,3.0,3.0,15.0,35.0,1.0,0.0,0.0,,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,6.0,117.0,0.52,0.48,9.0,3.0,0.5,0.0,0.0,2.0,71.0,69.0,96.0,0.0,1.0,7.0,129.0,17.0,4.0,1.0
2026,1326,Pacific Nations Cup,2,8523358,2025-08-30,Japan,9017,Canada,2876,home,57,15,W,42,8,2,7,1,1,1,0,0,0.65,95.0,518.0,17.0,10.0,7.0,19.0,29.0,0.86,1.0,2.0,,12.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,191.0,0.53,0.59,12.0,1.0,0.56,0.0,0.0,1.0,76.0,75.0,118.0,0.0,1.0,10.0,109.0,12.0,11.0,1.0
2026,1326,Pacific Nations Cup,2,8523349,2025-08-30,Fiji,2879,Tonga,2267,home,32,10,W,22,4,1,3,1,2,1,0,0,0.37,76.0,500.0,20.0,6.0,3.0,35.0,22.0,0.89,2.0,2.0,,17.0,0.0,6.0,6.0,2.0,0.0,1.0,0.0,9.0,8.0,176.0,0.66,0.6,7.0,2.0,0.63,0.0,0.0,7.0,76.0,69.0,107.0,0.0,1.0,8.0,54.0,18.0,3.0,0.0
2026,1296,The Rugby Championship,3,8514943,2025-09-06,South Africa,2717,New Zealand,2567,away,17,24,L,-7,2,3,2,3,1,1,0,0,0.78,60.0,249.0,21.0,1.0,2.0,24.0,32.0,0.78,2.0,4.0,,14.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,25.0,3.0,101.0,0.51,0.52,10.0,1.0,0.52,0.0,0.0,4.0,85.0,81.0,95.0,0.0,1.0,6.0,110.0,12.0,3.0,1.0
2026,1296,The Rugby Championship,3,8514943,2025-09-06,New Zealand,2567,South Africa,2717,home,24,17,W,7,3,2,3,2,1,1,0,0,0.22,43.0,194.0,40.0,3.0,3.0,25.0,34.0,0.8,3.0,3.0,,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,5.0,124.0,0.49,0.48,10.0,1.0,0.48,0.0,0.0,3.0,78.0,75.0,95.0,1.0,0.8,4.0,145.0,13.0,7.0,0.0
2026,1296,The Rugby Championship,3,8508706,2025-09-06,Argentina,2417,Australia,317,away,24,28,L,-4,2,4,1,4,4,0,0,0,0.02,67.0,381.0,21.0,2.0,1.0,16.0,20.0,1.0,1.0,0.0,,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,26.0,6.0,130.0,0.45,0.38,12.0,4.0,0.41,0.0,0.0,2.0,67.0,65.0,101.0,1.0,0.86,6.0,195.0,14.0,5.0,1.0
2026,1326,Pacific Nations Cup,3,8523367,2025-09-06,Fiji,2879,Samoa,2867,away,29,15,W,14,4,2,3,1,1,1,0,0,0.63,53.0,274.0,27.0,2.0,3.0,25.0,24.0,0.93,1.0,1.0,,14.0,1.0,9.0,8.0,2.0,0.0,1.0,1.0,28.0,2.0,128.0,0.53,0.58,12.0,1.0,0.56,0.0,0.0,3.0,82.0,79.0,96.0,2.0,0.71,5.0,116.0,7.0,7.0,0.0
2026,1296,The Rugby Championship,3,8508706,2025-09-06,Australia,317,Argentina,2417,home,28,24,W,4,4,2,4,1,0,4,0,0,0.98,75.0,381.0,40.0,4.0,4.0,26.0,27.0,0.92,0.0,1.0,,11.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,6.0,196.0,0.55,0.62,10.0,0.0,0.59,0.0,0.0,5.0,122.0,117.0,144.0,0.0,1.0,6.0,110.0,13.0,6.0,0.0
2026,1326,Pacific Nations Cup,3,8523376,2025-09-07,Japan,9017,USA,8867,away,47,21,W,26,7,3,6,3,0,0,0,0,0.2,75.0,563.0,41.0,10.0,6.0,24.0,24.0,1.0,4.0,0.0,,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,10.0,172.0,0.45,0.57,11.0,0.0,0.51,0.0,0.0,4.0,81.0,77.0,133.0,1.0,0.86,6.0,161.0,11.0,5.0,0.0
2026,1296,The Rugby Championship,4,8508715,2025-09-13,Australia,317,Argentina,2417,home,26,28,L,-2,4,1,3,1,0,7,0,0,0.75,81.0,597.0,42.0,11.0,3.0,32.0,22.0,0.9,1.0,1.0,,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,7.0,206.0,0.42,0.55,14.0,0.0,0.5,0.0,0.0,4.0,113.0,109.0,136.0,0.0,1.0,8.0,166.0,18.0,6.0,1.0
2026,1296,The Rugby Championship,4,8508715,2025-09-13,Argentina,2417,Australia,317,away,28,26,W,2,1,4,1,3,7,0,0,0,0.25,92.0,528.0,26.0,3.0,1.0,25.0,28.0,0.89,1.0,1.0,,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0,13.0,162.0,0.58,0.45,7.0,7.0,0.5,0.0,0.0,4.0,105.0,101.0,130.0,0.0,1.0,4.0,181.0,16.0,4.0,1.0
2026,1296,The Rugby Championship,4,8514952,2025-09-13,New Zealand,2567,South Africa,2717,home,10,43,L,-33,1,6,1,5,1,1,0,0,0.45,43.0,254.0,41.0,8.0,1.0,32.0,30.0,0.69,2.0,4.0,,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,184.0,0.53,0.4,7.0,1.0,0.47,0.0,0.0,3.0,59.0,56.0,94.0,0.0,1.0,8.0,112.0,14.0,3.0,0.0
2026,1296,The Rugby Championship,4,8514952,2025-09-13,South Africa,2717,New Zealand,2567,away,43,10,W,33,6,1,5,1,1,1,0,0,0.55,70.0,574.0,22.0,11.0,5.0,46.0,31.0,0.79,2.0,3.0,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,12.0,152.0,0.47,0.6,7.0,1.0,0.53,0.0,0.0,3.0,80.0,77.0,107.0,1.0,0.88,7.0,87.0,24.0,4.0,0.0
2026,1326,Pacific Nations Cup,5,8523394,2025-09-14,Japan,9017,Tonga,2267,away,62,24,W,38,7,4,7,2,2,0,0,0,0.36,49.0,304.0,19.0,7.0,7.0,21.0,26.0,0.86,0.0,2.0,,12.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,29.0,7.0,132.0,0.35,0.5,6.0,2.0,0.43,0.0,0.0,3.0,57.0,54.0,74.0,1.0,0.83,5.0,143.0,10.0,6.0,0.0
2026,1326,Pacific Nations Cup,5,8523403,2025-09-15,Fiji,2879,Canada,2876,home,63,10,W,53,9,1,6,1,2,1,0,0,0.41,83.0,615.0,29.0,8.0,6.0,58.0,17.0,0.85,2.0,2.0,,11.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,23.0,13.0,209.0,0.77,0.39,9.0,2.0,0.6,0.0,1.0,3.0,90.0,87.0,129.0,2.0,0.8,8.0,87.0,12.0,8.0,1.0
2026,1326,Pacific Nations Cup,7,8523421,2025-09-21,Fiji,2879,Japan,9017,away,33,27,W,6,5,3,4,3,0,2,0,0,0.6,59.0,498.0,28.0,9.0,4.0,26.0,20.0,0.75,2.0,3.0,,9.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,30.0,10.0,132.0,0.54,0.38,13.0,0.0,0.45,0.0,0.0,2.0,76.0,74.0,98.0,1.0,0.75,3.0,134.0,11.0,5.0,2.0
2026,1326,Pacific Nations Cup,7,8523421,2025-09-21,Japan,9017,Fiji,2879,home,27,33,L,-6,3,5,3,4,2,0,0,0,0.4,78.0,434.0,24.0,5.0,3.0,30.0,19.0,0.79,2.0,3.0,,11.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,26.0,8.0,195.0,0.46,0.62,6.0,2.0,0.55,0.0,0.0,5.0,87.0,82.0,117.0,0.0,1.0,8.0,117.0,7.0,2.0,0.0
2026,1296,The Rugby Championship,5,8513332,2025-09-27,Argentina,2417,South Africa,2717,away,30,67,L,-37,2,9,2,8,3,2,0,0,0.47,41.0,234.0,28.0,2.0,2.0,26.0,27.0,0.75,0.0,3.0,,9.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,33.0,5.0,113.0,0.43,0.38,8.0,3.0,0.4,0.0,0.0,2.0,65.0,63.0,77.0,0.0,1.0,1.0,114.0,12.0,0.0,0.0
2026,1296,The Rugby Championship,5,8513332,2025-09-27,South Africa,2717,Argentina,2417,home,67,30,W,37,9,2,8,2,2,3,0,0,0.53,86.0,563.0,23.0,10.0,8.0,33.0,41.0,1.0,1.0,0.0,,10.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,26.0,12.0,127.0,0.57,0.62,10.0,2.0,0.6,0.0,0.0,1.0,85.0,84.0,129.0,2.0,0.67,4.0,92.0,11.0,3.0,1.0
2026,1296,The Rugby Championship,5,8514961,2025-09-27,New Zealand,2567,Australia,317,home,33,24,W,9,4,3,2,3,3,1,0,0,0.94,89.0,542.0,49.0,3.0,2.0,39.0,18.0,1.0,0.0,0.0,,15.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,12.0,5.0,239.0,0.55,0.65,10.0,3.0,0.6,0.0,0.0,4.0,128.0,124.0,162.0,0.0,1.0,6.0,158.0,7.0,3.0,0.0
2026,1296,The Rugby Championship,5,8514961,2025-09-27,Australia,317,New Zealand,2567,away,24,33,L,-9,3,4,3,2,1,3,0,0,0.06,74.0,340.0,27.0,1.0,3.0,11.0,12.0,0.9,0.0,1.0,,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,37.0,9.0,154.0,0.45,0.35,15.0,1.0,0.4,0.0,0.0,3.0,102.0,99.0,120.0,0.0,1.0,2.0,231.0,13.0,3.0,1.0
2026,1296,The Rugby Championship,6,8508724,2025-10-04,Australia,317,New Zealand,2567,home,14,28,L,-14,1,4,0,1,3,2,0,0,0.08,92.0,458.0,27.0,5.0,0.0,17.0,28.0,0.67,2.0,4.0,,8.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,29.0,9.0,208.0,0.57,0.5,14.0,3.0,0.53,0.0,0.0,7.0,119.0,112.0,133.0,0.0,1.0,5.0,142.0,15.0,7.0,2.0
2026,1296,The Rugby Championship,6,8508724,2025-10-04,New Zealand,2567,Australia,317,away,28,14,W,14,4,1,1,0,2,3,0,0,0.92,61.0,378.0,33.0,4.0,1.0,29.0,25.0,0.8,2.0,3.0,,12.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,17.0,6.0,171.0,0.43,0.5,14.0,2.0,0.47,0.0,0.0,5.0,87.0,82.0,110.0,0.0,1.0,7.0,175.0,13.0,3.0,0.0
