season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2024,1242,Super Rugby Pacific,5,8455759,2024-03-23,Chiefs,290,Highlanders,302,home,28,21,W,7,4,3,4,3,0,0,0,0,0.09,43,469,19,9,4,23,27,0.85,0,2.0,,11,0,2,2,0,1,0,1,47,2,117,0.43,0.27,11,0,0.34,0,0,2,47,45,65,2,0.75,9,234,15,10,1
2024,1242,Super Rugby Pacific,5,8455750,2024-03-23,NSW Waratahs,617,Fijian Drua,1340,away,36,39,L,-3,5,5,4,4,1,1,0,0,0.73,65,437,36,4,4,11,14,0.85,1,3.0,,17,1,8,7,0,1,1,0,19,15,163,0.41,0.63,8,1,0.53,0,0,1,87,86,115,0,1.0,5,113,10,5,1
2024,1242,Super Rugby Pacific,5,8455750,2024-03-23,Fijian Drua,1340,NSW Waratahs,617,home,39,36,W,3,5,5,4,4,1,1,0,0,0.27,59,581,20,7,4,17,19,0.67,2,3.0,,6,1,2,1,0,0,1,2,10,5,123,0.59,0.37,14,1,0.47,0,0,2,73,71,88,0,0.86,6,128,11,4,2
2024,1242,Super Rugby Pacific,5,8455759,2024-03-23,Highlanders,302,Chiefs,290,away,21,28,L,-7,3,4,3,4,0,0,0,0,0.91,108,694,51,5,3,47,22,1.0,1,0.0,,17,0,2,2,0,0,0,1,23,20,269,0.57,0.73,7,0,0.66,0,1,5,147,142,188,0,0.71,5,61,22,7,1
2024,1242,Super Rugby Pacific,6,8455786,2024-03-29,Crusaders,305,Chiefs,290,home,37,26,W,11,5,4,3,3,2,0,0,0,0.37,60,674,52,10,3,19,28,0.87,2,2.0,,13,0,0,0,0,0,2,0,27,13,165,0.46,0.38,5,2,0.42,0,0,5,74,69,117,0,1.0,4,192,17,3,0
2024,1242,Super Rugby Pacific,6,8455786,2024-03-29,Chiefs,290,Crusaders,305,away,26,37,L,-11,4,5,3,3,0,2,0,0,0.63,89,660,61,9,3,27,33,0.8,0,2.0,,8,0,2,2,0,0,1,0,19,10,236,0.54,0.62,8,0,0.58,0,0,3,124,121,163,0,1.0,4,118,13,6,0
2024,1242,Super Rugby Pacific,6,8455795,2024-03-29,NSW Waratahs,617,Melbourne Rebels,53,home,21,27,L,-6,3,4,3,2,0,1,0,0,0.51,86,649,33,5,3,18,22,1.0,4,0.0,,11,0,1,1,0,0,0,0,11,8,184,0.6,0.5,18,0,0.56,0,0,7,94,87,130,1,0.88,7,72,17,6,1
2024,1242,Super Rugby Pacific,6,8455795,2024-03-29,Melbourne Rebels,53,NSW Waratahs,617,away,27,21,W,6,4,3,2,3,1,0,0,0,0.49,61,492,21,4,2,11,23,0.7,0,6.0,,14,0,3,3,1,0,2,0,18,10,133,0.4,0.5,4,1,0.44,0,0,2,47,45,86,0,0.85,11,150,19,7,0
2024,1242,Super Rugby Pacific,6,8455822,2024-03-30,Hurricanes,299,Highlanders,302,away,47,12,W,35,7,2,6,1,0,0,0,0,0.47,96,885,35,10,6,41,27,0.9,2,1.0,,9,0,1,1,0,1,1,0,20,26,204,0.53,0.44,15,0,0.49,0,0,4,77,73,135,0,0.88,7,155,18,6,0
2024,1242,Super Rugby Pacific,6,8455831,2024-03-30,Queensland Reds,767,ACT Brumbies,467,home,19,20,L,-1,2,2,1,2,0,2,0,0,0.46,75,705,42,7,1,27,25,0.88,1,2.0,,14,0,3,3,1,1,1,1,11,6,176,0.57,0.43,8,0,0.51,0,0,4,100,96,128,0,0.67,4,121,14,5,0
2024,1242,Super Rugby Pacific,6,8455822,2024-03-30,Highlanders,302,Hurricanes,299,home,12,47,L,-35,2,7,1,6,0,0,0,0,0.53,77,656,31,5,1,20,21,0.76,1,4.0,,13,0,1,1,0,0,1,0,41,7,171,0.47,0.56,9,0,0.51,0,0,4,100,96,128,2,0.6,6,117,18,7,1
2024,1242,Super Rugby Pacific,6,8455831,2024-03-30,ACT Brumbies,467,Queensland Reds,767,away,20,19,W,1,2,2,2,1,2,0,0,0,0.54,62,427,30,4,2,11,29,0.82,1,2.0,,9,0,2,2,0,0,0,0,27,11,160,0.43,0.57,10,2,0.49,0,0,0,70,70,100,1,0.62,8,146,10,5,1
2024,1242,Super Rugby Pacific,6,8455813,2024-03-30,Moana Pasifika,10817,Blues,296,home,8,47,L,-39,1,7,0,6,1,0,0,0,0.38,62,545,55,2,0,17,27,0.92,0,1.0,,11,1,4,3,0,0,1,0,39,10,179,0.54,0.56,5,1,0.55,0,0,5,106,101,136,0,0.78,7,134,17,10,0
2024,1242,Super Rugby Pacific,6,8455804,2024-03-30,Western Force,236,Fijian Drua,1340,away,13,31,L,-18,2,3,0,2,1,4,0,0,0.87,41,279,32,0,0,14,19,0.69,0,5.0,,11,0,4,4,1,1,2,0,36,2,125,0.39,0.5,12,1,0.44,0,0,3,73,70,86,0,0.88,7,149,19,9,0
2024,1242,Super Rugby Pacific,6,8455804,2024-03-30,Fijian Drua,1340,Western Force,236,home,31,13,W,18,3,2,2,0,4,1,0,0,0.13,60,547,47,3,2,36,27,0.88,2,1.0,,7,0,1,1,0,0,1,0,14,5,147,0.61,0.5,16,4,0.56,0,1,7,98,91,117,0,0.9,9,97,16,8,1
2024,1242,Super Rugby Pacific,6,8455813,2024-03-30,Blues,296,Moana Pasifika,10817,away,47,8,W,39,7,1,6,0,0,1,0,0,0.62,87,911,42,12,6,39,20,0.8,0,1.0,,4,0,3,3,0,0,1,0,17,16,162,0.46,0.44,10,0,0.45,0,0,8,97,89,146,1,0.86,6,175,18,11,0
2024,1242,Super Rugby Pacific,7,8455849,2024-04-05,Fijian Drua,1340,Melbourne Rebels,53,away,20,41,L,-21,3,6,1,4,1,1,0,0,0.14,71,458,27,0,1,35,12,0.78,0,2.0,,7,0,1,1,0,0,2,1,30,7,151,0.48,0.47,13,1,0.48,0,2,3,82,79,112,0,0.89,8,93,15,3,1
2024,1242,Super Rugby Pacific,7,8455849,2024-04-05,Melbourne Rebels,53,Fijian Drua,1340,home,41,20,W,21,6,3,4,1,1,1,0,0,0.86,68,458,33,7,4,30,20,0.94,2,1.0,,15,0,10,10,1,1,2,0,35,10,161,0.52,0.53,5,1,0.52,0,0,0,71,71,110,0,0.9,9,146,18,7,0
2024,1242,Super Rugby Pacific,7,8455840,2024-04-05,Western Force,236,Blues,296,away,3,50,L,-47,0,8,0,5,1,0,0,0,0.63,44,301,50,1,0,6,30,1.0,1,0.0,,17,2,7,5,1,0,0,0,28,7,187,0.46,0.54,9,1,0.5,0,0,3,79,76,103,1,0.67,4,140,17,5,0
2024,1242,Super Rugby Pacific,7,8455840,2024-04-05,Blues,296,Western Force,236,home,50,3,W,47,8,0,5,0,0,1,0,0,0.37,69,550,31,7,5,28,29,0.9,0,1.0,,9,0,1,1,0,1,3,0,6,10,119,0.54,0.46,10,0,0.5,0,0,2,78,76,109,0,0.83,10,106,9,5,0
2024,1242,Super Rugby Pacific,7,8455858,2024-04-06,Chiefs,290,Moana Pasifika,10817,home,68,12,W,56,10,2,9,1,0,0,0,0,0.78,78,769,37,12,9,36,26,0.92,2,1.0,,11,1,3,2,0,0,1,0,21,10,198,0.6,0.55,10,0,0.58,0,0,6,75,69,124,1,0.73,11,107,11,5,0
2024,1242,Super Rugby Pacific,7,8455858,2024-04-06,Moana Pasifika,10817,Chiefs,290,away,12,68,L,-56,2,10,1,9,0,0,0,0,0.22,43,310,38,3,1,20,17,0.63,0,6.0,,10,0,2,2,0,0,1,0,35,6,130,0.4,0.45,9,0,0.42,0,0,4,66,62,87,1,0.75,3,116,19,9,0
2024,1242,Super Rugby Pacific,7,8455867,2024-04-06,ACT Brumbies,467,NSW Waratahs,617,home,40,16,W,24,4,1,4,1,4,3,0,0,0.36,62,417,29,6,4,15,32,0.75,3,5.0,,15,2,4,2,0,0,0,0,30,9,162,0.65,0.46,9,4,0.55,0,0,2,82,80,105,0,1.0,9,96,14,5,0
2024,1242,Super Rugby Pacific,7,8455867,2024-04-06,NSW Waratahs,617,ACT Brumbies,467,away,16,40,L,-24,1,4,1,4,3,4,0,0,0.64,50,403,21,3,1,30,28,0.71,5,4.0,,10,0,3,3,0,1,0,0,15,3,126,0.35,0.54,9,3,0.45,0,0,0,58,58,77,1,0.83,5,129,16,8,0
2024,1242,Super Rugby Pacific,8,8455876,2024-04-12,Moana Pasifika,10817,Queensland Reds,767,home,17,14,W,3,2,2,2,2,1,0,0,0,0.92,58,371,30,4,2,20,25,0.79,0,5.0,,19,1,4,3,0,0,0,2,29,5,144,0.47,0.45,6,1,0.46,0,0,3,76,73,97,0,0.86,6,144,16,5,0
2024,1242,Super Rugby Pacific,8,8455876,2024-04-12,Queensland Reds,767,Moana Pasifika,10817,away,14,17,L,-3,2,2,2,2,0,1,0,0,0.08,74,371,30,3,2,33,28,1.0,4,0.0,,15,0,4,4,1,0,0,0,18,9,171,0.53,0.55,10,0,0.54,0,2,4,95,91,128,1,0.63,5,124,18,8,0
2024,1242,Super Rugby Pacific,8,8455885,2024-04-12,NSW Waratahs,617,Crusaders,305,home,43,40,W,3,4,5,4,3,4,3,1,0,0.72,64,403,41,7,4,30,22,1.0,0,0.0,,13,1,5,4,0,1,0,0,25,14,172,0.45,0.47,6,4,0.48,0,0,1,84,83,118,0,1.0,7,135,15,5,0
2024,1242,Super Rugby Pacific,8,8455885,2024-04-12,Crusaders,305,NSW Waratahs,617,away,40,43,L,-3,5,4,3,4,3,4,0,1,0.28,80,484,36,5,3,25,23,0.82,0,2.0,,9,0,1,1,0,0,2,0,30,10,195,0.55,0.53,11,3,0.52,0,0,4,93,89,129,0,0.6,3,128,13,6,1
2024,1242,Super Rugby Pacific,8,8455894,2024-04-13,Hurricanes,299,Chiefs,290,home,36,23,W,13,5,2,4,2,1,3,0,0,0.37,86,513,26,7,4,31,21,0.75,0,4.0,,12,0,1,1,1,0,1,1,16,12,163,0.59,0.5,10,1,0.54,0,0,1,87,86,122,0,0.89,8,141,18,3,0
2024,1242,Super Rugby Pacific,8,8455894,2024-04-13,Chiefs,290,Hurricanes,299,away,23,36,L,-13,2,5,2,4,3,1,0,0,0.63,75,372,21,3,2,16,30,0.82,1,2.0,,9,0,2,2,0,0,0,0,31,3,128,0.41,0.5,9,3,0.46,0,0,1,86,85,108,2,0.57,4,109,10,6,1
2024,1242,Super Rugby Pacific,8,8455903,2024-04-13,Melbourne Rebels,53,Highlanders,302,home,47,31,W,16,6,4,5,4,0,1,0,0,0.53,73,467,25,8,5,21,20,0.7,2,3.0,,7,0,1,1,0,0,1,0,18,12,184,0.49,0.31,14,0,0.39,0,0,3,75,72,114,0,0.78,7,143,9,4,0
2024,1242,Super Rugby Pacific,8,8455903,2024-04-13,Highlanders,302,Melbourne Rebels,53,away,31,47,L,-16,4,6,4,5,1,0,0,0,0.47,68,423,22,3,4,18,19,0.8,3,3.0,,12,0,5,5,1,1,0,1,21,2,156,0.51,0.69,8,1,0.61,0,0,1,91,90,112,0,0.83,5,107,11,6,1
2024,1242,Super Rugby Pacific,9,8455921,2024-04-19,Highlanders,302,Queensland Reds,767,away,0,31,L,-31,0,4,0,4,0,1,0,0,0.38,77,413,56,2,0,30,15,0.87,0,2.0,,13,1,5,4,1,0,0,0,17,11,208,0.36,0.76,15,0,0.55,0,0,4,115,111,150,1,0.71,5,150,9,3,0
2024,1242,Super Rugby Pacific,9,8455921,2024-04-19,Queensland Reds,767,Highlanders,302,home,31,0,W,31,4,0,4,0,1,0,0,0,0.62,69,331,27,4,4,17,19,0.81,2,3.0,,13,1,6,5,0,0,0,0,30,5,146,0.64,0.24,9,1,0.45,0,0,0,85,85,113,0,0.8,8,177,13,7,0
2024,1242,Super Rugby Pacific,9,8455912,2024-04-19,Fijian Drua,1340,Hurricanes,299,home,15,38,L,-23,2,5,1,5,1,1,0,0,0.81,95,606,34,4,1,36,7,0.86,0,3.0,,19,1,2,1,0,1,1,1,20,9,212,0.51,0.83,6,1,0.67,0,0,3,130,127,157,0,1.0,6,50,20,5,0
2024,1242,Super Rugby Pacific,9,8455912,2024-04-19,Hurricanes,299,Fijian Drua,1340,away,38,15,W,23,5,2,5,1,1,1,0,0,0.19,49,292,11,5,5,20,25,1.0,1,0.0,,9,0,2,2,0,1,0,0,36,8,96,0.49,0.17,16,1,0.33,0,0,3,38,35,64,1,0.82,9,236,12,10,3
2024,1242,Super Rugby Pacific,9,8455930,2024-04-20,Blues,296,ACT Brumbies,467,home,46,7,W,39,7,1,4,1,1,0,0,0,0.78,109,592,30,6,4,24,21,0.75,1,3.0,,9,0,5,5,1,1,3,0,3,10,179,0.72,0.68,8,1,0.71,0,0,3,128,125,159,0,1.0,10,59,8,5,1
2024,1242,Super Rugby Pacific,9,8455930,2024-04-20,ACT Brumbies,467,Blues,296,away,7,46,L,-39,1,7,1,4,0,1,0,0,0.22,28,184,12,2,1,3,20,0.8,2,2.0,,8,0,4,4,1,0,0,0,24,1,62,0.28,0.32,12,0,0.29,0,0,4,34,30,44,1,0.67,6,195,16,3,1
2024,1242,Super Rugby Pacific,9,8455939,2024-04-20,Western Force,236,Crusaders,305,home,37,15,W,22,4,3,1,0,5,0,0,0,0.5,47,278,17,4,1,11,30,0.93,2,1.0,,14,2,6,4,0,2,3,0,33,3,114,0.46,0.34,11,5,0.4,0,0,0,54,54,71,0,1.0,4,207,6,7,1
2024,1242,Super Rugby Pacific,9,8455939,2024-04-20,Crusaders,305,Western Force,236,away,15,37,L,-22,3,4,0,1,0,5,0,0,0.5,83,497,43,5,0,33,21,0.81,1,3.0,,13,0,4,4,0,0,3,0,11,6,225,0.54,0.66,15,0,0.6,0,0,6,113,107,139,0,0.86,6,60,14,3,0
2024,1242,Super Rugby Pacific,10,8455948,2024-04-26,Crusaders,305,Melbourne Rebels,53,home,39,0,W,39,6,0,3,0,1,0,0,0,0.45,85,501,30,6,3,32,21,1.0,3,0.0,,15,1,5,4,1,1,3,0,1,14,182,0.56,0.59,3,1,0.58,0,0,0,83,83,126,0,0.82,9,97,17,8,0
2024,1242,Super Rugby Pacific,10,8455948,2024-04-26,Melbourne Rebels,53,Crusaders,305,away,0,39,L,-39,0,6,0,3,0,1,0,0,0.55,34,192,27,2,0,3,18,0.7,0,3.0,,7,1,4,3,0,0,0,0,34,5,99,0.44,0.41,12,0,0.42,0,0,3,58,55,74,4,0.55,6,129,17,3,0
2024,1242,Super Rugby Pacific,10,8455957,2024-04-26,NSW Waratahs,617,Chiefs,290,home,22,38,L,-16,3,6,2,4,1,0,0,0,0.41,65,456,36,5,2,28,14,0.79,0,4.0,,15,0,3,3,1,0,1,0,27,7,169,0.61,0.37,11,1,0.48,0,0,1,92,91,120,1,0.67,4,131,14,6,0
2024,1242,Super Rugby Pacific,10,8455957,2024-04-26,Chiefs,290,NSW Waratahs,617,away,38,22,W,16,6,3,4,2,0,1,0,0,0.59,73,536,26,9,4,27,19,1.0,3,0.0,,9,0,2,2,1,0,2,0,28,8,190,0.39,0.63,14,0,0.52,0,0,3,81,78,114,0,0.82,9,151,11,3,2
2024,1242,Super Rugby Pacific,10,8455984,2024-04-27,Western Force,236,Highlanders,302,away,6,7,L,-1,0,1,0,1,2,0,0,0,0.6,53,342,31,5,0,7,37,0.86,1,2.0,,12,1,3,2,0,0,0,1,23,8,150,0.44,0.51,5,2,0.48,0,0,5,75,70,95,0,0.91,10,101,20,2,0
2024,1242,Super Rugby Pacific,10,8455993,2024-04-27,Blues,296,Queensland Reds,767,away,41,34,W,7,6,5,4,3,1,1,0,0,0.68,89,597,29,6,4,22,12,0.8,3,2.0,,8,1,5,4,0,0,2,1,18,11,172,0.51,0.52,7,1,0.52,0,0,4,111,107,141,0,1.0,5,153,17,4,1
2024,1242,Super Rugby Pacific,10,8455993,2024-04-27,Queensland Reds,767,Blues,296,home,34,41,L,-7,5,6,3,4,1,1,0,0,0.32,64,452,34,7,3,18,19,0.77,1,3.0,,10,0,5,5,0,0,2,0,22,3,137,0.49,0.48,10,1,0.48,0,0,1,102,101,120,2,0.6,3,196,9,9,0
2024,1242,Super Rugby Pacific,10,8455984,2024-04-27,Highlanders,302,Western Force,236,home,7,6,W,1,1,0,1,0,0,2,0,0,0.4,72,538,21,3,1,23,39,0.93,1,1.0,,13,0,3,3,1,0,0,1,7,10,130,0.56,0.49,8,0,0.52,0,0,1,72,71,102,3,0.45,5,146,18,10,0
2024,1242,Super Rugby Pacific,10,8455966,2024-04-27,Fijian Drua,1340,Moana Pasifika,10817,home,24,17,W,7,3,3,3,1,1,0,0,0,0.43,70,381,28,5,3,29,28,0.92,0,1.0,,11,0,2,2,0,0,0,1,32,9,166,0.53,0.53,9,1,0.53,0,0,4,96,92,120,1,0.8,8,111,11,9,1
2024,1242,Super Rugby Pacific,10,8455975,2024-04-27,ACT Brumbies,467,Hurricanes,299,home,27,19,W,8,3,3,3,2,2,0,0,0,0.9,100,697,29,7,3,41,33,1.0,1,0.0,,18,0,7,7,1,0,0,1,17,7,214,0.56,0.68,8,2,0.63,0,0,1,116,115,149,1,0.86,6,94,12,2,0
2024,1242,Super Rugby Pacific,10,8455966,2024-04-27,Moana Pasifika,10817,Fijian Drua,1340,away,17,24,L,-7,3,3,1,3,0,1,0,0,0.57,64,478,17,7,1,25,16,0.86,0,2.0,,12,0,4,4,0,1,2,0,28,10,142,0.47,0.47,8,0,0.47,0,0,5,64,59,94,0,0.9,9,149,19,5,0
2024,1242,Super Rugby Pacific,10,8455975,2024-04-27,Hurricanes,299,ACT Brumbies,467,away,19,27,L,-8,3,3,2,3,0,2,0,0,0.1,51,322,21,4,2,17,26,0.81,0,3.0,,13,1,2,1,0,0,1,0,41,5,111,0.44,0.32,9,0,0.37,0,0,1,50,49,80,0,1.0,5,172,17,5,0
2024,1242,Super Rugby Pacific,11,8456002,2024-05-03,Hurricanes,299,NSW Waratahs,617,home,41,12,W,29,7,2,3,1,0,0,0,0,0.3,104,725,30,14,3,41,16,0.83,0,2.0,,10,0,0,0,0,0,4,0,15,17,240,0.65,0.48,8,0,0.58,0,0,2,109,107,165,0,0.83,5,127,18,6,0
2024,1242,Super Rugby Pacific,11,8456002,2024-05-03,NSW Waratahs,617,Hurricanes,299,away,12,41,L,-29,2,7,1,3,0,0,0,0,0.7,66,371,22,3,1,15,19,0.93,0,1.0,,13,0,2,2,0,0,1,0,41,5,124,0.35,0.52,8,0,0.42,0,0,4,77,73,101,1,0.91,10,169,14,3,0
2024,1242,Super Rugby Pacific,11,8456011,2024-05-03,Melbourne Rebels,53,Blues,296,home,11,38,L,-27,1,6,0,4,2,0,0,0,0.17,81,422,46,6,0,25,19,0.85,2,2.0,,11,1,1,0,0,0,1,0,26,10,223,0.64,0.4,8,2,0.52,0,0,5,118,113,151,1,0.8,4,197,14,5,0
2024,1242,Super Rugby Pacific,11,8456011,2024-05-03,Blues,296,Melbourne Rebels,53,away,38,11,W,27,6,1,4,0,0,2,0,0,0.83,89,548,30,4,4,26,17,0.82,2,2.0,,9,2,4,2,0,0,2,0,25,9,147,0.36,0.6,8,0,0.48,0,0,5,119,114,138,0,0.83,5,181,9,9,1
2024,1242,Super Rugby Pacific,11,8456047,2024-05-04,Fijian Drua,1340,ACT Brumbies,467,away,20,28,L,-8,2,4,2,4,2,0,0,0,0.46,52,341,34,3,2,32,11,0.87,0,2.0,,13,2,8,6,1,1,0,0,15,6,145,0.52,0.57,9,2,0.55,0,0,7,86,79,106,0,0.8,12,93,8,4,0
2024,1242,Super Rugby Pacific,11,8456047,2024-05-04,ACT Brumbies,467,Fijian Drua,1340,home,28,20,W,8,4,2,4,2,0,2,0,0,0.54,53,250,15,4,4,15,19,1.0,2,0.0,,13,0,8,8,1,0,0,0,32,2,117,0.48,0.43,17,0,0.45,0,0,4,75,71,90,1,0.75,3,133,10,10,1
2024,1242,Super Rugby Pacific,11,8456038,2024-05-04,Western Force,236,Chiefs,290,away,7,56,L,-49,0,9,0,4,0,1,0,0,0.57,46,334,29,4,0,11,21,0.81,1,3.0,,13,0,2,2,0,0,0,0,26,5,144,0.44,0.41,12,0,0.43,0,0,7,77,70,91,1,0.63,5,157,13,5,1
2024,1242,Super Rugby Pacific,11,8456038,2024-05-04,Chiefs,290,Western Force,236,home,56,7,W,49,9,0,4,0,1,0,0,0,0.43,76,507,39,12,4,26,32,0.87,3,2.0,,13,1,5,4,0,0,5,0,11,9,222,0.56,0.59,6,1,0.57,0,0,2,96,94,138,1,0.88,7,125,13,6,1
2024,1242,Super Rugby Pacific,11,8456029,2024-05-04,Queensland Reds,767,Crusaders,305,away,33,28,W,5,5,4,4,4,0,0,0,0,0.16,56,343,21,5,4,21,25,0.77,0,3.0,,10,0,5,5,0,0,1,0,29,4,128,0.43,0.32,14,0,0.38,0,0,3,71,68,86,0,0.83,5,211,10,9,0
2024,1242,Super Rugby Pacific,11,8456020,2024-05-04,Highlanders,302,Moana Pasifika,10817,away,28,17,W,11,3,2,2,2,3,1,0,0,0.59,69,309,11,5,2,15,31,0.89,2,2.0,,17,2,7,5,1,0,1,0,12,2,95,0.48,0.7,6,3,0.59,0,0,2,83,81,93,0,0.93,13,72,17,6,0
2024,1242,Super Rugby Pacific,11,8456020,2024-05-04,Moana Pasifika,10817,Highlanders,302,home,17,28,L,-11,2,3,2,2,1,3,0,0,0.41,38,170,17,2,2,12,19,0.67,0,3.0,,6,0,1,1,0,0,0,0,15,5,67,0.52,0.3,12,1,0.41,0,0,3,44,41,64,0,0.91,10,124,14,6,0
2024,1242,Super Rugby Pacific,11,8456029,2024-05-04,Crusaders,305,Queensland Reds,767,home,28,33,L,-5,4,5,4,4,0,0,0,0,0.84,97,622,54,7,4,29,19,0.76,1,4.0,,13,1,8,7,0,0,0,1,21,12,226,0.57,0.68,7,0,0.62,0,0,4,117,113,172,0,0.8,4,112,16,5,0
2024,1242,Super Rugby Pacific,12,8456056,2024-05-10,Moana Pasifika,10817,Chiefs,290,home,7,43,L,-36,1,7,1,4,0,0,0,0,0.29,65,374,28,4,1,16,26,0.78,0,2.0,,7,0,2,2,0,0,0,1,42,6,141,0.46,0.43,10,0,0.44,0,0,3,88,85,106,1,0.7,7,191,13,4,2
2024,1242,Super Rugby Pacific,12,8456056,2024-05-10,Chiefs,290,Moana Pasifika,10817,away,43,7,W,36,7,1,4,1,0,0,0,0,0.71,110,643,33,6,4,42,30,1.0,1,0.0,,14,0,2,2,0,0,3,0,16,10,227,0.54,0.57,6,0,0.56,0,0,2,125,123,164,1,0.8,8,154,13,6,0
2024,1242,Super Rugby Pacific,12,8456065,2024-05-10,Queensland Reds,767,Melbourne Rebels,53,home,26,22,W,4,4,3,3,2,0,1,0,0,0.3,58,400,30,5,3,24,14,0.77,3,5.0,,17,0,7,7,1,2,1,0,11,7,140,0.55,0.56,11,0,0.55,0,0,7,87,80,111,0,1.0,4,101,10,3,1
2024,1242,Super Rugby Pacific,12,8456065,2024-05-10,Melbourne Rebels,53,Queensland Reds,767,away,22,26,L,-4,3,4,2,3,1,0,0,0,0.7,60,314,22,1,2,11,20,0.69,2,4.0,,9,1,1,0,0,0,1,0,24,5,150,0.45,0.44,10,1,0.45,0,0,2,73,71,94,1,0.83,5,139,4,6,1
2024,1242,Super Rugby Pacific,12,8456101,2024-05-11,Western Force,236,Fijian Drua,1340,home,48,10,W,38,6,1,6,1,2,1,0,0,0.42,63,516,21,9,6,19,29,1.0,3,0.0,,9,2,3,1,0,0,0,0,34,6,155,0.49,0.39,11,2,0.44,0,0,5,70,65,90,0,0.86,6,180,13,5,1
2024,1242,Super Rugby Pacific,12,8456101,2024-05-11,Fijian Drua,1340,Western Force,236,away,10,48,L,-38,1,6,1,6,1,2,0,0,0.58,68,415,37,2,1,34,18,0.77,0,3.0,,10,0,0,0,0,0,0,0,19,9,199,0.51,0.61,5,1,0.56,0,0,4,102,98,124,0,1.0,8,84,24,8,0
2024,1242,Super Rugby Pacific,12,8456092,2024-05-11,ACT Brumbies,467,NSW Waratahs,617,away,29,21,W,8,4,3,3,3,1,0,0,0,0.66,72,313,35,1,3,10,24,0.92,0,1.0,,12,1,3,2,0,0,1,0,26,6,135,0.58,0.47,10,1,0.53,0,0,2,103,101,118,1,0.76,13,115,9,4,0
2024,1242,Super Rugby Pacific,12,8456092,2024-05-11,NSW Waratahs,617,ACT Brumbies,467,home,21,29,L,-8,3,4,3,3,0,1,0,0,0.34,79,526,28,9,3,26,21,1.0,0,0.0,,11,1,1,0,0,0,0,0,10,8,146,0.42,0.53,9,0,0.47,0,0,0,87,87,123,0,1.0,7,159,19,1,0
2024,1242,Super Rugby Pacific,12,8456083,2024-05-11,Crusaders,305,Highlanders,302,away,29,32,L,-3,4,2,3,2,1,6,0,0,0.78,80,455,56,4,3,26,24,0.83,1,2.0,,10,0,2,2,0,0,1,0,22,10,238,0.44,0.61,13,1,0.54,0,0,3,123,120,162,0,1.0,4,147,13,6,1
2024,1242,Super Rugby Pacific,12,8456083,2024-05-11,Highlanders,302,Crusaders,305,home,32,29,W,3,2,4,2,3,6,1,0,0,0.22,69,348,27,5,2,22,26,0.93,2,1.0,,13,0,3,3,1,0,0,0,26,4,120,0.56,0.39,6,6,0.46,0,0,2,109,107,127,0,1.0,2,214,16,7,2
2024,1242,Super Rugby Pacific,12,8456074,2024-05-11,Hurricanes,299,Blues,296,away,27,31,L,-4,4,4,2,4,1,1,0,0,0.63,72,379,29,4,2,14,16,0.94,1,1.0,,15,0,4,4,0,0,2,0,23,4,126,0.44,0.46,10,1,0.45,0,0,3,97,94,114,0,1.0,1,221,15,3,0
2024,1242,Super Rugby Pacific,12,8456074,2024-05-11,Blues,296,Hurricanes,299,home,31,27,W,4,4,4,4,2,1,1,0,0,0.37,94,417,31,3,4,23,25,0.86,0,2.0,,12,0,8,8,0,0,0,0,14,3,157,0.56,0.54,11,1,0.55,0,0,0,129,129,160,1,0.67,2,154,8,3,1
2024,1242,Super Rugby Pacific,13,8456110,2024-05-17,Hurricanes,299,Moana Pasifika,10817,home,32,24,W,8,4,4,3,2,2,0,0,0,0.37,86,506,28,6,3,15,26,0.83,1,2.0,,10,1,4,3,0,0,1,0,24,12,160,0.46,0.51,9,2,0.48,0,0,2,89,87,131,1,0.67,4,145,16,8,0
2024,1242,Super Rugby Pacific,13,8456110,2024-05-17,Moana Pasifika,10817,Hurricanes,299,away,24,32,L,-8,4,4,2,3,0,2,0,0,0.63,71,400,34,4,2,24,27,0.87,1,2.0,,13,0,1,1,0,0,2,1,15,9,173,0.54,0.49,9,0,0.52,0,0,4,99,95,121,2,0.57,4,126,17,7,0
2024,1242,Super Rugby Pacific,13,8456119,2024-05-17,Melbourne Rebels,53,Chiefs,290,home,23,26,L,-3,3,2,1,2,2,4,0,0,0.59,62,342,27,6,1,12,14,0.9,0,1.0,,9,0,1,1,0,0,2,0,30,5,160,0.51,0.49,11,2,0.5,0,0,3,79,76,100,0,0.8,8,136,11,6,0
