date,comp_id,comp_name,fixture_id,team,team_id,opponent,opponent_id,team_score,opp_score,player_id,player_name,jersey,started,minutes,yellow_cards,red_cards,available__minutes,available__yellow_cards,available__red_cards,tries,available__tries,try_assists,available__try_assists,conversion_goals,available__conversion_goals,penalty_goals,available__penalty_goals,drop_goals_converted,available__drop_goals_converted,metres,available__metres,defenders_beaten,available__defenders_beaten,clean_breaks,available__clean_breaks,offload,available__offload,runs,available__runs,tackles,available__tackles,missed_tackles,available__missed_tackles,dominant_tackles,available__dominant_tackles,tackle_success,available__tackle_success,tackle_turnover,available__tackle_turnover,tackle_try_saver,available__tackle_try_saver,rucks_won,available__rucks_won,rucks_lost,available__rucks_lost,passes,available__passes,bad_passes,available__bad_passes,lineouts_won,available__lineouts_won,turnovers_conceded,available__turnovers_conceded,penalties_conceded,available__penalties_conceded,missed_conversion_goals,available__missed_conversion_goals,missed_penalty_goals,available__missed_penalty_goals,drop_goal_missed,available__drop_goal_missed,points,available__points
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,102996,Mako Vunipola,17,False,25,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,31.0,True,0.0,True,0.0,True,0.0,True,7.0,True,2.0,True,0.0,True,0.0,True,0.67,True,0.0,True,0.0,True,7.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,61134,Jamie George,16,False,25,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,2.0,True,2.0,True,1.0,True,0.0,True,0.5,True,0.0,True,0.0,True,2.0,True,0.0,True,3.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,111618,Billy Vunipola,8,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,42.0,True,1.0,True,0.0,True,0.0,True,13.0,True,6.0,True,1.0,True,0.0,True,0.86,True,0.0,True,0.0,True,12.0,True,0.0,True,6.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,155892,Tom Curry,7,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,18.0,True,3.0,True,0.0,True,0.0,True,5.0,True,13.0,True,3.0,True,2.0,True,0.72,True,0.0,True,0.0,True,4.0,True,1.0,True,9.0,True,1.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,122046,Sam Simmonds,6,True,66,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,26.0,True,0.0,True,0.0,True,0.0,True,10.0,True,7.0,True,0.0,True,0.0,True,0.78,True,0.0,True,0.0,True,9.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,69492,Aaron Smith,9,True,62,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,1.0,True,0.0,True,2.0,True,6.0,True,1.0,True,1.0,True,0.86,True,0.0,True,0.0,True,0.0,True,0.0,True,55.0,True,4.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,196176,Ethan de Groot,1,True,60,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,5.0,True,7.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,5.0,True,0.0,True,3.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,112860,Codie Taylor,2,True,57,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,6.0,True,0.0,True,0.0,True,0.0,True,7.0,True,10.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,5.0,True,1.0,True,2.0,True,0.0,True,5.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,140004,Tyrel Lomax,3,True,57,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,6.0,True,1.0,True,0.0,True,0.86,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8382346,Ireland,1817,Australia,317,13,10,143514,Jimmy O'Brien,11,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,34.0,True,1.0,True,0.0,True,0.0,True,4.0,True,4.0,True,2.0,True,0.0,True,0.57,True,0.0,True,0.0,True,1.0,True,0.0,True,3.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8382346,Ireland,1817,Australia,317,13,10,129840,Stuart McCloskey,12,True,53,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,31.0,True,3.0,True,0.0,True,0.0,True,11.0,True,6.0,True,2.0,True,0.0,True,0.75,True,0.0,True,0.0,True,8.0,True,1.0,True,4.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8382346,Ireland,1817,Australia,317,13,10,129372,Garry Ringrose,13,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,17.0,True,0.0,True,0.0,True,2.0,True,7.0,True,7.0,True,4.0,True,0.0,True,0.47,True,0.0,True,0.0,True,3.0,True,0.0,True,7.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8382346,Ireland,1817,Australia,317,13,10,166674,Mack Hansen,14,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,41.0,True,2.0,True,1.0,True,2.0,True,8.0,True,8.0,True,0.0,True,2.0,True,0.8,True,0.0,True,0.0,True,3.0,True,1.0,True,6.0,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8382346,Ireland,1817,Australia,317,13,10,143496,Hugo Keenan,15,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,11.0,True,0.0,True,0.0,True,1.0,True,5.0,True,7.0,True,2.0,True,0.0,True,0.64,True,0.0,True,0.0,True,3.0,True,0.0,True,5.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,128790,Anton Lienert-Brown,23,False,8,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.6,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,131670,David Havili,22,False,0,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,111024,TJ Perenara,21,False,18,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.5,True,0.0,True,0.0,True,0.0,True,0.0,True,9.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,England,1667,New Zealand,2567,25,25,116532,Kyle Sinckler,3,True,55,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,6.0,True,2.0,True,0.0,True,0.0,True,7.0,True,6.0,True,1.0,True,0.0,True,0.75,True,0.0,True,0.0,True,7.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,177072,Hoskins Sotutu,20,False,8,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,115080,Nepo Laulala,18,False,23,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,2.0,True,0.0,True,0.4,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,134226,George Bower,17,False,20,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,4.0,True,1.0,True,1.0,True,0.8,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,165852,Samisoni Taukei'aho,16,False,23,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,1.0,True,1.0,True,0.67,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,120396,Ardie Savea,8,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,12.0,True,1.0,True,0.0,True,0.0,True,4.0,True,16.0,True,0.0,True,0.0,True,0.94,True,1.0,True,0.0,True,4.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,149724,Dalton Papali'i,7,True,72,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,60.0,True,1.0,True,1.0,True,0.0,True,4.0,True,13.0,True,0.0,True,0.0,True,0.93,True,1.0,True,0.0,True,3.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,124590,Scott Barrett,6,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,3.0,True,1.0,True,0.0,True,0.0,True,3.0,True,11.0,True,1.0,True,0.0,True,0.92,True,0.0,True,0.0,True,2.0,True,1.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,62526,Sam Whitelock,5,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,24.0,True,1.0,True,0.0,True,0.0,True,7.0,True,16.0,True,2.0,True,0.0,True,0.84,True,0.0,True,0.0,True,8.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,112836,Brodie Retallick,4,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,6.0,True,16.0,True,1.0,True,0.0,True,0.8,True,2.0,True,0.0,True,6.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8370214,New Zealand,2567,England,1667,25,25,157050,Shannon Frizell,19,False,0,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,2.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,128814,Malcolm Marx,16,False,31,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,11.0,True,0.0,True,0.0,True,0.0,True,5.0,True,3.0,True,1.0,True,2.0,True,0.75,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,113430,Eben Etzebeth,19,False,38,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,32.0,True,1.0,True,0.0,True,0.0,True,4.0,True,5.0,True,1.0,True,1.0,True,0.71,True,0.0,True,0.0,True,4.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,120594,Franco Mostert,7,True,80,0,0,True,True,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,4.0,True,10.0,True,3.0,True,3.0,True,0.77,True,0.0,True,0.0,True,3.0,True,0.0,True,3.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,202980,Gianmarco Lucchesi,16,False,40,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,10.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,2.0,True,0.0,True,1.0,True,0.0,True,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,220140,Lorenzo Cannone,8,True,80,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,13.0,True,0.0,True,0.0,True,1.0,True,6.0,True,7.0,True,0.0,True,0.0,True,0.7,True,0.0,True,0.0,True,3.0,True,2.0,True,2.0,True,0.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,164220,Michele Lamaro,7,True,80,0,0,True,True,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,2.0,True,1.0,True,0.0,True,0.0,True,3.0,True,9.0,True,1.0,True,1.0,True,0.75,True,0.0,True,0.0,True,3.0,True,0.0,True,9.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,129216,Sebastian Negri,6,True,50,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,3.0,True,8.0,True,0.0,True,0.0,True,0.89,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,129234,Federico Ruzza,5,True,67,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,10.0,True,1.0,True,0.0,True,0.91,True,1.0,True,0.0,True,1.0,True,0.0,True,9.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,167196,Niccolo Cannone,4,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,7.0,True,16.0,True,1.0,True,1.0,True,0.84,True,0.0,True,0.0,True,7.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,118062,Pietro Ceccarelli,3,True,40,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,1.0,True,2.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,223302,Ivan Nemer,17,False,30,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,3.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,2.0,True,1.0,True,2.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,164232,Danilo Fischetti,1,True,50,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,2.0,True,7.0,True,1.0,True,1.0,True,0.78,True,0.0,True,0.0,True,2.0,True,0.0,True,2.0,True,1.0,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,117834,Tommaso Allan,10,True,80,0,0,True,True,True,0.0,True,0.0,True,1.0,True,3.0,True,0.0,True,2.0,True,1.0,True,0.0,True,0.0,True,3.0,True,1.0,True,1.0,True,0.0,True,0.33,True,0.0,True,0.0,True,2.0,True,0.0,True,19.0,True,2.0,True,0.0,True,4.0,True,0.0,True,1.0,True,0.0,True,0.0,True,11.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,134016,Monty Ioane,11,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,18.0,True,4.0,True,1.0,True,1.0,True,7.0,True,1.0,True,0.0,True,1.0,True,0.2,True,0.0,True,0.0,True,5.0,True,0.0,True,5.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,112206,Luca Morisi,12,True,50,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,4.0,True,8.0,True,0.0,True,0.0,True,0.89,True,0.0,True,0.0,True,3.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,118614,Juan Ignacio Brex,13,True,80,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,2.0,True,10.0,True,4.0,True,1.0,True,0.56,True,0.0,True,0.0,True,1.0,True,0.0,True,6.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,136626,Pierre Bruno,14,True,67,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,12.0,True,1.0,True,0.0,True,0.0,True,2.0,True,6.0,True,3.0,True,0.0,True,0.6,True,0.0,True,0.0,True,1.0,True,0.0,True,3.0,True,2.0,True,1.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,207774,Ange Capuozzo,15,True,80,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,59.0,True,4.0,True,1.0,True,2.0,True,10.0,True,5.0,True,1.0,True,0.0,True,0.71,True,0.0,True,0.0,True,6.0,True,0.0,True,4.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,149256,Jasper Wiese,8,True,59,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,22.0,True,1.0,True,0.0,True,0.0,True,9.0,True,5.0,True,0.0,True,0.0,True,0.83,True,0.0,True,0.0,True,10.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,213144,Stephen Varney,9,True,59,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,1.0,True,3.0,True,1.0,True,0.0,True,0.5,True,0.0,True,0.0,True,1.0,True,0.0,True,29.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,123210,Simone Ferrari,18,False,40,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,7.0,True,0.0,True,0.0,True,0.0,True,2.0,True,2.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,226836,Giacomo Nicotera,2,True,40,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,1.0,True,0.0,True,0.0,True,3.0,True,7.0,True,1.0,True,0.0,True,0.78,True,0.0,True,0.0,True,3.0,True,0.0,True,1.0,True,0.0,True,7.0,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,204054,Manuel Zuliani,20,False,30,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.75,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,102654,Siya Kolisi,6,True,80,0,0,True,True,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,15.0,True,0.0,True,1.0,True,2.0,True,7.0,True,7.0,True,1.0,True,2.0,True,0.78,True,0.0,True,0.0,True,3.0,True,0.0,True,8.0,True,2.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,Italy,2873,South Africa,2717,21,63,111144,David Sisi,19,False,13,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,119286,Marvin Orie,5,True,50,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True,0.0,True,0.0,True,0.0,True,7.0,True,5.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,6.0,True,0.0,True,2.0,True,2.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,169626,Salmaan Moerat,4,True,42,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,6.0,True,0.0,True,0.0,True,0.0,True,4.0,True,2.0,True,2.0,True,0.0,True,0.5,True,0.0,True,0.0,True,4.0,True,0.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,112152,Frans Malherbe,3,True,49,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,8.0,True,0.0,True,0.0,True,0.0,True,5.0,True,3.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,3.0,True,1.0,True,1.0,True,1.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,140238,Ox Nche,1,True,49,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.0,True,5.0,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,True,2.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,129768,Faf de Klerk,9,True,67,0,0,True,True,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,4.0,True,0.0,True,0.0,True,0.0,True,2.0,True,1.0,True,5.0,True,0.0,True,0.17,True,0.0,True,0.0,True,1.0,True,0.0,True,54.0,True,1.0,True,0.0,True,2.0,True,0.0,True,1.0,True,0.0,True,0.0,True,0.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,161226,Damian Willemse,10,True,80,0,0,True,True,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,True,85.0,True,3.0,True,1.0,True,1.0,True,8.0,True,7.0,True,1.0,True,1.0,True,0.7,True,0.0,True,0.0,True,2.0,True,0.0,True,17.0,True,3.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True
2022-11-19,30,International,8387620,South Africa,2717,Italy,2873,63,21,113418,Bongi Mbonambi,2,True,49,0,0,True,True,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,11.0,True,0.0,True,0.0,True,0.0,True,4.0,True,4.0,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,True,3.0,True,0.0,True,1.0,True,0.0,True,6.0,True,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5.0,True
