fixture_id,player_id,team,id,name,position,status,actual,predicted,is_sub,is_capt,slate,engine,multiplier,contribution,in_both_squads
8524051,186096,Ireland,37,Dan Sheehan,Hooker,P,43.0,27.151786923586048,False,False,six_nations_2026_r5,empirical_baseline,1,43.0,True
8524051,186198,Ireland,38,Robert Baloucoune,Back-three,P,15.0,30.645018260637325,False,False,six_nations_2026_r5,empirical_baseline,1,15.0,True
8524060,226818,Italy,81,Tommaso Menoncello,Centre,P,44.0,25.006579249451725,False,False,six_nations_2026_r5,empirical_baseline,1,44.0,True
8524060,232104,Wales,87,Dafydd Jenkins,Second-row,P,15.0,21.36122647796869,False,False,six_nations_2026_r5,empirical_baseline,1,15.0,True
8524069,129822,France,102,Thomas Ramos,Back-three,P,30.0,39.311069765713526,False,True,six_nations_2026_r5,empirical_baseline,2,60.0,True
8524069,135318,France,105,Antoine Dupont,Scrum-half,P,30.0,35.56971754818397,False,False,six_nations_2026_r5,empirical_baseline,1,30.0,True
8524069,142404,England,107,Ben Earl,Back-row,P,13.0,26.70852901964209,False,False,six_nations_2026_r5,empirical_baseline,1,13.0,False
8524069,169662,France,112,Matthieu Jalibert,Fly-half,P,44.0,36.627719450036736,False,False,six_nations_2026_r5,empirical_baseline,1,44.0,True
8524069,198696,England,120,Alex Coles,Second-row,P,24.0,20.603874398823216,False,False,six_nations_2026_r5,empirical_baseline,1,24.0,True
8524069,213192,England,123,Tommy Freeman,Centre,P,33.0,22.852220474522404,False,False,six_nations_2026_r5,empirical_baseline,1,33.0,False
8524069,231684,France,129,Louis Bielle-Biarrey,Back-three,P,68.0,33.24544801591567,False,False,six_nations_2026_r5,empirical_baseline,1,68.0,True
8524069,342324,England,136,Henry Pollock,Back-row,B,8.0,10.05264933774867,True,False,six_nations_2026_r5,empirical_baseline,3,24.0,True
8524051,124308,Scotland,12,Jack Dempsey,Back-row,P,16.0,27.936431094414623,False,False,six_nations_2026_r5,p3_robust_native,1,16.0,False
8524051,129840,Ireland,16,Stuart McCloskey,Centre,P,36.0,22.989228438398843,False,False,six_nations_2026_r5,p3_robust_native,1,36.0,False
8524051,130290,Scotland,17,Pierre Schoeman,Prop,P,16.0,17.29739436689395,False,False,six_nations_2026_r5,p3_robust_native,1,16.0,True
8524051,130530,Scotland,18,Zander Fagerson,Prop,P,17.0,14.87723587581655,False,False,six_nations_2026_r5,p3_robust_native,1,17.0,True
8524051,148680,Ireland,28,Caelan Doris,Back-row,P,54.0,32.42923449949051,False,False,six_nations_2026_r5,p3_robust_native,1,54.0,True
8524051,180222,Scotland,36,Rory Darge,Back-row,P,48.0,28.340499213494688,False,False,six_nations_2026_r5,p3_robust_native,1,48.0,False
8524051,186096,Ireland,37,Dan Sheehan,Hooker,P,43.0,28.101235596003423,False,False,six_nations_2026_r5,p3_robust_native,1,43.0,True
8524051,186198,Ireland,38,Robert Baloucoune,Back-three,P,15.0,28.89134465834936,False,False,six_nations_2026_r5,p3_robust_native,1,15.0,True
8524060,226818,Italy,81,Tommaso Menoncello,Centre,P,44.0,24.892910441157557,False,False,six_nations_2026_r5,p3_robust_native,1,44.0,True
8524060,232104,Wales,87,Dafydd Jenkins,Second-row,P,15.0,20.942345604544983,False,False,six_nations_2026_r5,p3_robust_native,1,15.0,True
8524069,129822,France,102,Thomas Ramos,Back-three,P,30.0,37.11605492608622,False,False,six_nations_2026_r5,p3_robust_native,1,30.0,True
8524069,135318,France,105,Antoine Dupont,Scrum-half,P,30.0,37.46264511314472,False,False,six_nations_2026_r5,p3_robust_native,1,30.0,True
8524069,169662,France,112,Matthieu Jalibert,Fly-half,P,44.0,38.67690264868786,False,True,six_nations_2026_r5,p3_robust_native,2,88.0,True
8524069,198696,England,120,Alex Coles,Second-row,P,24.0,22.017737062064416,False,False,six_nations_2026_r5,p3_robust_native,1,24.0,True
8524069,231684,France,129,Louis Bielle-Biarrey,Back-three,P,68.0,34.0147881701665,False,False,six_nations_2026_r5,p3_robust_native,1,68.0,True
8524069,342324,England,136,Henry Pollock,Back-row,B,8.0,10.224667669312058,True,False,six_nations_2026_r5,p3_robust_native,3,24.0,True
