cached_players,calendar_year,competition_cache,competition_id_cache,date,fixture_id,included,match_at,match_status,source_game_week,source_round,source_season
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389078,True,2023-04-22T15:00:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389087,True,2023-04-22T15:00:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389096,True,2023-04-22T15:00:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389105,True,2023-04-22T19:05:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389114,True,2023-04-22T13:00:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-23T00:00:00.000,8389123,True,2023-04-23T19:05:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-04-22T00:00:00.000,8389132,True,2023-04-22T15:00:00.000Z,Result,23,23,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389141,True,2023-05-06T13:00:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389150,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389159,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389168,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389177,True,2023-05-06T19:05:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-06T00:00:00.000,8389186,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-07T00:00:00.000,8389195,True,2023-05-07T19:05:00.000Z,Result,24,24,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389204,True,2023-05-13T15:00:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389213,True,2023-05-13T15:00:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389222,True,2023-05-13T15:00:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389231,True,2023-05-13T19:05:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-14T00:00:00.000,8389240,True,2023-05-14T19:05:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389249,True,2023-05-13T15:00:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-13T00:00:00.000,8389258,True,2023-05-13T13:00:00.000Z,Result,25,25,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389267,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389276,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389285,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389294,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389303,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389312,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-05-28T00:00:00.000,8389321,True,2023-05-28T19:05:00.000Z,Result,26,26,2023
46,2023,TOP 14,1230,2023-06-03T00:00:00.000,8389330,True,2023-06-03T12:00:00.000Z,Result,27,27,2023
46,2023,TOP 14,1230,2023-06-04T00:00:00.000,8389339,True,2023-06-04T19:05:00.000Z,Result,27,27,2023
46,2023,TOP 14,1230,2023-06-09T00:00:00.000,8389348,True,2023-06-09T19:05:00.000Z,Result,28,28,2023
46,2023,TOP 14,1230,2023-06-10T00:00:00.000,8389357,True,2023-06-10T15:00:00.000Z,Result,28,28,2023
46,2023,TOP 14,1230,2023-06-17T00:00:00.000,8389366,True,2023-06-17T19:00:00.000Z,Result,29,29,2023
46,2022,Gallagher Premiership,1218,2022-09-10T00:00:00.000,8391949,True,2022-09-10T16:30:00.000Z,Result,1,1,2023
46,2022,Gallagher Premiership,1218,2022-09-11T00:00:00.000,8391958,True,2022-09-11T14:00:00.000Z,Result,1,1,2023
46,2022,Gallagher Premiership,1218,2022-09-10T00:00:00.000,8391967,True,2022-09-10T14:00:00.000Z,Result,1,1,2023
46,2022,Gallagher Premiership,1218,2022-09-10T00:00:00.000,8391976,True,2022-09-10T14:00:00.000Z,Result,1,1,2023
47,2022,Gallagher Premiership,1218,2022-09-10T00:00:00.000,8391985,True,2022-09-10T14:00:00.000Z,Result,1,1,2023
46,2022,Gallagher Premiership,1218,2022-09-11T00:00:00.000,8391994,True,2022-09-11T14:00:00.000Z,Result,1,1,2023
47,2022,Gallagher Premiership,1218,2022-09-17T00:00:00.000,8392003,True,2022-09-17T13:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-17T00:00:00.000,8392012,True,2022-09-17T14:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-17T00:00:00.000,8392021,True,2022-09-17T14:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-17T00:00:00.000,8392030,True,2022-09-17T14:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-17T00:00:00.000,8392039,True,2022-09-17T14:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-18T00:00:00.000,8392048,True,2022-09-18T14:00:00.000Z,Result,2,2,2023
46,2022,Gallagher Premiership,1218,2022-09-23T00:00:00.000,8392057,True,2022-09-23T18:45:00.000Z,Result,3,3,2023
46,2022,Gallagher Premiership,1218,2022-09-24T00:00:00.000,8392066,True,2022-09-24T14:00:00.000Z,Result,3,3,2023
46,2022,Gallagher Premiership,1218,2022-09-24T00:00:00.000,8392075,True,2022-09-24T14:00:00.000Z,Result,3,3,2023
46,2022,Gallagher Premiership,1218,2022-09-24T00:00:00.000,8392084,True,2022-09-24T14:00:00.000Z,Result,3,3,2023
46,2022,Gallagher Premiership,1218,2022-09-24T00:00:00.000,8392093,True,2022-09-24T14:00:00.000Z,Result,3,3,2023
47,2022,Gallagher Premiership,1218,2022-09-25T00:00:00.000,8392102,True,2022-09-25T14:00:00.000Z,Result,3,3,2023
47,2022,Gallagher Premiership,1218,2022-09-30T00:00:00.000,8392111,True,2022-09-30T18:45:00.000Z,Result,4,4,2023
47,2022,Gallagher Premiership,1218,2022-10-01T00:00:00.000,8392129,True,2022-10-01T14:00:00.000Z,Result,4,4,2023
46,2022,Gallagher Premiership,1218,2022-10-01T00:00:00.000,8392138,True,2022-10-01T14:00:00.000Z,Result,4,4,2023
46,2022,Gallagher Premiership,1218,2022-10-01T00:00:00.000,8392147,True,2022-10-01T14:00:00.000Z,Result,4,4,2023
46,2022,Gallagher Premiership,1218,2022-10-02T00:00:00.000,8392156,True,2022-10-02T14:00:00.000Z,Result,4,4,2023
46,2022,Gallagher Premiership,1218,2022-10-07T00:00:00.000,8392165,True,2022-10-07T18:45:00.000Z,Result,5,5,2023
46,2022,Gallagher Premiership,1218,2022-10-08T00:00:00.000,8392174,True,2022-10-08T14:00:00.000Z,Result,5,5,2023
46,2022,Gallagher Premiership,1218,2022-10-08T00:00:00.000,8392183,True,2022-10-08T14:00:00.000Z,Result,5,5,2023
47,2022,Gallagher Premiership,1218,2022-10-09T00:00:00.000,8392201,True,2022-10-09T14:00:00.000Z,Result,5,5,2023
48,2022,Gallagher Premiership,1218,2022-10-09T00:00:00.000,8392210,True,2022-10-09T14:00:00.000Z,Result,5,5,2023
46,2022,Gallagher Premiership,1218,2022-10-14T00:00:00.000,8392219,True,2022-10-14T18:45:00.000Z,Result,6,6,2023
46,2022,Gallagher Premiership,1218,2022-10-15T00:00:00.000,8392237,True,2022-10-15T14:00:00.000Z,Result,6,6,2023
46,2022,Gallagher Premiership,1218,2022-10-15T00:00:00.000,8392246,True,2022-10-15T14:00:00.000Z,Result,6,6,2023
47,2022,Gallagher Premiership,1218,2022-10-15T00:00:00.000,8392255,True,2022-10-15T14:00:00.000Z,Result,6,6,2023
47,2022,Gallagher Premiership,1218,2022-10-16T00:00:00.000,8392264,True,2022-10-16T14:00:00.000Z,Result,6,6,2023
46,2022,Gallagher Premiership,1218,2022-10-21T00:00:00.000,8392273,True,2022-10-21T18:45:00.000Z,Result,7,7,2023
46,2022,Gallagher Premiership,1218,2022-10-22T00:00:00.000,8392282,True,2022-10-22T14:00:00.000Z,Result,7,7,2023
46,2022,Gallagher Premiership,1218,2022-10-22T00:00:00.000,8392300,True,2022-10-22T14:00:00.000Z,Result,7,7,2023
46,2022,Gallagher Premiership,1218,2022-10-23T00:00:00.000,8392309,True,2022-10-23T14:00:00.000Z,Result,7,7,2023
46,2022,Gallagher Premiership,1218,2022-10-28T00:00:00.000,8392327,True,2022-10-28T18:45:00.000Z,Result,8,8,2023
46,2022,Gallagher Premiership,1218,2022-10-29T00:00:00.000,8392336,True,2022-10-29T14:00:00.000Z,Result,8,8,2023
46,2022,Gallagher Premiership,1218,2022-10-29T00:00:00.000,8392345,True,2022-10-29T14:00:00.000Z,Result,8,8,2023
48,2022,Gallagher Premiership,1218,2022-10-30T00:00:00.000,8392363,True,2022-10-30T15:00:00.000Z,Result,8,8,2023
46,2022,Gallagher Premiership,1218,2022-11-04T00:00:00.000,8392381,True,2022-11-04T19:45:00.000Z,Result,9,9,2023
48,2022,Gallagher Premiership,1218,2022-11-05T00:00:00.000,8392390,True,2022-11-05T13:00:00.000Z,Result,9,9,2023
46,2022,Gallagher Premiership,1218,2022-11-05T00:00:00.000,8392417,True,2022-11-05T15:00:00.000Z,Result,9,9,2023
46,2022,Gallagher Premiership,1218,2022-11-05T00:00:00.000,8392426,True,2022-11-05T17:00:00.000Z,Result,9,9,2023
46,2022,Gallagher Premiership,1218,2022-11-11T00:00:00.000,8392435,True,2022-11-11T19:45:00.000Z,Result,10,10,2023
46,2022,Gallagher Premiership,1218,2022-11-12T00:00:00.000,8392444,True,2022-11-12T15:00:00.000Z,Result,10,10,2023
46,2022,Gallagher Premiership,1218,2022-11-12T00:00:00.000,8392462,True,2022-11-12T17:00:00.000Z,Result,10,10,2023
46,2022,Gallagher Premiership,1218,2022-11-13T00:00:00.000,8392471,True,2022-11-13T12:15:00.000Z,Result,10,10,2023
46,2022,Gallagher Premiership,1218,2022-11-25T00:00:00.000,8392489,True,2022-11-25T19:45:00.000Z,Result,11,11,2023
46,2022,Gallagher Premiership,1218,2022-11-27T00:00:00.000,8392498,True,2022-11-27T15:00:00.000Z,Result,11,11,2023
47,2022,Gallagher Premiership,1218,2022-11-25T00:00:00.000,8392507,True,2022-11-25T19:45:00.000Z,Result,11,11,2023
46,2022,Gallagher Premiership,1218,2022-11-26T00:00:00.000,8392525,True,2022-11-26T13:00:00.000Z,Result,11,11,2023
46,2022,Gallagher Premiership,1218,2022-12-02T00:00:00.000,8392543,True,2022-12-02T19:45:00.000Z,Result,12,12,2023
46,2022,Gallagher Premiership,1218,2022-12-03T00:00:00.000,8392552,True,2022-12-03T20:00:00.000Z,Result,12,12,2023
47,2022,Gallagher Premiership,1218,2022-12-03T00:00:00.000,8392561,True,2022-12-03T17:30:00.000Z,Result,12,12,2023
47,2022,Gallagher Premiership,1218,2022-12-03T00:00:00.000,8392570,True,2022-12-03T15:00:00.000Z,Result,12,12,2023
47,2022,Gallagher Premiership,1218,2022-12-24T00:00:00.000,8392597,True,2022-12-24T15:00:00.000Z,Result,13,13,2023
48,2022,Gallagher Premiership,1218,2022-12-27T00:00:00.000,8392606,True,2022-12-27T16:15:00.000Z,Result,13,13,2023
46,2022,Gallagher Premiership,1218,2022-12-24T00:00:00.000,8392615,True,2022-12-24T15:00:00.000Z,Result,13,13,2023
47,2022,Gallagher Premiership,1218,2022-12-23T00:00:00.000,8392624,True,2022-12-23T19:45:00.000Z,Result,13,13,2023
47,2022,Gallagher Premiership,1218,2022-12-23T00:00:00.000,8392633,True,2022-12-23T19:45:00.000Z,Result,13,13,2023
46,2022,Gallagher Premiership,1218,2022-12-31T00:00:00.000,8392651,True,2022-12-31T15:00:00.000Z,Result,14,14,2023
48,2023,Gallagher Premiership,1218,2023-01-01T00:00:00.000,8392669,True,2023-01-01T15:00:00.000Z,Result,14,14,2023
46,2022,Gallagher Premiership,1218,2022-12-30T00:00:00.000,8392678,True,2022-12-30T19:45:00.000Z,Result,14,14,2023
46,2022,Gallagher Premiership,1218,2022-12-31T00:00:00.000,8392687,True,2022-12-31T15:00:00.000Z,Result,14,14,2023
47,2022,Gallagher Premiership,1218,2022-12-31T00:00:00.000,8392696,True,2022-12-31T15:00:00.000Z,Result,14,14,2023
46,2023,Gallagher Premiership,1218,2023-01-07T00:00:00.000,8392705,True,2023-01-07T16:30:00.000Z,Result,15,15,2023
46,2023,Gallagher Premiership,1218,2023-01-06T00:00:00.000,8392714,True,2023-01-06T19:45:00.000Z,Result,15,15,2023
46,2023,Gallagher Premiership,1218,2023-01-08T00:00:00.000,8392723,True,2023-01-08T15:00:00.000Z,Result,15,15,2023
46,2023,Gallagher Premiership,1218,2023-01-07T00:00:00.000,8392732,True,2023-01-07T14:00:00.000Z,Result,15,15,2023
47,2023,Gallagher Premiership,1218,2023-01-08T00:00:00.000,8392741,True,2023-01-08T15:00:00.000Z,Result,15,15,2023
46,2023,Gallagher Premiership,1218,2023-01-28T00:00:00.000,8392759,True,2023-01-28T15:00:00.000Z,Result,16,16,2023
47,2023,Gallagher Premiership,1218,2023-01-28T00:00:00.000,8392768,True,2023-01-28T16:30:00.000Z,Result,16,16,2023
47,2023,Gallagher Premiership,1218,2023-01-27T00:00:00.000,8392777,True,2023-01-27T19:45:00.000Z,Result,16,16,2023
46,2023,Gallagher Premiership,1218,2023-01-28T00:00:00.000,8392786,True,2023-01-28T14:00:00.000Z,Result,16,16,2023
47,2023,Gallagher Premiership,1218,2023-01-29T00:00:00.000,8392795,True,2023-01-29T15:00:00.000Z,Result,16,16,2023
46,2023,Gallagher Premiership,1218,2023-02-17T00:00:00.000,8392813,True,2023-02-17T19:45:00.000Z,Result,17,17,2023
46,2023,Gallagher Premiership,1218,2023-02-17T00:00:00.000,8392822,True,2023-02-17T19:45:00.000Z,Result,17,17,2023
46,2023,Gallagher Premiership,1218,2023-02-19T00:00:00.000,8392831,True,2023-02-19T15:00:00.000Z,Result,17,17,2023
46,2023,Gallagher Premiership,1218,2023-02-18T00:00:00.000,8392840,True,2023-02-18T15:00:00.000Z,Result,17,17,2023
46,2023,Gallagher Premiership,1218,2023-02-18T00:00:00.000,8392849,True,2023-02-18T15:00:00.000Z,Result,17,17,2023
46,2023,Gallagher Premiership,1218,2023-02-24T00:00:00.000,8392867,True,2023-02-24T19:45:00.000Z,Result,18,18,2023
46,2023,Gallagher Premiership,1218,2023-02-25T00:00:00.000,8392876,True,2023-02-25T19:30:00.000Z,Result,18,18,2023
46,2023,Gallagher Premiership,1218,2023-02-26T00:00:00.000,8392885,True,2023-02-26T13:00:00.000Z,Result,18,18,2023
46,2023,Gallagher Premiership,1218,2023-02-25T00:00:00.000,8392894,True,2023-02-25T14:45:00.000Z,Result,18,18,2023
46,2023,Gallagher Premiership,1218,2023-02-25T00:00:00.000,8392903,True,2023-02-25T14:30:00.000Z,Result,18,18,2023
46,2023,Gallagher Premiership,1218,2023-03-03T00:00:00.000,8392921,True,2023-03-03T19:45:00.000Z,Result,19,19,2023
46,2023,Gallagher Premiership,1218,2023-03-04T00:00:00.000,8392930,True,2023-03-04T17:15:00.000Z,Result,19,19,2023
46,2023,Gallagher Premiership,1218,2023-03-04T00:00:00.000,8392939,True,2023-03-04T15:00:00.000Z,Result,19,19,2023
46,2023,Gallagher Premiership,1218,2023-03-05T00:00:00.000,8392948,True,2023-03-05T15:00:00.000Z,Result,19,19,2023
46,2023,Gallagher Premiership,1218,2023-03-05T00:00:00.000,8392957,True,2023-03-05T15:00:00.000Z,Result,19,19,2023
46,2023,Gallagher Premiership,1218,2023-03-12T00:00:00.000,8392975,True,2023-03-12T15:00:00.000Z,Result,20,20,2023
46,2023,Gallagher Premiership,1218,2023-03-11T00:00:00.000,8392984,True,2023-03-11T14:30:00.000Z,Result,20,20,2023
46,2023,Gallagher Premiership,1218,2023-03-12T00:00:00.000,8392993,True,2023-03-12T13:00:00.000Z,Result,20,20,2023
46,2023,Gallagher Premiership,1218,2023-03-12T00:00:00.000,8393002,True,2023-03-12T13:00:00.000Z,Result,20,20,2023
46,2023,Gallagher Premiership,1218,2023-03-10T00:00:00.000,8393011,True,2023-03-10T19:45:00.000Z,Result,20,20,2023
46,2023,Gallagher Premiership,1218,2023-03-26T00:00:00.000,8393029,True,2023-03-26T14:00:00.000Z,Result,21,21,2023
46,2023,Gallagher Premiership,1218,2023-03-25T00:00:00.000,8393038,True,2023-03-25T12:30:00.000Z,Result,21,21,2023
46,2023,Gallagher Premiership,1218,2023-03-24T00:00:00.000,8393047,True,2023-03-24T19:45:00.000Z,Result,21,21,2023
46,2023,Gallagher Premiership,1218,2023-03-25T00:00:00.000,8393056,True,2023-03-25T17:30:00.000Z,Result,21,21,2023
46,2023,Gallagher Premiership,1218,2023-03-25T00:00:00.000,8393065,True,2023-03-25T15:00:00.000Z,Result,21,21,2023
46,2023,Gallagher Premiership,1218,2023-04-14T00:00:00.000,8393083,True,2023-04-14T18:45:00.000Z,Result,22,22,2023
46,2023,Gallagher Premiership,1218,2023-04-14T00:00:00.000,8393092,True,2023-04-14T18:45:00.000Z,Result,22,22,2023
46,2023,Gallagher Premiership,1218,2023-04-15T00:00:00.000,8393101,True,2023-04-15T14:00:00.000Z,Result,22,22,2023
46,2023,Gallagher Premiership,1218,2023-04-16T00:00:00.000,8393110,True,2023-04-16T14:00:00.000Z,Result,22,22,2023
46,2023,Gallagher Premiership,1218,2023-04-15T00:00:00.000,8393119,True,2023-04-15T14:00:00.000Z,Result,22,22,2023
46,2023,Gallagher Premiership,1218,2023-04-22T00:00:00.000,8393137,True,2023-04-22T14:00:00.000Z,Result,23,23,2023
46,2023,Gallagher Premiership,1218,2023-04-22T00:00:00.000,8393146,True,2023-04-22T16:30:00.000Z,Result,23,23,2023
46,2023,Gallagher Premiership,1218,2023-04-22T00:00:00.000,8393155,True,2023-04-22T14:00:00.000Z,Result,23,23,2023
46,2023,Gallagher Premiership,1218,2023-04-21T00:00:00.000,8393164,True,2023-04-21T18:45:00.000Z,Result,23,23,2023
46,2023,Gallagher Premiership,1218,2023-04-23T00:00:00.000,8393182,True,2023-04-23T14:00:00.000Z,Result,23,23,2023
46,2023,Gallagher Premiership,1218,2023-05-06T00:00:00.000,8393191,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,Gallagher Premiership,1218,2023-05-06T00:00:00.000,8393200,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,Gallagher Premiership,1218,2023-05-06T00:00:00.000,8393209,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,Gallagher Premiership,1218,2023-05-06T00:00:00.000,8393218,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,Gallagher Premiership,1218,2023-05-06T00:00:00.000,8393227,True,2023-05-06T15:00:00.000Z,Result,24,24,2023
46,2023,Gallagher Premiership,1218,2023-05-13T00:00:00.000,8393353,True,2023-05-13T14:30:00.000Z,Result,27,27,2023
46,2023,Gallagher Premiership,1218,2023-05-14T00:00:00.000,8393362,True,2023-05-14T14:00:00.000Z,Result,27,27,2023
46,2023,Gallagher Premiership,1218,2023-05-27T00:00:00.000,8393371,True,2023-05-27T14:00:00.000Z,Result,28,28,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393380,True,2022-12-10T13:00:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393389,True,2022-12-10T13:00:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393398,True,2022-12-10T17:30:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393407,True,2022-12-10T20:00:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393416,True,2022-12-10T17:30:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393425,True,2022-12-10T15:15:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-11T00:00:00.000,8393434,True,2022-12-11T15:15:00.000Z,Result,1,1,2023
47,2022,Investec Champions Cup,1464,2022-12-11T00:00:00.000,8393443,True,2022-12-11T17:30:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-09T00:00:00.000,8393452,True,2022-12-09T20:00:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-11T00:00:00.000,8393461,True,2022-12-11T15:15:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-11T00:00:00.000,8393470,True,2022-12-11T13:00:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-10T00:00:00.000,8393479,True,2022-12-10T15:15:00.000Z,Result,1,1,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393488,True,2022-12-17T17:30:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393497,True,2022-12-17T20:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-18T00:00:00.000,8393506,True,2022-12-18T13:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-16T00:00:00.000,8393515,True,2022-12-16T20:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393524,True,2022-12-17T15:15:00.000Z,Result,2,2,2023
48,2022,Investec Champions Cup,1464,2022-12-18T00:00:00.000,8393533,True,2022-12-18T17:30:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-16T00:00:00.000,8393542,True,2022-12-16T20:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393551,True,2022-12-17T15:15:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-18T00:00:00.000,8393560,True,2022-12-18T13:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393569,True,2022-12-17T13:00:00.000Z,Result,2,2,2023
46,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393578,True,2022-12-17T17:30:00.000Z,Result,2,2,2023
47,2022,Investec Champions Cup,1464,2022-12-17T00:00:00.000,8393587,True,2022-12-17T13:00:00.000Z,Result,2,2,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393596,True,2023-01-14T15:15:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393605,True,2023-01-14T17:30:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-13T00:00:00.000,8393614,True,2023-01-13T20:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-15T00:00:00.000,8393623,True,2023-01-15T15:15:00.000Z,Result,3,3,2023
50,2023,Investec Champions Cup,1464,2023-01-15T00:00:00.000,8393632,True,2023-01-15T13:00:00.000Z,Result,3,3,2023
48,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393641,True,2023-01-14T17:30:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393650,True,2023-01-14T20:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393659,True,2023-01-14T13:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393668,True,2023-01-14T20:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393677,True,2023-01-14T13:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-14T00:00:00.000,8393686,True,2023-01-14T15:15:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-15T00:00:00.000,8393695,True,2023-01-15T13:00:00.000Z,Result,3,3,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393704,True,2023-01-21T17:30:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393713,True,2023-01-21T15:15:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-20T00:00:00.000,8393722,True,2023-01-20T20:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-22T00:00:00.000,8393731,True,2023-01-22T13:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-22T00:00:00.000,8393740,True,2023-01-22T15:15:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393749,True,2023-01-21T20:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393758,True,2023-01-21T17:30:00.000Z,Result,4,4,2023
47,2023,Investec Champions Cup,1464,2023-01-22T00:00:00.000,8393767,True,2023-01-22T17:30:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393776,True,2023-01-21T13:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393785,True,2023-01-21T13:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-20T00:00:00.000,8393794,True,2023-01-20T20:00:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-01-21T00:00:00.000,8393803,True,2023-01-21T15:15:00.000Z,Result,4,4,2023
46,2023,Investec Champions Cup,1464,2023-04-01T00:00:00.000,8393812,True,2023-04-01T16:30:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-02T00:00:00.000,8393821,True,2023-04-02T11:30:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-01T00:00:00.000,8393830,True,2023-04-01T11:30:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-02T00:00:00.000,8393839,True,2023-04-02T14:00:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-03-31T00:00:00.000,8393848,True,2023-03-31T19:00:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-01T00:00:00.000,8393857,True,2023-04-01T14:00:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-02T00:00:00.000,8393866,True,2023-04-02T14:00:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-01T00:00:00.000,8393875,True,2023-04-01T16:30:00.000Z,Result,5,5,2023
46,2023,Investec Champions Cup,1464,2023-04-07T00:00:00.000,8393884,True,2023-04-07T19:00:00.000Z,Result,6,6,2023
46,2023,Investec Champions Cup,1464,2023-04-08T00:00:00.000,8393893,True,2023-04-08T16:30:00.000Z,Result,6,6,2023
46,2023,Investec Champions Cup,1464,2023-04-09T00:00:00.000,8393902,True,2023-04-09T14:00:00.000Z,Result,6,6,2023
46,2023,Investec Champions Cup,1464,2023-04-08T00:00:00.000,8393911,True,2023-04-08T14:00:00.000Z,Result,6,6,2023
