fixture_id,date,team,opponent,match_at,lock_at,timestamp_precision,ncr_gameday,ncr_fantasy_match_id
8449306,2024-04-05,Harlequins,Glasgow Warriors,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8449747,2024-04-05,Castres Olympique,Gloucester Rugby,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8449747,2024-04-05,Gloucester Rugby,Castres Olympique,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8455840,2024-04-05,Blues,Western Force,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8455840,2024-04-05,Western Force,Blues,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8455849,2024-04-05,Fijian Drua,Melbourne Rebels,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8455849,2024-04-05,Melbourne Rebels,Fijian Drua,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00,date,,
8449279,2024-04-06,Leicester Tigers,Leinster Rugby,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449279,2024-04-06,Leinster Rugby,Leicester Tigers,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449297,2024-04-06,Saracens,Union Bordeaux-Begles,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449297,2024-04-06,Union Bordeaux-Begles,Saracens,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449315,2024-04-06,Bulls,Lyon,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449315,2024-04-06,Lyon,Bulls,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449324,2024-04-06,Stade Rochelais,Stormers,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449324,2024-04-06,Stormers,Stade Rochelais,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449333,2024-04-06,Bath Rugby,Exeter Chiefs,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449333,2024-04-06,Exeter Chiefs,Bath Rugby,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449756,2024-04-06,Benetton Rugby,Lions,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449756,2024-04-06,Lions,Benetton Rugby,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449765,2024-04-06,ASM Clermont Auvergne,Cheetahs,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449765,2024-04-06,Cheetahs,ASM Clermont Auvergne,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449792,2024-04-06,Ospreys,Sale Sharks,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449792,2024-04-06,Sale Sharks,Ospreys,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449801,2024-04-06,Bayonne,Edinburgh Rugby,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449801,2024-04-06,Edinburgh Rugby,Bayonne,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8455858,2024-04-06,Chiefs,Moana Pasifika,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8455858,2024-04-06,Moana Pasifika,Chiefs,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8455867,2024-04-06,ACT Brumbies,NSW Waratahs,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8455867,2024-04-06,NSW Waratahs,ACT Brumbies,2024-04-06 00:00:00+00:00,2024-04-06 00:00:00+00:00,date,,
8449270,2024-04-07,Racing 92,Stade Toulousain,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449270,2024-04-07,Stade Toulousain,Racing 92,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449288,2024-04-07,Munster Rugby,Northampton Saints,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449288,2024-04-07,Northampton Saints,Munster Rugby,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449738,2024-04-07,Sharks,Zebre Parma,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449738,2024-04-07,Zebre Parma,Sharks,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449774,2024-04-07,Montpellier Herault Rugby,Ulster Rugby,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449774,2024-04-07,Ulster Rugby,Montpellier Herault Rugby,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449783,2024-04-07,Connacht Rugby,Section Paloise,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449783,2024-04-07,Section Paloise,Connacht Rugby,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,date,,
8449810,2024-04-12,Gloucester Rugby,Ospreys,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8449810,2024-04-12,Ospreys,Gloucester Rugby,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8455876,2024-04-12,Moana Pasifika,Queensland Reds,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8455876,2024-04-12,Queensland Reds,Moana Pasifika,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8455885,2024-04-12,Crusaders,NSW Waratahs,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8455885,2024-04-12,NSW Waratahs,Crusaders,2024-04-12 00:00:00+00:00,2024-04-12 00:00:00+00:00,date,,
8449351,2024-04-13,Leinster Rugby,Stade Rochelais,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449351,2024-04-13,Stade Rochelais,Leinster Rugby,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449360,2024-04-13,Bulls,Northampton Saints,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449360,2024-04-13,Northampton Saints,Bulls,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449369,2024-04-13,Harlequins,Union Bordeaux-Begles,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449369,2024-04-13,Union Bordeaux-Begles,Harlequins,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449819,2024-04-13,ASM Clermont Auvergne,Ulster Rugby,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449819,2024-04-13,Ulster Rugby,ASM Clermont Auvergne,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449828,2024-04-13,Edinburgh Rugby,Sharks,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449828,2024-04-13,Sharks,Edinburgh Rugby,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8455894,2024-04-13,Chiefs,Hurricanes,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8455894,2024-04-13,Hurricanes,Chiefs,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8455903,2024-04-13,Highlanders,Melbourne Rebels,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8455903,2024-04-13,Melbourne Rebels,Highlanders,2024-04-13 00:00:00+00:00,2024-04-13 00:00:00+00:00,date,,
8449342,2024-04-14,Exeter Chiefs,Stade Toulousain,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,date,,
8449342,2024-04-14,Stade Toulousain,Exeter Chiefs,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,date,,
8449837,2024-04-14,Benetton Rugby,Connacht Rugby,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,date,,
8449837,2024-04-14,Connacht Rugby,Benetton Rugby,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,date,,
8448388,2024-04-19,Cardiff Rugby,Ulster Rugby,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8448388,2024-04-19,Ulster Rugby,Cardiff Rugby,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8448397,2024-04-19,Glasgow Warriors,Sharks,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8448397,2024-04-19,Sharks,Glasgow Warriors,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8455912,2024-04-19,Fijian Drua,Hurricanes,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8455912,2024-04-19,Hurricanes,Fijian Drua,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8455921,2024-04-19,Highlanders,Queensland Reds,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8455921,2024-04-19,Queensland Reds,Highlanders,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,date,,
8446975,2024-04-20,Lyon,USAP,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8446975,2024-04-20,USAP,Lyon,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8446993,2024-04-20,Oyonnax,Racing 92,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8446993,2024-04-20,Racing 92,Oyonnax,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447002,2024-04-20,Bayonne,Stade Francais Paris,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447002,2024-04-20,Stade Francais Paris,Bayonne,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447011,2024-04-20,Montpellier Herault Rugby,Section Paloise,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447011,2024-04-20,Section Paloise,Montpellier Herault Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447020,2024-04-20,RC Toulon,Stade Toulousain,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447020,2024-04-20,Stade Toulousain,RC Toulon,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447029,2024-04-20,Castres Olympique,Stade Rochelais,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8447029,2024-04-20,Stade Rochelais,Castres Olympique,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448406,2024-04-20,Leinster Rugby,Lions,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448406,2024-04-20,Lions,Leinster Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448415,2024-04-20,Benetton Rugby,Dragons RFC,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448415,2024-04-20,Dragons RFC,Benetton Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448424,2024-04-20,Bulls,Munster Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448424,2024-04-20,Munster Rugby,Bulls,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448433,2024-04-20,Ospreys,Stormers,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448433,2024-04-20,Stormers,Ospreys,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448442,2024-04-20,Connacht Rugby,Zebre Parma,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448442,2024-04-20,Zebre Parma,Connacht Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448451,2024-04-20,Edinburgh Rugby,Scarlets,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8448451,2024-04-20,Scarlets,Edinburgh Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451088,2024-04-20,Bath Rugby,Exeter Chiefs,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451088,2024-04-20,Exeter Chiefs,Bath Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451097,2024-04-20,Leicester Tigers,Northampton Saints,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451097,2024-04-20,Northampton Saints,Leicester Tigers,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451115,2024-04-20,Gloucester Rugby,Saracens,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8451115,2024-04-20,Saracens,Gloucester Rugby,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8455930,2024-04-20,ACT Brumbies,Blues,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8455930,2024-04-20,Blues,ACT Brumbies,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8455939,2024-04-20,Crusaders,Western Force,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8455939,2024-04-20,Western Force,Crusaders,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,date,,
8446984,2024-04-21,ASM Clermont Auvergne,Union Bordeaux-Begles,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8446984,2024-04-21,Union Bordeaux-Begles,ASM Clermont Auvergne,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8451079,2024-04-21,Bristol Bears,Newcastle Falcons,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8451079,2024-04-21,Newcastle Falcons,Bristol Bears,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8451106,2024-04-21,Harlequins,Sale Sharks,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8451106,2024-04-21,Sale Sharks,Harlequins,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,date,,
8448460,2024-04-26,Scarlets,Sharks,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8448460,2024-04-26,Sharks,Scarlets,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8448469,2024-04-26,Benetton Rugby,Ulster Rugby,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8448469,2024-04-26,Ulster Rugby,Benetton Rugby,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8451124,2024-04-26,Bath Rugby,Saracens,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8451124,2024-04-26,Saracens,Bath Rugby,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8455948,2024-04-26,Crusaders,Melbourne Rebels,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8455948,2024-04-26,Melbourne Rebels,Crusaders,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8455957,2024-04-26,Chiefs,NSW Waratahs,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8455957,2024-04-26,NSW Waratahs,Chiefs,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,date,,
8447038,2024-04-27,Bayonne,Union Bordeaux-Begles,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447038,2024-04-27,Union Bordeaux-Begles,Bayonne,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447047,2024-04-27,Castres Olympique,Oyonnax,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447047,2024-04-27,Oyonnax,Castres Olympique,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447056,2024-04-27,ASM Clermont Auvergne,Stade Francais Paris,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447056,2024-04-27,Stade Francais Paris,ASM Clermont Auvergne,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447074,2024-04-27,Lyon,Section Paloise,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447074,2024-04-27,Section Paloise,Lyon,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447083,2024-04-27,Montpellier Herault Rugby,USAP,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447083,2024-04-27,USAP,Montpellier Herault Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447092,2024-04-27,Racing 92,Stade Toulousain,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447092,2024-04-27,Stade Toulousain,Racing 92,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448478,2024-04-27,Glasgow Warriors,Zebre Parma,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448478,2024-04-27,Zebre Parma,Glasgow Warriors,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448487,2024-04-27,Bulls,Ospreys,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448487,2024-04-27,Ospreys,Bulls,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448496,2024-04-27,Cardiff Rugby,Edinburgh Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448496,2024-04-27,Edinburgh Rugby,Cardiff Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448505,2024-04-27,Lions,Munster Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448505,2024-04-27,Munster Rugby,Lions,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448514,2024-04-27,Leinster Rugby,Stormers,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448514,2024-04-27,Stormers,Leinster Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448523,2024-04-27,Connacht Rugby,Dragons RFC,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8448523,2024-04-27,Dragons RFC,Connacht Rugby,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8451142,2024-04-27,Harlequins,Northampton Saints,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8451142,2024-04-27,Northampton Saints,Harlequins,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8451151,2024-04-27,Bristol Bears,Leicester Tigers,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8451151,2024-04-27,Leicester Tigers,Bristol Bears,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455966,2024-04-27,Fijian Drua,Moana Pasifika,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455966,2024-04-27,Moana Pasifika,Fijian Drua,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455975,2024-04-27,ACT Brumbies,Hurricanes,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455975,2024-04-27,Hurricanes,ACT Brumbies,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455984,2024-04-27,Highlanders,Western Force,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455984,2024-04-27,Western Force,Highlanders,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455993,2024-04-27,Blues,Queensland Reds,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8455993,2024-04-27,Queensland Reds,Blues,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00:00,date,,
8447065,2024-04-28,RC Toulon,Stade Rochelais,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8447065,2024-04-28,Stade Rochelais,RC Toulon,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8451133,2024-04-28,Exeter Chiefs,Gloucester Rugby,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8451133,2024-04-28,Gloucester Rugby,Exeter Chiefs,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8451160,2024-04-28,Newcastle Falcons,Sale Sharks,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8451160,2024-04-28,Sale Sharks,Newcastle Falcons,2024-04-28 00:00:00+00:00,2024-04-28 00:00:00+00:00,date,,
8456002,2024-05-03,Hurricanes,NSW Waratahs,2024-05-03 00:00:00+00:00,2024-05-03 00:00:00+00:00,date,,
8456002,2024-05-03,NSW Waratahs,Hurricanes,2024-05-03 00:00:00+00:00,2024-05-03 00:00:00+00:00,date,,
8456011,2024-05-03,Blues,Melbourne Rebels,2024-05-03 00:00:00+00:00,2024-05-03 00:00:00+00:00,date,,
8456011,2024-05-03,Melbourne Rebels,Blues,2024-05-03 00:00:00+00:00,2024-05-03 00:00:00+00:00,date,,
8449387,2024-05-04,Leinster Rugby,Northampton Saints,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449387,2024-05-04,Northampton Saints,Leinster Rugby,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449846,2024-05-04,ASM Clermont Auvergne,Sharks,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449846,2024-05-04,Sharks,ASM Clermont Auvergne,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449855,2024-05-04,Benetton Rugby,Gloucester Rugby,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449855,2024-05-04,Gloucester Rugby,Benetton Rugby,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456020,2024-05-04,Highlanders,Moana Pasifika,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456020,2024-05-04,Moana Pasifika,Highlanders,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456029,2024-05-04,Crusaders,Queensland Reds,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456029,2024-05-04,Queensland Reds,Crusaders,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456038,2024-05-04,Chiefs,Western Force,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456038,2024-05-04,Western Force,Chiefs,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456047,2024-05-04,ACT Brumbies,Fijian Drua,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8456047,2024-05-04,Fijian Drua,ACT Brumbies,2024-05-04 00:00:00+00:00,2024-05-04 00:00:00+00:00,date,,
8449378,2024-05-05,Harlequins,Stade Toulousain,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,date,,
8449378,2024-05-05,Stade Toulousain,Harlequins,2024-05-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,date,,
8448532,2024-05-10,Dragons RFC,Stormers,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8448532,2024-05-10,Stormers,Dragons RFC,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8448541,2024-05-10,Edinburgh Rugby,Zebre Parma,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8448541,2024-05-10,Zebre Parma,Edinburgh Rugby,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8451187,2024-05-10,Bath Rugby,Newcastle Falcons,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8451187,2024-05-10,Newcastle Falcons,Bath Rugby,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8451205,2024-05-10,Leicester Tigers,Sale Sharks,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8451205,2024-05-10,Sale Sharks,Leicester Tigers,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8456056,2024-05-10,Chiefs,Moana Pasifika,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8456056,2024-05-10,Moana Pasifika,Chiefs,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8456065,2024-05-10,Melbourne Rebels,Queensland Reds,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8456065,2024-05-10,Queensland Reds,Melbourne Rebels,2024-05-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,date,,
8447101,2024-05-11,ASM Clermont Auvergne,USAP,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447101,2024-05-11,USAP,ASM Clermont Auvergne,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447110,2024-05-11,Stade Rochelais,Union Bordeaux-Begles,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447110,2024-05-11,Union Bordeaux-Begles,Stade Rochelais,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447119,2024-05-11,Castres Olympique,Montpellier Herault Rugby,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447119,2024-05-11,Montpellier Herault Rugby,Castres Olympique,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447128,2024-05-11,Oyonnax,Section Paloise,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447128,2024-05-11,Section Paloise,Oyonnax,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447137,2024-05-11,Bayonne,Racing 92,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447137,2024-05-11,Racing 92,Bayonne,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447146,2024-05-11,Lyon,RC Toulon,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8447146,2024-05-11,RC Toulon,Lyon,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448550,2024-05-11,Bulls,Glasgow Warriors,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448550,2024-05-11,Glasgow Warriors,Bulls,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448559,2024-05-11,Benetton Rugby,Sharks,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448559,2024-05-11,Sharks,Benetton Rugby,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448568,2024-05-11,Scarlets,Ulster Rugby,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448568,2024-05-11,Ulster Rugby,Scarlets,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448577,2024-05-11,Cardiff Rugby,Lions,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
8448577,2024-05-11,Lions,Cardiff Rugby,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,date,,
