engine,fixture_id,target,n,mae
p3_balanced_native,8476360,bad_passes,46,0.3628755116430132
p3_balanced_native,8476360,turnovers_conceded,46,0.5270365898883219
p3_balanced_native,8476360,penalties_conceded,46,0.6597434126160676
p3_balanced_native,8476360,yellow_cards,46,0.0323676465668059
p3_balanced_native,8476360,red_cards,46,0.0004798333311592
p3_balanced_native,8476360,metres,46,7.753022549873166
p3_balanced_recent_native,8476360,minutes,46,11.153526138504242
p3_balanced_recent_native,8476360,tries,46,0.2624503997767307
p3_balanced_recent_native,8476360,try_assists,46,0.1604810119758166
p3_balanced_recent_native,8476360,conversion_goals,46,0.1399964897360535
p3_balanced_recent_native,8476360,missed_conversion_goals,46,0.0618758328970894
p3_balanced_recent_native,8476360,penalty_goals,46,0.0804655080538733
p3_balanced_recent_native,8476360,missed_penalty_goals,46,0.0197031026225455
p3_balanced_recent_native,8476360,drop_goals_converted,46,0.0003466315798306
p3_balanced_recent_native,8476360,drop_goal_missed,46,0.0038161677482372
p3_balanced_recent_native,8476360,defenders_beaten,46,0.9859465723309196
p3_balanced_recent_native,8476360,clean_breaks,46,0.3703329454677617
p3_balanced_recent_native,8476360,offload,46,0.5343776808840827
p3_balanced_recent_native,8476360,runs,46,2.559385906539925
p3_balanced_recent_native,8476360,tackles,46,2.6636107468425805
p3_balanced_recent_native,8476360,missed_tackles,46,0.9281647638703217
p3_balanced_recent_native,8476360,rucks_won,46,2.117619520290968
p3_balanced_recent_native,8476360,rucks_lost,46,0.2458786777991495
p3_balanced_recent_native,8476360,passes,46,3.2766274954643118
p3_balanced_recent_native,8476360,bad_passes,46,0.3613851987411358
p3_balanced_recent_native,8476360,turnovers_conceded,46,0.5291790172227082
p3_balanced_recent_native,8476360,penalties_conceded,46,0.6616950940402305
p3_balanced_recent_native,8476360,yellow_cards,46,0.0297469293924886
p3_balanced_recent_native,8476360,red_cards,46,0.0004109929581975
p3_balanced_recent_native,8476360,metres,46,7.736527732020782
empirical_raw,8476369,minutes,46,6.661174018301408
empirical_raw,8476369,tries,46,0.2155805972441629
empirical_raw,8476369,try_assists,46,0.1742290207453884
empirical_raw,8476369,conversion_goals,46,0.0864329392344991
empirical_raw,8476369,missed_conversion_goals,46,0.0504418130236779
empirical_raw,8476369,penalty_goals,46,0.043312839875225
empirical_raw,8476369,missed_penalty_goals,46,0.0259295377173734
empirical_raw,8476369,drop_goals_converted,46,0.0005418245227112
empirical_raw,8476369,drop_goal_missed,46,0.0044022323470189
empirical_raw,8476369,defenders_beaten,46,0.8647278106130957
empirical_raw,8476369,clean_breaks,46,0.3331341024288378
empirical_raw,8476369,offload,46,0.3500396791202887
empirical_raw,8476369,runs,46,1.9116332966466123
empirical_raw,8476369,tackles,46,2.1570819515259023
empirical_raw,8476369,missed_tackles,46,0.769774549678332
empirical_raw,8476369,rucks_won,46,1.5641226347529291
empirical_raw,8476369,rucks_lost,46,0.2079083735996938
empirical_raw,8476369,passes,46,2.1925145324229365
empirical_raw,8476369,bad_passes,46,0.3683783165686503
empirical_raw,8476369,turnovers_conceded,46,0.5893343989696361
empirical_raw,8476369,penalties_conceded,46,0.5138253094930977
empirical_raw,8476369,yellow_cards,46,0.0272926552832099
empirical_raw,8476369,red_cards,46,0.0033617394348515
empirical_raw,8476369,metres,46,8.354103290200095
p3_robust_native,8476369,minutes,46,7.699612792571722
p3_robust_native,8476369,tries,46,0.2131706617916212
p3_robust_native,8476369,try_assists,46,0.1750913507902513
p3_robust_native,8476369,conversion_goals,46,0.0852464441150556
p3_robust_native,8476369,missed_conversion_goals,46,0.0500859511528262
p3_robust_native,8476369,penalty_goals,46,0.0405538152982254
p3_robust_native,8476369,missed_penalty_goals,46,0.0280019828538699
p3_robust_native,8476369,drop_goals_converted,46,0.0002674410049105
p3_robust_native,8476369,drop_goal_missed,46,0.0025896172226338
p3_robust_native,8476369,defenders_beaten,46,0.8843885662277345
p3_robust_native,8476369,clean_breaks,46,0.332418565442749
p3_robust_native,8476369,offload,46,0.345771831994167
p3_robust_native,8476369,runs,46,1.8587398292245312
p3_robust_native,8476369,tackles,46,2.0807284387825007
p3_robust_native,8476369,missed_tackles,46,0.7853404633246363
p3_robust_native,8476369,rucks_won,46,1.569672442523158
p3_robust_native,8476369,rucks_lost,46,0.2144413753003998
p3_robust_native,8476369,passes,46,2.1721501785702664
p3_robust_native,8476369,bad_passes,46,0.3751600879235994
p3_robust_native,8476369,turnovers_conceded,46,0.5876697667381454
p3_robust_native,8476369,penalties_conceded,46,0.5262871372275033
p3_robust_native,8476369,yellow_cards,46,0.0253240904252989
p3_robust_native,8476369,red_cards,46,0.0013798602494269
p3_robust_native,8476369,metres,46,8.157847542576798
p3_balanced_native,8476369,minutes,46,7.684397486145874
p3_balanced_native,8476369,tries,46,0.21301333392657
p3_balanced_native,8476369,try_assists,46,0.1749365792673397
p3_balanced_native,8476369,conversion_goals,46,0.0872188942506139
p3_balanced_native,8476369,missed_conversion_goals,46,0.0513617768639171
p3_balanced_native,8476369,penalty_goals,46,0.0444192310586571
p3_balanced_native,8476369,missed_penalty_goals,46,0.0265390545324389
p3_balanced_native,8476369,drop_goals_converted,46,0.0002314431110426
p3_balanced_native,8476369,drop_goal_missed,46,0.0025422901899631
p3_balanced_native,8476369,defenders_beaten,46,0.8863709008437722
p3_balanced_native,8476369,clean_breaks,46,0.3383175216912751
p3_balanced_native,8476369,offload,46,0.3421168840372175
p3_balanced_native,8476369,runs,46,1.8729581976412737
p3_balanced_native,8476369,tackles,46,2.171874468945622
p3_balanced_native,8476369,missed_tackles,46,0.7719137582320659
p3_balanced_native,8476369,rucks_won,46,1.5922084447034737
p3_balanced_native,8476369,rucks_lost,46,0.2149027217643336
p3_balanced_native,8476369,passes,46,2.1207966565832272
p3_balanced_native,8476369,bad_passes,46,0.3825016723144488
p3_balanced_native,8476369,turnovers_conceded,46,0.5842033645017453
p3_balanced_native,8476369,penalties_conceded,46,0.5259850347214435
p3_balanced_native,8476369,yellow_cards,46,0.0237654280035827
p3_balanced_native,8476369,red_cards,46,0.0007435053026925
p3_balanced_native,8476369,metres,46,8.285528493950105
p3_balanced_recent_native,8476369,minutes,46,7.612432390241219
p3_balanced_recent_native,8476369,tries,46,0.2140380153946377
p3_balanced_recent_native,8476369,try_assists,46,0.1739927841884241
p3_balanced_recent_native,8476369,conversion_goals,46,0.0858689378352196
p3_balanced_recent_native,8476369,missed_conversion_goals,46,0.0536134894771309
p3_balanced_recent_native,8476369,penalty_goals,46,0.0374758418736215
p3_balanced_recent_native,8476369,missed_penalty_goals,46,0.0261458811754479
p3_balanced_recent_native,8476369,drop_goals_converted,46,0.000227801528247
p3_balanced_recent_native,8476369,drop_goal_missed,46,0.0021871029709538
p3_balanced_recent_native,8476369,defenders_beaten,46,0.883781427256041
p3_balanced_recent_native,8476369,clean_breaks,46,0.3419983870319797
p3_balanced_recent_native,8476369,offload,46,0.3441935800173195
p3_balanced_recent_native,8476369,runs,46,1.878432206008153
p3_balanced_recent_native,8476369,tackles,46,2.311851102148095
p3_balanced_recent_native,8476369,missed_tackles,46,0.7675915264428729
p3_balanced_recent_native,8476369,rucks_won,46,1.576434558088278
p3_balanced_recent_native,8476369,rucks_lost,46,0.2143188156985758
p3_balanced_recent_native,8476369,passes,46,2.042873640182036
p3_balanced_recent_native,8476369,bad_passes,46,0.3773027195185897
p3_balanced_recent_native,8476369,turnovers_conceded,46,0.5837786866095432
p3_balanced_recent_native,8476369,penalties_conceded,46,0.5228113907568769
p3_balanced_recent_native,8476369,yellow_cards,46,0.0219791187851054
p3_balanced_recent_native,8476369,red_cards,46,0.0007330172605211
p3_balanced_recent_native,8476369,metres,46,8.33998500045512
empirical_raw,8476378,minutes,46,7.182402761488175
empirical_raw,8476378,tries,46,0.1980487641771519
empirical_raw,8476378,try_assists,46,0.1584176059587385
empirical_raw,8476378,conversion_goals,46,0.0703059055822135
empirical_raw,8476378,missed_conversion_goals,46,0.017644592894279
empirical_raw,8476378,penalty_goals,46,0.0902540230744417
empirical_raw,8476378,missed_penalty_goals,46,0.0080611242504724
empirical_raw,8476378,drop_goals_converted,46,0.0008214083115023
empirical_raw,8476378,drop_goal_missed,46,0.0018342602221364
empirical_raw,8476378,defenders_beaten,46,0.7661002931206903
empirical_raw,8476378,clean_breaks,46,0.2799035738908704
empirical_raw,8476378,offload,46,0.3707169428171304
empirical_raw,8476378,runs,46,2.0825783047379427
empirical_raw,8476378,tackles,46,2.238986817112449
empirical_raw,8476378,missed_tackles,46,0.7246965968180641
empirical_raw,8476378,rucks_won,46,1.815532662187344
empirical_raw,8476378,rucks_lost,46,0.2464389776150415
empirical_raw,8476378,passes,46,2.9562675710359403
empirical_raw,8476378,bad_passes,46,0.5369366624975913
empirical_raw,8476378,turnovers_conceded,46,0.7316453277243763
empirical_raw,8476378,penalties_conceded,46,0.4635497215573243
empirical_raw,8476378,yellow_cards,46,0.0241822473104661
empirical_raw,8476378,red_cards,46,0.0014771568168376
empirical_raw,8476378,metres,46,9.851727572687578
p3_robust_native,8476378,minutes,46,6.471484757258284
p3_robust_native,8476378,tries,46,0.1949387274621614
p3_robust_native,8476378,try_assists,46,0.1548452129551115
p3_robust_native,8476378,conversion_goals,46,0.0756278060084718
p3_robust_native,8476378,missed_conversion_goals,46,0.0188610462903532
p3_robust_native,8476378,penalty_goals,46,0.0852877464724533
p3_robust_native,8476378,missed_penalty_goals,46,0.0113629135391977
p3_robust_native,8476378,drop_goals_converted,46,0.0003947937456839
p3_robust_native,8476378,drop_goal_missed,46,0.0010996946754838
p3_robust_native,8476378,defenders_beaten,46,0.7344943521918366
p3_robust_native,8476378,clean_breaks,46,0.280756770247142
p3_robust_native,8476378,offload,46,0.36221672648529
p3_robust_native,8476378,runs,46,1.7244787513688005
p3_robust_native,8476378,tackles,46,2.0376726469082174
p3_robust_native,8476378,missed_tackles,46,0.6713657524160196
p3_robust_native,8476378,rucks_won,46,1.550295080382292
p3_robust_native,8476378,rucks_lost,46,0.2501487357087615
p3_robust_native,8476378,passes,46,3.2176466776527475
p3_robust_native,8476378,bad_passes,46,0.530871239102591
p3_robust_native,8476378,turnovers_conceded,46,0.7213876345822621
p3_robust_native,8476378,penalties_conceded,46,0.4550663393532529
p3_robust_native,8476378,yellow_cards,46,0.0257542177138903
p3_robust_native,8476378,red_cards,46,0.0019212764030372
p3_robust_native,8476378,metres,46,9.414831217099035
p3_balanced_native,8476378,minutes,46,6.400315260406039
p3_balanced_native,8476378,tries,46,0.1952220649084564
p3_balanced_native,8476378,try_assists,46,0.1545274751165921
p3_balanced_native,8476378,conversion_goals,46,0.0760741565203283
p3_balanced_native,8476378,missed_conversion_goals,46,0.0159807572286985
p3_balanced_native,8476378,penalty_goals,46,0.0799332392441623
p3_balanced_native,8476378,missed_penalty_goals,46,0.0084494847225948
p3_balanced_native,8476378,drop_goals_converted,46,0.0003280551230146
p3_balanced_native,8476378,drop_goal_missed,46,0.0010863423758605
p3_balanced_native,8476378,defenders_beaten,46,0.7378597514912898
p3_balanced_native,8476378,clean_breaks,46,0.2816674817960958
p3_balanced_native,8476378,offload,46,0.3610202431266786
p3_balanced_native,8476378,runs,46,1.7079569997611406
p3_balanced_native,8476378,tackles,46,1.9461467324249984
p3_balanced_native,8476378,missed_tackles,46,0.6766644041033664
p3_balanced_native,8476378,rucks_won,46,1.546197023095401
p3_balanced_native,8476378,rucks_lost,46,0.2451808067710238
p3_balanced_native,8476378,passes,46,3.1811216201350305
p3_balanced_native,8476378,bad_passes,46,0.5298254067369814
p3_balanced_native,8476378,turnovers_conceded,46,0.7219064050147321
p3_balanced_native,8476378,penalties_conceded,46,0.4519576453724757
p3_balanced_native,8476378,yellow_cards,46,0.0265753774840247
p3_balanced_native,8476378,red_cards,46,0.0008543734557562
p3_balanced_native,8476378,metres,46,9.461631758549354
p3_balanced_recent_native,8476378,minutes,46,6.43609604119564
p3_balanced_recent_native,8476378,tries,46,0.1955926797179078
p3_balanced_recent_native,8476378,try_assists,46,0.1553019633232792
p3_balanced_recent_native,8476378,conversion_goals,46,0.0715193591710185
p3_balanced_recent_native,8476378,missed_conversion_goals,46,0.0186843406219196
p3_balanced_recent_native,8476378,penalty_goals,46,0.0778052200115259
p3_balanced_recent_native,8476378,missed_penalty_goals,46,0.0072948101293317
p3_balanced_recent_native,8476378,drop_goals_converted,46,0.0003558380761629
p3_balanced_recent_native,8476378,drop_goal_missed,46,0.0009668156939179
p3_balanced_recent_native,8476378,defenders_beaten,46,0.7466299159938314
p3_balanced_recent_native,8476378,clean_breaks,46,0.2803994152787283
p3_balanced_recent_native,8476378,offload,46,0.3650072522267509
p3_balanced_recent_native,8476378,runs,46,1.7194157213920491
p3_balanced_recent_native,8476378,tackles,46,1.898399873667132
p3_balanced_recent_native,8476378,missed_tackles,46,0.6699004288414712
p3_balanced_recent_native,8476378,rucks_won,46,1.4977282245815895
p3_balanced_recent_native,8476378,rucks_lost,46,0.2429093522288459
p3_balanced_recent_native,8476378,passes,46,2.9530147243666804
p3_balanced_recent_native,8476378,bad_passes,46,0.5276381312320438
p3_balanced_recent_native,8476378,turnovers_conceded,46,0.7234514245988694
p3_balanced_recent_native,8476378,penalties_conceded,46,0.4477296998014223
p3_balanced_recent_native,8476378,yellow_cards,46,0.0232862192738991
p3_balanced_recent_native,8476378,red_cards,46,0.0008832477742861
p3_balanced_recent_native,8476378,metres,46,9.45809398448946
