competition,group_id,key_fixture,key_player,player_name,store_matched,expected_scoring_events,available_scoring_events,row_coverage,missing_scoring_events
six_nations,6n-2025-r3,8476162,114804,Bundee Aki,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,156288,Marcus Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,213192,Tommy Freeman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,177378,Ollie Lawrence,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,114534,Henry Slade,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,172416,Ollie Sleightholme,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,227772,Fin Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,142356,Alex Mitchell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,136680,Ellis Genge,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,115452,Luke Cowan-Dickie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,144738,Will Stuart,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,122652,Maro Itoje,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,218742,Ollie Chessum,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,155892,Tom Curry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,142404,Ben Earl,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,164394,Tom Willis,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,61134,Jamie George,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,226920,Fin Baxter,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,178806,Joe Heyes,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,155868,Ted Hill,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,264444,Chandler Cunningham-South,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,155898,Ben Curry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,148404,Harry Randall,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,111072,Elliot Daly,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,139902,Blair Kinghorn,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,179370,Kyle Rowe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,136776,Huw Jones,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,242766,Tom Jordan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,131400,Duhan van der Merwe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,117894,Finn Russell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,142476,Ben White,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,130290,Pierre Schoeman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,111864,Dave Cherry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,130530,Zander Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,117852,Jonny Gray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,102762,Grant Gilchrist,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,130536,Jamie Ritchie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,180222,Rory Darge,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,124308,Jack Dempsey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,187422,Ewan Ashman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,117870,Jamie Bhatti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,203400,Will Hurd,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,135774,Sam Skinner,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,220296,Gregor Brown,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,161856,Matt Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,214146,Jamie Dobie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476171,163866,Stafford McDowall,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,117834,Tommaso Allan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,207774,Ange Capuozzo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,226818,Tommaso Menoncello,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,231810,Simone Gesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,203034,Paolo Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,223740,Martin Page-Relo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,164232,Danilo Fischetti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,202980,Gianmarco Lucchesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,123210,Simone Ferrari,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,167196,Niccolo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,129234,Federico Ruzza,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,129216,Sebastian Negri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,164220,Michele Lamaro,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,220140,Lorenzo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,226836,Giacomo Nicotera,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,231804,Mirco Spagnolo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,147354,Giosue Zilocchi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,220128,Riccardo Favretto,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,204054,Manuel Zuliani,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,231840,Ross Vintcent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,231774,Alessandro Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,202992,Jacopo Trulla,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,224724,Leo Barre,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,339450,Theo Attissogbe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,162150,Pierre-Louis Barassi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,196152,Yoram Moefana,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,231684,Louis Bielle-Biarrey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,129822,Thomas Ramos,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,135318,Antoine Dupont,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,178704,Jean-Baptiste Gros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,147480,Peato Mauvaka,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,133446,Uini Atonio,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,213072,Thibaud Flament,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,219930,Mickael Guillard,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,123366,Francois Cros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,198624,Paul Boudehent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,176748,Gregory Alldritt,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,135138,Julien Marchand,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,121938,Cyril Baille,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,127122,Dorian Aldegheri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,58998,Romain Taofifenua,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,146952,Alexandre Roumat,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,242478,Oscar Jegou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,139728,Anthony Jelonch,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r3,8476180,186162,Maxime Lucu,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,143496,Hugo Keenan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,227658,Jamie Osborne,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,120702,Robbie Henshaw,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,114804,Bundee Aki,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,148836,Calvin Nash,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,337638,Sam Prendergast,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,120504,Jamison Gibson-Park,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,139806,Andrew Porter,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,186096,Dan Sheehan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,112068,Finlay Bealham,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,220194,Joe McCarthy,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,117954,Tadhg Beirne,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,61620,Peter O'Mahony,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,118518,Josh van der Flier,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,148680,Caelan Doris,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,102312,Rob Herring,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,56550,Cian Healy,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,203208,Thomas Clarkson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,143604,James Ryan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,117936,Jack Conan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,203190,Ryan Baird,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,61860,Conor Murray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,201696,Jack Crowley,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,129822,Thomas Ramos,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,139668,Damian Penaud,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,162150,Pierre-Louis Barassi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,196152,Yoram Moefana,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,231684,Louis Bielle-Biarrey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,165180,Romain Ntamack,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,135318,Antoine Dupont,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,178704,Jean-Baptiste Gros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,147480,Peato Mauvaka,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,133446,Uini Atonio,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,213072,Thibaud Flament,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,219930,Mickael Guillard,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,123366,Francois Cros,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,198624,Paul Boudehent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,176748,Gregory Alldritt,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,135138,Julien Marchand,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,121938,Cyril Baille,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,127122,Dorian Aldegheri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,166476,Emmanuel Meafou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,238278,Hugo Auradou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,242478,Oscar Jegou,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,139728,Anthony Jelonch,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476189,186162,Maxime Lucu,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,139902,Blair Kinghorn,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,146754,Darcy Graham,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,136776,Huw Jones,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,242766,Tom Jordan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,131400,Duhan van der Merwe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,117894,Finn Russell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,142476,Ben White,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,130290,Pierre Schoeman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,111864,Dave Cherry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,130530,Zander Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,117852,Jonny Gray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,102762,Grant Gilchrist,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,130536,Jamie Ritchie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,180222,Rory Darge,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,124308,Jack Dempsey,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,187422,Ewan Ashman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,134172,Rory Sutherland,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,203400,Will Hurd,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,220296,Gregor Brown,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,161856,Matt Fagerson,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,129792,George Horne,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,163866,Stafford McDowall,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,179370,Kyle Rowe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,197892,Blair Murray,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,177600,Tom Rogers,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,177912,Max Llewellyn,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,154968,Ben Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,363636,Ellis Mee,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,109668,Gareth Anscombe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,128628,Tomos Williams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,121974,Nicky Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,122628,Elliot Dee,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,111564,WillGriff John,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,122568,Will Rowlands,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,232104,Dafydd Jenkins,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,203070,Jac Morgan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,155826,Tommy Reffell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,66186,Taulupe Faletau,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,178848,Dewi Lake,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,119118,Gareth Thomas,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,144480,Keiron Assiratti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,203082,Teddy Williams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,176652,Aaron Wainwright,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,116400,Rhodri Williams,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,139716,Jarrod Evans,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476198,203736,Joe Roberts,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,111072,Elliot Daly,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,213192,Tommy Freeman,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,177378,Ollie Lawrence,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,156030,Fraser Dingwall,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,172416,Ollie Sleightholme,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,227772,Fin Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,142356,Alex Mitchell,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,136680,Ellis Genge,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,61134,Jamie George,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,144738,Will Stuart,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,122652,Maro Itoje,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,218742,Ollie Chessum,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,155892,Tom Curry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,142404,Ben Earl,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,164394,Tom Willis,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,115452,Luke Cowan-Dickie,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,226920,Fin Baxter,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,178806,Joe Heyes,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,155868,Ted Hill,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,264444,Chandler Cunningham-South,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,155898,Ben Curry,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,213786,Jack van Poortvliet,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,156288,Marcus Smith,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,207774,Ange Capuozzo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,134016,Monty Ioane,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,226818,Tommaso Menoncello,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,135870,Matt Gallagher,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,203034,Paolo Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,213144,Stephen Varney,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,164232,Danilo Fischetti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,226836,Giacomo Nicotera,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,144684,Marco Riccioni,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,167196,Niccolo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,129234,Federico Ruzza,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,129216,Sebastian Negri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,164220,Michele Lamaro,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,231840,Ross Vintcent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,202980,Gianmarco Lucchesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,231804,Mirco Spagnolo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,123210,Simone Ferrari,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,220128,Riccardo Favretto,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,204054,Manuel Zuliani,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,220140,Lorenzo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,223740,Martin Page-Relo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r4,8476207,117834,Tommaso Allan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,117834,Tommaso Allan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,207774,Ange Capuozzo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,226818,Tommaso Menoncello,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,134016,Monty Ioane,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,203034,Paolo Garbisi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,223740,Martin Page-Relo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,164232,Danilo Fischetti,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,202980,Gianmarco Lucchesi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,123210,Simone Ferrari,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,142434,Dino Lamb,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,129234,Federico Ruzza,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,129216,Sebastian Negri,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,204054,Manuel Zuliani,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,220140,Lorenzo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,226836,Giacomo Nicotera,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,231804,Mirco Spagnolo,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,147354,Giosue Zilocchi,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,167196,Niccolo Cannone,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,164220,Michele Lamaro,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,231840,Ross Vintcent,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,213144,Stephen Varney,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,231834,Leonardo Marin,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,143496,Hugo Keenan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,166674,Mack Hansen,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,129372,Garry Ringrose,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,120702,Robbie Henshaw,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,120468,James Lowe,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,201696,Jack Crowley,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,120504,Jamison Gibson-Park,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,139806,Andrew Porter,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,186096,Dan Sheehan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,112068,Finlay Bealham,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,143604,James Ryan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,117954,Tadhg Beirne,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,117936,Jack Conan,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,118518,Josh van der Flier,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,148680,Caelan Doris,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,350502,Gus McCarthy,True,17,16,0.9411764705882353,kicks_retained
six_nations,6n-2025-r5,8476216,231864,Jack Boyle,True,17,16,0.9411764705882353,kicks_retained
