gw,player_id,key_player,player_name_label,position_label,is_forward,official_pts,expected_points,observable_points,pred_minutes,act_minutes,played,thin_intl,intl_prior_matches,official_error,model_term,rubric_term,appearance_term,minutes_term,rate_term
2,225594,229307,Cam Roigard,Scrum Half,False,30.0,22.777706366928506,27.0,67.14399049822407,57.0,True,False,18.0,-7.222293633071494,-4.222293633071494,-3.0,0.0,3.3402488689452374,-8.230839523833223
2,139998,146480,Sione Tuipulotu,Centre,False,39.0,15.273247842778195,33.0,74.69455701334235,80.0,True,False,44.0,-23.726752157221803,-17.726752157221803,-6.0,0.0,-1.0755463570494572,-16.781993552594415
2,203070,123016,Jac Morgan,Loose Forward,True,32.0,23.091291484145025,25.0,72.67008669866753,80.0,True,False,32.0,-8.908708515854975,-1.9087085158549755,-7.0,0.0,-1.7413961108962508,-5.994087768217491
2,339450,244532,Theo Attissogbe,Back Three,False,55.0,25.312871657342512,41.0,74.96179545151445,80.0,True,False,14.0,-29.687128342657488,-15.687128342657488,-14.0,0.0,-1.5855851138564607,-15.82301326041911
2,179370,180778,Kyle Rowe,Back Three,False,28.0,12.55839111732254,24.0,74.92074097055934,80.0,True,False,20.0,-15.44160888267746,-11.44160888267746,-4.0,0.0,-0.8442698368095176,-10.702472436772101
2,354888,250067,Fabien Brau-Boirie,Centre,False,22.0,20.935841796319608,19.0,73.19158157965414,80.0,True,True,3.0,-1.0641582036803925,1.9358417963196075,-3.0,0.0,-1.886783444686195,3.1700057569651943
2,169662,190344,Matthieu Jalibert,Fly Half,False,31.0,22.560941627098018,24.0,74.85750630158769,80.0,True,False,35.0,-8.439058372901982,-1.4390583729019824,-7.0,0.0,-1.494055319822888,-0.7574969274667387
2,124668,162344,Julian Montoya,Hooker,True,36.0,25.428740512002214,27.0,59.98613423621988,35.0,True,False,60.0,-10.571259487997786,-1.5712594879977857,-9.0,0.0,8.222256212570237,-15.482453319137534
2,161226,180443,Damian Willemse,Back Three,False,33.0,19.78581501491835,32.0,74.40283733875754,80.0,True,False,41.0,-13.214184985081651,-12.214184985081651,-1.0,0.0,-1.36291756958282,-12.519879059147758
2,157710,142873,Ben Gunter,Loose Forward,True,24.0,20.88289750491813,15.0,68.16155196786166,80.0,True,False,19.0,-3.1171024950818698,5.88289750491813,-9.0,0.0,-2.369338336188398,1.011141526363946
2,168972,146220,Will Jordan,Back Three,False,92.0,28.715561267245004,53.0,75.20025760330336,80.0,True,False,55.0,-63.28443873275499,-24.284438732754996,-39.0,0.0,-1.7209439470519774,-24.31606149136016
2,346554,245050,Max Jorgensen,Back Three,False,11.0,16.629038696008354,11.0,74.65090406090233,80.0,True,False,21.0,5.6290386960083545,5.6290386960083545,0.0,0.0,-1.176330123503255,6.592956071775953
2,201528,229505,Lucio Cinti,Centre,False,11.0,19.677043870472133,11.0,71.95261272367905,48.0,True,False,42.0,8.677043870472133,8.677043870472133,0.0,0.0,6.4205251194510735,1.8664546656735266
2,180222,187820,Rory Darge,Loose Forward,True,16.0,24.773811397822854,10.0,72.27642671155986,40.0,True,False,40.0,8.773811397822854,14.773811397822854,-6.0,0.0,7.1438520331275654,-1.1466630467257004
2,206742,104346,Tevita Ikanivere,Hooker,True,36.0,25.57105986716139,28.0,58.971680651597424,62.0,True,False,32.0,-10.428940132838608,-2.4289401328386084,-8.0,0.0,-0.9299936833203171,-8.959865280960274
2,178674,207343,Grant Williams,Scrum Half,False,17.0,6.952615543514733,13.0,22.24456756425027,36.0,True,False,29.0,-10.047384456485267,-6.047384456485267,-4.0,0.0,-4.080764430085686,-2.3200362715403386
2,117936,105748,Jack Conan,Loose Forward,True,24.0,24.452359383816916,13.0,68.40373798474089,61.0,True,False,49.0,0.45235938381691554,11.452359383816916,-11.0,0.0,1.5684835467217126,-0.07713636716805411
2,130554,109816,Rory Hutchinson,Centre,False,4.0,13.570247302763836,6.0,74.42401899959816,63.0,True,False,8.0,9.570247302763836,7.5702473027638355,2.0,0.0,2.0560394025994175,5.338433730574112
2,229884,239638,Takuro Matsunaga,Back Three,False,16.0,11.97056893941752,13.0,75.32304287044548,80.0,True,False,6.0,-4.02943106058248,-1.0294310605824801,-3.0,0.0,-0.7345101500828419,-0.4361020683069041
2,340140,243815,Marko Gazzotti,Loose Forward,True,15.0,24.736010364609644,18.0,68.02623205760901,80.0,True,True,2.0,9.736010364609644,6.736010364609644,3.0,0.0,-3.1191123745253924,2.839638045649643
2,120396,179379,Ardie Savea,Loose Forward,True,36.0,29.61544229730133,27.0,74.71115529182583,65.0,True,False,63.0,-6.384557702698672,2.6154422973013283,-9.0,0.0,2.60097356770991,-9.5908167647726
2,161946,214439,Rob Valetini,Loose Forward,True,13.0,22.497525373982604,10.0,73.2288376087604,60.0,True,False,62.0,9.497525373982604,12.497525373982604,-3.0,0.0,2.461953221152989,1.1663018050322187
2,162444,128023,Salesi Rayasi,Back Three,False,8.0,11.345942223313825,11.0,71.55095160665994,80.0,True,False,5.0,3.345942223313825,0.3459422233138252,3.0,0.0,-1.3095671208322053,1.3996650024110855
2,136680,165007,Ellis Genge,Prop,True,12.0,20.67491658771109,9.0,57.73781542563394,48.0,True,False,69.0,8.674916587711088,11.674916587711088,-3.0,0.0,2.0780649748944926,1.243274742336987
2,173226,178222,Jock Campbell,Back Three,False,4.0,5.664769603591457,3.0,22.715554719678746,22.0,True,False,8.0,1.6647696035914574,2.6647696035914574,-1.0,0.0,0.17289800782104012,2.315814524667811
2,112860,185160,Codie Taylor,Hooker,True,22.0,28.27826053095415,11.0,60.45237874379671,49.0,True,False,57.0,6.2782605309541495,17.27826053095415,-11.0,0.0,3.974972329134754,6.0072653450362035
2,164262,240621,Dylan Pietsch,Back Three,False,17.0,15.27437360308835,11.0,74.9060165009623,80.0,True,False,12.0,-1.7256263969116503,4.27437360308835,-6.0,0.0,-1.021960867450197,5.049692624929055
2,126930,179604,Josua Tuisova,Centre,False,14.0,15.991532249698576,10.0,71.48921026861429,80.0,True,False,21.0,1.991532249698576,5.991532249698576,-4.0,0.0,-1.8771083585683859,7.644504614147086
2,226080,235266,Joaquin Oviedo,Loose Forward,True,74.0,26.82887036677099,40.0,72.08013292537258,48.0,True,False,24.0,-47.171129633229015,-13.171129633229011,-34.0,0.0,6.596142967602905,-26.851614838415994
2,207894,245055,Elia Canakaivata,Loose Forward,True,15.0,7.396823499357112,18.0,26.017863197963077,26.0,True,False,21.0,-7.603176500642888,-10.603176500642888,3.0,0.0,0.004256291028527074,-11.804940919848578
2,129840,172351,Stuart McCloskey,Centre,False,13.0,21.270995731141333,9.0,75.64581648772877,47.0,True,False,26.0,8.270995731141333,12.270995731141333,-4.0,0.0,7.569477229995621,3.419455034985518
2,227772,137626,Fin Smith,Fly Half,False,47.0,40.63547759061955,31.0,73.75268110598886,80.0,True,False,23.0,-6.364522409380449,9.635477590619551,-16.0,0.0,-3.336193717797423,11.72160617247303
2,220140,197335,Lorenzo Cannone,Loose Forward,True,14.0,22.32018335443779,16.0,71.3320882772629,43.0,True,False,39.0,8.320183354437791,6.320183354437791,2.0,0.0,5.972451974566955,-6.935527505309983
2,129096,137453,Josh Adams,Back Three,False,12.0,12.939863321648248,7.0,72.3316636633142,80.0,True,False,47.0,0.9398633216482484,5.939863321648248,-5.0,0.0,-1.3550096680161212,7.136152704034859
2,213924,242264,Joseph-Aukuso Suaalii,Centre,False,27.0,12.873631425457782,17.0,74.2630169231624,80.0,True,False,18.0,-14.126368574542218,-4.126368574542218,-10.0,0.0,-0.9819912062699493,-3.306514164427308
2,242406,238928,Warner Dearns,Lock,True,11.0,18.674946118061175,12.0,73.14371149532586,80.0,True,False,33.0,7.674946118061175,6.674946118061175,1.0,0.0,-1.0814852791397709,0.6189004841612443
2,149676,136190,Luke Jacobson,Loose Forward,True,8.0,27.178028699030886,9.0,72.97655959853212,40.0,True,False,24.0,19.178028699030886,18.178028699030886,1.0,0.0,7.255157774507465,-0.19961831939507468
2,185646,110905,Ben-Jason Dixon,Loose Forward,True,6.0,11.326973550021297,4.0,25.978735494634474,48.0,True,False,8.0,5.326973550021297,7.326973550021297,-2.0,0.0,-5.555896125257103,8.110249797297655
2,142404,209612,Ben Earl,Loose Forward,True,19.0,32.946274627764915,15.0,73.62175037794833,60.0,True,False,55.0,13.946274627764915,17.946274627764915,-4.0,0.0,4.093388704694671,3.0302321997675876
2,118614,130487,Nacho Brex,Centre,False,16.0,11.557027171663751,17.0,73.2444887919447,80.0,True,False,53.0,-4.442972828336249,-5.442972828336249,1.0,0.0,-1.051056097183392,-4.5532013514523175
2,193422,240799,Josh Canham,Lock,True,8.0,20.701734686294586,3.0,65.52423414646373,51.0,True,False,5.0,12.701734686294586,17.701734686294586,-5.0,0.0,2.9384550023831197,7.318010823174892
2,206910,206415,Mamoru Harada,Hooker,True,16.0,24.00306111215702,12.0,54.07577157503254,47.0,True,False,13.0,8.00306111215702,12.00306111215702,-4.0,0.0,2.2879775738841954,3.1976282490524945
2,149694,169055,Jordie Barrett,Centre,False,24.0,23.72624251281254,19.0,74.04641898578548,57.0,True,False,62.0,-0.27375748718745996,4.72624251281254,-5.0,0.0,5.157746694398118,-1.7534708711639713
2,169434,202239,Tomas Albornoz,Fly Half,False,18.0,21.16258092230434,16.0,73.58711122928023,80.0,True,False,26.0,3.1625809223043397,5.16258092230434,-2.0,0.0,-1.8074714374098761,6.547984249001811
2,213798,142211,George Martin,Lock,True,1.0,21.831635158002562,5.0,62.5620664562692,48.0,True,False,23.0,20.831635158002562,16.831635158002562,4.0,0.0,3.559614975335145,6.733329148661338
2,163734,219485,Ryan Lonergan,Scrum Half,False,6.0,11.776917422583832,5.0,64.28489623479757,58.0,True,False,8.0,5.776917422583832,6.776917422583832,-1.0,0.0,1.1291818725247713,5.420625283170834
2,216096,229297,Ruben Love,Fly Half,False,22.0,25.409372253885056,14.0,74.00237361448305,80.0,True,False,6.0,3.4093722538850564,11.409372253885056,-8.0,0.0,-2.017161739499399,12.906133991546175
2,173826,188103,Pita Gus Sowakula,Loose Forward,False,0.0,4.732769512994065,-1.0,26.451893387497257,22.0,True,False,6.0,4.732769512994065,5.732769512994065,-1.0,0.0,0.7279093262864768,4.597122344231421
2,231714,236602,Tommaso di Bartolomeo,Hooker,True,16.0,24.0445952412543,10.0,54.873919799704026,54.0,True,False,11.0,8.0445952412543,14.0445952412543,-6.0,0.0,0.30010228710322795,8.543490500000905
2,226818,229557,Tommaso Menoncello,Centre,False,45.0,16.56921684235743,32.0,72.70292297947024,80.0,True,False,40.0,-28.43078315764257,-15.43078315764257,-13.0,0.0,-1.6482103608263081,-13.930185402300706
2,187422,141860,Ewan Ashman,Hooker,True,25.0,28.887608854819725,16.0,61.1551356833373,58.0,True,False,37.0,3.8876088548197245,12.887608854819725,-9.0,0.0,1.12649319902275,4.708017689499381
2,198696,173801,Alex Coles,Lock,True,12.0,26.237450266562835,14.0,70.66131095487813,80.0,True,False,20.0,14.237450266562835,12.237450266562835,2.0,0.0,-2.09934143167506,3.9840354168054595
2,203034,156253,Paolo Garbisi,Fly Half,False,10.0,11.791075309106922,11.0,70.60369053433416,80.0,True,False,53.0,1.7910753091069225,0.7910753091069225,1.0,0.0,-1.553130865221377,2.223326633900473
2,224352,132322,Killian Tixeront,Loose Forward,False,11.0,7.7379346975270815,7.0,21.356947645911422,35.0,True,False,5.0,-3.2620653024729185,0.7379346975270815,-4.0,0.0,-3.70950842939637,2.516403782615727
2,176652,119132,Aaron Wainwright,Loose Forward,True,12.0,23.690423722592378,11.0,73.64328490000267,66.0,True,False,46.0,11.690423722592378,12.690423722592378,-1.0,0.0,1.902979066292746,5.432282718556962
2,196152,222388,Yoram Moefana,Centre,False,37.0,21.7638630190832,30.0,75.2482884545993,69.0,True,False,40.0,-15.2361369809168,-8.2361369809168,-7.0,0.0,1.655007040599084,-11.723717361787514
2,130290,196773,Pierre Schoeman,Prop,True,14.0,13.714346116756744,10.0,55.82529254116401,67.0,True,False,55.0,-0.28565388324325625,3.7143461167567438,-4.0,0.0,-1.7319823655205464,0.3844166764401552
2,136596,210801,Scott Cummings,Lock,True,20.0,16.841901822856535,22.0,70.79303485800554,80.0,True,False,42.0,-3.158098177143465,-5.158098177143465,2.0,0.0,-1.185504913888929,-11.699060260526899
2,186162,100043,Maxime Lucu,Scrum Half,False,26.0,20.782523356457855,26.0,72.6108137563683,62.0,True,False,34.0,-5.217476643542145,-5.217476643542145,0.0,0.0,2.8696991590558087,-9.232073246533334
2,197832,229303,Sam Darry,Lock,True,21.0,25.978958211722222,20.0,73.55183479103864,80.0,True,False,10.0,4.978958211722222,5.978958211722222,-1.0,0.0,-1.3566068871068868,-3.1690802807404626
2,128628,133163,Tomos Williams,Scrum Half,False,14.0,11.872799519001706,19.0,67.14890033619362,72.0,True,False,55.0,-2.127200480998294,-7.127200480998294,5.0,0.0,-0.8303165751151409,-6.676445022491663
2,161856,159599,Matt Fagerson,Loose Forward,True,34.0,22.21708431421153,32.0,73.89157584797464,58.0,True,False,59.0,-11.78291568578847,-9.78291568578847,-2.0,0.0,2.9961684658009897,-21.064786734878453
2,162870,119955,Rhys Carre,Prop,True,23.0,12.071710896259845,13.0,52.40137986368198,40.0,True,False,20.0,-10.928289103740155,-0.9282891037401555,-10.0,0.0,1.968133441971751,-6.651888858801846
2,164268,210952,Tate McDermott,Scrum Half,False,4.0,5.622979308845099,3.0,23.121219796177925,22.0,True,False,51.0,1.6229793088450988,2.622979308845099,-1.0,0.0,0.2618400018949878,2.137690273866344
2,171126,202316,Frank Lomani,Scrum Half,False,5.0,4.731920708235622,14.0,23.915923154908576,40.0,True,False,30.0,-0.26807929176437817,-9.268079291764378,9.0,0.0,-2.66996999645131,-7.359967072611602
2,130530,196669,Zander Fagerson,Prop,True,15.0,14.667355707237306,8.0,59.494993434205924,58.0,True,False,52.0,-0.33264429276269425,6.667355707237306,-7.0,0.0,0.2089305012232739,0.10570052930461703
2,124308,113000,Jack Dempsey,Loose Forward,True,15.0,23.450541785487193,14.0,68.91134176671657,80.0,True,False,34.0,8.450541785487193,9.450541785487193,-1.0,0.0,-2.5863839550837158,4.659671175150786
2,175848,103821,Eroni Mawi,Prop,True,10.0,14.710239613371144,1.0,52.7072636657038,54.0,True,False,38.0,4.710239613371144,13.710239613371144,-9.0,0.0,-0.1954613639855795,7.164784554437127
2,169530,182760,Mayco Vivas,Prop,True,9.0,7.617381592560084,15.0,26.88427264044753,32.0,True,False,33.0,-1.3826184074399164,-7.382618407439916,6.0,0.0,-0.9607748169185847,-8.990142167372207
2,263268,240478,Gregor Hiddleston,Hooker,True,14.0,12.188130865117394,13.0,24.733350823580345,22.0,True,True,1.0,-1.8118691348826061,-0.8118691348826061,-1.0,0.0,1.008056420427913,-4.886427070358757
2,128574,182170,Ryan Elias,Hooker,True,15.0,14.152617577233213,13.0,27.569400934033272,24.0,True,False,35.0,-0.8473824227667865,1.1526175772332135,-2.0,0.0,1.4538373356736047,-3.2246632695476105
2,359274,246851,Toms Rapetti,Prop,True,15.0,11.877923061361539,14.0,52.81803172065162,48.0,True,True,4.0,-3.122076938638461,-2.122076938638461,-1.0,0.0,0.6443362960965218,-7.580751641782438
2,230898,233237,Immanuel Feyi-Waboso,Back Three,False,49.0,46.779465588812556,34.0,71.17344616309487,80.0,True,False,15.0,-2.220534411187444,12.779465588812556,-15.0,0.0,-5.75151322398559,18.129185004799098
2,153066,190708,Harry Wilson,Loose Forward,True,26.0,23.743924954950323,23.0,73.61432162760697,80.0,True,False,37.0,-2.256075045049677,0.7439249549503231,-3.0,0.0,-1.2435457238844145,-7.420816065392957
2,242478,244767,Oscar Jegou,Loose Forward,True,15.0,26.614531336978253,12.0,70.99899405301784,45.0,True,False,14.0,11.614531336978253,14.614531336978253,-3.0,0.0,6.412755031598027,-0.9005714669789324
2,185478,165591,Mateo Carreras,Back Three,False,32.0,17.08929245341281,25.0,73.2892572648341,61.0,True,False,34.0,-14.91070754658719,-7.91070754658719,-7.0,0.0,2.806983957442582,-11.067016279823243
2,342540,246824,Zac Porthen,Prop,True,26.0,9.258000065729762,23.0,23.882829228394222,40.0,True,True,4.0,-16.74199993427024,-13.741999934270238,-3.0,0.0,-3.211631820323646,-15.02929132951374
2,196176,102468,Ethan de Groot,Prop,True,35.0,15.759630351706903,18.0,58.506663995049045,49.0,True,False,41.0,-19.240369648293097,-2.240369648293097,-17.0,0.0,1.4407689112625375,-10.5738748430963
2,218742,144635,Ollie Chessum,Lock,True,6.0,27.759844154099657,6.0,73.95304750863662,80.0,True,False,42.0,21.759844154099657,21.759844154099657,0.0,0.0,-1.4917694882949681,13.735818866453496
2,220962,197546,Joe Hawkins,Centre,False,16.0,12.430822322886918,14.0,74.53908014825768,80.0,True,False,12.0,-3.569177677113082,-1.5691776771130819,-2.0,0.0,-0.9004869921790051,-0.8082738201447514
2,208140,128750,Andrea Zambonin,Lock,True,25.0,17.535827410049954,17.0,72.40120243122995,63.0,True,False,19.0,-7.464172589950046,0.5358274100499543,-8.0,0.0,1.3016596150457476,-8.277226892224936
2,169128,152990,Temo Mayanavanua,Lock,True,3.0,7.001234282541068,1.0,26.222310380281808,40.0,True,False,35.0,4.001234282541068,6.001234282541068,-2.0,0.0,-2.3664771609553976,5.870461525185094
2,220296,222920,Gregor Brown,Lock,True,12.0,15.42395352096833,11.0,62.01007281056925,63.0,True,False,19.0,3.4239535209683307,4.423953520968331,-1.0,0.0,-0.17753172107033824,0.29830410442897987
2,118428,171003,Pieter-Steph du Toit,Loose Forward,True,9.0,23.396149269859613,11.0,73.44101548119967,80.0,True,False,39.0,14.396149269859613,12.396149269859613,2.0,0.0,-1.4109827608691217,6.209770894561552
2,124026,110910,Jesse Kriel,Centre,False,27.0,16.551647048001456,27.0,75.37845527828392,80.0,True,False,44.0,-10.448352951998544,-10.448352951998544,0.0,0.0,-0.9890208517062796,-9.879822029045988
2,155892,222623,Tom Curry,Loose Forward,True,3.0,10.476536266685237,4.0,25.793325429420484,20.0,True,False,51.0,7.476536266685237,6.476536266685237,1.0,0.0,1.5863216731580834,1.476376883998956
2,178848,212902,Dewi Lake,Hooker,True,40.0,25.735643804308086,35.0,57.242704468717115,56.0,True,False,32.0,-14.264356195691914,-9.264356195691914,-5.0,0.0,0.46046583717053313,-14.250024820326194
2,61134,160801,Jamie George,Hooker,True,40.0,22.701942110644985,34.0,55.8879981289772,48.0,True,False,62.0,-17.298057889355015,-11.298057889355015,-6.0,0.0,2.5453650144001307,-18.510959727237104
2,192666,146815,Angus Bell,Prop,True,12.0,15.592585953413025,10.0,52.90130958624164,51.0,True,False,49.0,3.5925859534130247,5.592585953413025,-2.0,0.0,0.3284909771906906,-1.1886838640300883
2,142194,135572,Jack Cornelsen,Lock,True,21.0,19.17291586872884,19.0,71.704067025837,79.0,True,False,30.0,-1.8270841312711603,0.17291586872883968,-2.0,0.0,-1.2382840491589335,-5.5919217967077905
2,215232,246864,Isaiah Armstrong-Ravula,Fly Half,False,2.0,3.982094342126409,1.0,21.0224552197467,15.0,True,False,19.0,1.982094342126409,2.982094342126409,-1.0,0.0,1.0957540076084522,1.7291709966119244
2,142476,188057,Ben White,Scrum Half,False,37.0,9.351199428425458,20.0,62.27065786885645,80.0,True,False,40.0,-27.64880057157454,-10.648800571574542,-17.0,0.0,-2.6178246924430053,-8.1876059559164
2,197892,243190,Blair Murray,Back Three,False,21.0,11.426028417989729,12.0,74.88411915966424,80.0,True,False,17.0,-9.573971582010271,-0.5739715820102713,-9.0,0.0,-0.7738403361447105,0.10099078216875813
2,371544,251359,Yuya Hirose,Centre,False,1.0,10.197683921421064,-1.0,71.21103063075635,31.0,True,False,6.0,9.197683921421064,11.197683921421064,-2.0,0.0,5.638256811817606,5.34671676961835
2,227256,233260,Shuhei Takeuchi,Prop,True,13.0,15.538988935260772,8.0,54.805802260989104,53.0,True,False,25.0,2.5389889352607717,7.538988935260772,-5.0,0.0,0.30824157326029855,1.0468395879887555
2,193938,131550,Takato Okabe,Prop,True,11.0,13.662688964479456,9.0,57.80844273654629,53.0,True,False,9.0,2.6626889644794556,4.662688964479456,-2.0,0.0,0.615224198031144,-2.218826908798575
2,243102,237803,Kalaveti Ravouvou,Back Three,False,21.0,13.996915305084563,11.0,72.05340570038193,65.0,True,False,16.0,-7.003084694915437,2.9969153050845634,-10.0,0.0,1.3537955289660453,1.4757759755727742
2,136878,193134,Nick Timoney,Loose Forward,True,34.0,27.509026587464128,32.0,70.10169794946256,80.0,True,False,12.0,-6.4909734125358725,-4.4909734125358725,-2.0,0.0,-2.660187334356302,-10.499849200202055
2,149754,103703,Harry Hockings,Lock,True,16.0,21.183187935760778,17.0,72.49480798363906,52.0,True,True,3.0,5.1831879357607775,4.1831879357607775,1.0,0.0,3.5717860258211473,-7.937564602168043
2,178824,189190,Maxime Lamothe,Hooker,True,19.0,14.486633676755407,16.0,26.946562914805487,35.0,True,True,4.0,-4.513366323244593,-1.5133663232445933,-3.0,0.0,-3.506077245392338,-0.762691719001869
2,144684,107059,Marco Riccioni,Prop,True,10.0,11.55298524307858,6.0,52.909591498541346,63.0,True,False,27.0,1.5529852430785809,5.552985243078581,-4.0,0.0,-1.199280738678148,1.4877728216653716
2,421050,255396,Malik Faissal,Back Three,False,20.0,10.992272957048153,12.0,73.51371126918261,40.0,True,True,1.0,-9.007727042951847,-1.0077270429518475,-8.0,0.0,4.92010400756776,-6.1276524488148585
2,197916,111475,Josh Lord,Lock,True,7.0,10.08378620319907,8.0,24.140476679982427,15.0,True,False,13.0,3.08378620319907,2.08378620319907,1.0,0.0,2.4887536448186114,-3.9158251829432027
2,164220,120191,Michele Lamaro,Loose Forward,True,24.0,24.249845701760243,18.0,72.43863028504369,57.0,True,False,55.0,0.24984570176024334,6.249845701760243,-6.0,0.0,2.919637308018227,-7.220589943250393
2,185688,225264,Ruan Nortje,Lock,True,20.0,26.475039400305736,20.0,72.90095154291005,80.0,True,False,19.0,6.475039400305736,6.475039400305736,0.0,0.0,-1.242816475729954,-5.994557065024899
2,142356,177559,Alex Mitchell,Scrum Half,False,0.0,6.764921261642046,0.0,21.949418300617474,9.0,True,False,41.0,6.764921261642046,6.764921261642046,0.0,0.0,3.884662256559806,2.699886550685535
2,150960,140735,Naoto Saito,Scrum Half,False,3.0,7.963806525526924,3.0,66.84729463239319,72.0,True,False,28.0,4.963806525526924,4.963806525526924,0.0,0.0,-0.5996677286962361,5.379302402493516
2,371430,251673,Ryunosuke Ito,Fly Half,False,-1.0,11.429079378253906,-2.0,72.6857691190159,80.0,True,True,1.0,12.429079378253906,13.429079378253906,-1.0,0.0,-1.1206077608873304,14.256739270298313
2,371742,251199,Hayate Era,Hooker,True,19.0,13.42397863515436,15.0,23.607755212908092,33.0,True,False,8.0,-5.576021364845641,-1.5760213648456407,-4.0,0.0,-3.654935570592662,-2.158248473749283
2,350934,252801,Kazuma Ueda,Back Three,False,8.0,14.658281096499596,3.0,72.8280736079477,80.0,True,True,4.0,6.658281096499596,11.658281096499596,-5.0,0.0,-1.4280890769698982,12.92976836519082
2,153318,185293,Len Ikitau,Centre,False,23.0,16.85200451105397,14.0,73.22412286464282,69.0,True,False,52.0,-6.14799548894603,2.85200451105397,-9.0,0.0,0.9538251278345609,1.5804970474384379
2,112962,117823,Matias Alemanno,Lock,True,5.0,13.65228558421789,4.0,65.71230888138851,31.0,True,False,39.0,8.65228558421789,9.65228558421789,-1.0,0.0,4.82298749142499,0.30719295409179675
2,185502,127095,Santiago Grondona,Loose Forward,True,12.0,16.04389938446735,11.0,64.6669749162319,80.0,True,False,28.0,4.043899384467348,5.043899384467348,-1.0,0.0,-2.580848451228377,2.465566968702203
2,192618,229857,Jeremy Williams,Lock,True,27.0,19.47100990192849,24.0,73.1311546461334,80.0,True,False,26.0,-7.52899009807151,-4.52899009807151,-3.0,0.0,-1.0308924585635548,-11.993411929319437
2,143604,203381,James Ryan,Lock,True,14.0,17.61504123446938,10.0,72.38653518338656,80.0,True,False,59.0,3.6150412344693805,7.6150412344693805,-4.0,0.0,-1.0577510372774905,1.1145299834509794
2,67848,120076,Michael Leitch,Loose Forward,True,7.0,10.745981058973472,4.0,24.019146587473504,28.0,True,False,28.0,3.745981058973472,6.745981058973472,-3.0,0.0,-1.222591964143551,4.599305588168672
2,214146,195298,Jamie Dobie,Scrum Half,False,12.0,12.868225786599515,11.0,74.30673347980351,67.0,True,False,21.0,0.8682257865995151,1.868225786599515,-1.0,0.0,1.247894933544485,0.4427275578866257
2,242766,243508,Tom Jordan,Centre,False,13.0,7.000113572150088,12.0,22.893054477500282,13.0,True,False,19.0,-5.999886427849912,-4.999886427849912,-1.0,0.0,2.8105490916451186,-8.306788942233894
2,153054,156422,Josh Nasser,Hooker,True,-2.0,24.591147039835555,1.0,54.25648823429417,3.0,True,False,13.0,26.591147039835555,23.591147039835555,3.0,0.0,18.136210099263547,0.06149742543983866
2,124296,202570,Tom Staniforth,Lock,True,12.0,8.29480702420499,12.0,24.16192784532497,28.0,True,True,1.0,-3.7051929757950095,-3.7051929757950095,0.0,0.0,-0.9135743196153563,-5.335174556822303
2,203208,196853,Thomas Clarkson,Prop,True,14.0,15.88257655836428,13.0,54.45917203674147,47.0,True,False,15.0,1.8825765583642795,2.8825765583642795,-1.0,0.0,1.102415811087542,-6.053713888632988
2,225984,229690,Jan-Hendrik Wessels,Prop,True,11.0,9.821592302105424,13.0,22.022317614250117,40.0,True,False,11.0,-1.178407697894576,-3.178407697894576,2.0,0.0,-5.347357834771003,-1.1022309327043902
2,130452,143492,Damian McKenzie,Fly Half,False,25.0,19.182757552632,10.0,75.86846066752774,80.0,True,False,53.0,-5.817242447367999,9.182757552632001,-15.0,0.0,-1.0253333069332284,9.853777963569478
2,154110,129616,Fraser McReight,Loose Forward,True,54.0,24.747875110431366,53.0,74.31019166727717,80.0,True,False,40.0,-29.252124889568634,-28.252124889568634,-1.0,0.0,-1.1420436529777047,-36.94260634180365
2,178806,134796,Joe Heyes,Prop,True,8.0,18.619686373270444,0.0,58.12523723181985,54.0,True,False,23.0,10.619686373270444,18.619686373270444,-8.0,0.0,0.6373530620946589,8.343051179611425
2,169440,189982,Santiago Carreras,Back Three,False,27.0,12.953701667716171,28.0,74.69952197383303,80.0,True,False,62.0,-14.046298332283829,-15.046298332283829,1.0,0.0,-0.8853025352627597,-14.63814801771056
2,171582,110170,Kyle Steyn,Back Three,False,19.0,14.602437227556665,15.0,72.4542458258635,80.0,True,False,33.0,-4.397562772443335,-0.3975627724433348,-4.0,0.0,-1.4949851415396103,0.849815480750809
2,337404,241794,Wallace Sititi,Loose Forward,True,30.0,25.77997809105115,21.0,66.43814964810957,80.0,True,False,20.0,-4.220021908948851,4.779978091051149,-9.0,0.0,-3.9146840301323262,2.0923299022343045
2,148644,118531,Ronan Kelleher,Hooker,True,22.0,29.653202444485814,23.0,54.91653030153407,58.0,True,False,54.0,7.653202444485814,6.653202444485814,1.0,0.0,-1.1536122472189771,-1.300577958658378
2,118890,143048,Allan Alaalatoa,Prop,True,8.0,15.449632887855156,5.0,55.39136246641915,47.0,True,False,52.0,7.449632887855156,10.449632887855156,-3.0,0.0,1.2619800830329002,2.0683472606394244
2,197268,226250,Isoa Nasilasila,Lock,True,15.0,16.576042573299365,11.0,65.10897563504174,80.0,True,False,31.0,1.5760425732993646,5.576042573299365,-4.0,0.0,-1.8419281096465172,-1.1044921316174054
2,156288,189326,Marcus Smith,Fly Half,False,39.0,32.96700218717807,25.0,74.87479239676496,80.0,True,False,60.0,-6.032997812821932,7.967002187178068,-14.0,0.0,-2.159843975190669,8.713272006033408
2,169464,178772,Gonzalo Garcia,Scrum Half,False,9.0,14.678105708782383,8.0,60.053003810334744,48.0,True,False,18.0,5.6781057087823825,6.6781057087823825,-1.0,0.0,2.6725302779643347,2.64311066028986
