gw,player_id,key_player,player_name_label,position_label,is_forward,official_pts,expected_points,observable_points,pred_minutes,act_minutes,played,thin_intl,intl_prior_matches,official_error,model_term,rubric_term,appearance_term,minutes_term,rate_term,position_correction,potm_correction,repaired_points
1,197892,243190,Blair Murray,Back Three,False,15.0,15.283434549853215,13.0,74.11489719748502,80.0,True,False,16.0,0.2834345498532169,2.283434549853217,-2.0,0.0,-1.1770036198435392,2.999769714684343,0.0,0.0,13.0
1,371544,251359,Yuya Hirose,Centre,False,15.0,12.03425264170458,17.0,70.25959274114683,80.0,True,False,5.0,-2.9657473582954186,-4.965747358295419,2.0,0.0,-1.6328583939805628,-3.588992837058725,0.4838709677419355,0.0,17.483870967741936
1,206712,136509,Fergus Burke,Fly Half,False,15.0,8.423499285489587,7.0,20.950459505538547,14.0,True,False,5.0,-6.576500714510413,1.4234992854895872,-8.0,0.0,2.4489961362658814,-2.067096516366835,0.0,0.0,7.0
1,227256,233260,Shuhei Takeuchi,Prop,True,15.0,18.039750934391478,8.0,53.61808671857802,56.0,True,False,24.0,3.039750934391474,10.039750934391474,-7.0,0.0,-0.4996478139849882,3.7469757616261217,6.205737446023744,0.0,14.205737446023743
1,193938,131550,Takato Okabe,Prop,True,15.0,12.44078424110342,10.0,56.919724453303154,59.0,True,False,8.0,-2.55921575889658,2.4407842411034206,-5.0,0.0,-0.2693552207186576,-2.360647584578519,6.538187666346444,0.0,16.538187666346445
1,243102,237803,Kalaveti Ravouvou,Back Three,False,14.0,6.086032430449173,8.0,21.82732016137005,52.0,True,False,15.0,-7.913967569550827,-1.9139675695508276,-6.0,0.0,-8.10818566048503,5.973755616013139,0.0,0.0,8.0
1,136878,193134,Nick Timoney,Loose Forward,True,14.0,8.460401301338702,14.0,24.411494031183487,29.0,True,False,11.0,-5.5395986986612975,-5.5395986986612975,0.0,0.0,-1.230535785348332,-6.222841592095437,0.0,0.0,14.0
1,149754,103703,Harry Hockings,Lock,True,21.0,19.889344443189938,14.0,72.40351304491396,59.0,True,True,2.0,-1.1106555568100624,5.8893444431899376,-7.0,0.0,2.420324573681238,-3.3461401224674496,0.0,0.0,14.0
1,178824,189190,Maxime Lamothe,Hooker,True,8.0,23.57363838952475,16.0,55.90056514009148,62.0,True,True,3.0,15.57363838952475,7.573638389524749,8.0,0.0,-2.197791839093952,6.3402818709451205,7.822275004077714,0.0,23.822275004077714
1,144684,107059,Marco Riccioni,Prop,True,14.0,10.188955456454934,12.0,52.57518742599087,60.0,True,False,26.0,-3.8110445435450657,-1.8110445435450655,-2.0,0.0,-0.8650643203417009,-5.009404789261117,6.649004406454011,0.0,18.64900440645401
1,421050,255396,Malik Faissal,Back Three,False,14.0,11.963187792919486,7.0,73.88942301929352,80.0,True,True,0.0,-2.036812207080514,4.963187792919486,-7.0,0.0,-0.9709112130683116,5.711221426505072,0.0,0.0,7.0
1,197916,111475,Josh Lord,Lock,True,24.0,20.557494959966053,12.0,67.2363577943678,68.0,True,False,12.0,-3.4425050400339465,8.557494959966053,-12.0,0.0,-0.1445245265134394,0.8694665255934524,0.0,0.0,12.0
1,164220,120191,Michele Lamaro,Loose Forward,True,17.0,20.461428379424,17.0,71.77556257553525,80.0,True,False,54.0,3.461428379423996,3.461428379423996,0.0,0.0,-1.5265358980166053,-2.1512187960654146,0.0,0.0,17.0
1,185688,225264,Ruan Nortje,Lock,True,24.0,21.870084663910955,14.0,70.67951915721014,80.0,True,False,18.0,-2.129915336089045,7.870084663910955,-10.0,0.0,-1.7487422578569385,1.0098887587734702,0.0,0.0,14.0
1,142356,177559,Alex Mitchell,Scrum Half,False,13.0,4.333205307750032,4.0,22.22731591279145,26.0,True,False,40.0,-8.666794692249969,0.3332053077500321,-9.0,0.0,-0.7177647947871393,0.9465802683398736,0.0,0.0,4.0
1,150960,140735,Naoto Saito,Scrum Half,False,13.0,9.638748487165085,14.0,64.07276958553241,74.0,True,False,27.0,-3.361251512834915,-4.361251512834915,1.0,0.0,-1.4533839355362088,-3.1661211899605592,0.0,0.0,14.0
1,371430,251673,Ryunosuke Ito,Fly Half,False,14.0,18.93868165750492,8.0,68.75315797063084,80.0,True,True,0.0,4.938681657504922,10.938681657504922,-6.0,0.0,-2.990190451051848,13.269547083481664,0.0,0.0,8.0
1,371742,251199,Hayate Era,Hooker,True,11.0,16.120027635715534,12.0,23.65924264725365,24.0,True,False,7.0,5.120027635715534,4.120027635715534,1.0,0.0,-0.1547333927044456,-1.101918432641957,3.0279774209333086,0.0,15.027977420933308
1,350934,252801,Kazuma Ueda,Back Three,False,13.0,23.431824460194083,10.0,71.52916775343147,80.0,True,True,3.0,10.431824460194084,13.431824460194084,-3.0,0.0,-2.733656217243009,15.817120563098308,0.0,0.0,10.0
1,153318,185293,Len Ikitau,Centre,False,12.0,17.849154989870723,13.0,72.0608732043827,80.0,True,False,51.0,5.849154989870723,4.849154989870723,1.0,0.0,-1.9319571912656877,6.467704607838755,0.4838709677419355,0.0,13.483870967741936
1,112962,117823,Matias Alemanno,Lock,True,19.0,13.600456114227333,10.0,66.88985352482509,54.0,True,False,38.0,-5.399543885772669,3.600456114227331,-9.0,0.0,1.7133914583668477,-2.822017831807341,0.0,0.0,10.0
1,172098,143950,Semi Radradra,Centre,False,12.0,18.126917641981496,8.0,71.88440262953172,28.0,True,False,13.0,6.126917641981496,10.126917641981496,-4.0,0.0,10.946632489318914,-1.0156116675798508,0.16935483870967744,0.0,8.169354838709678
1,185502,127095,Santiago Grondona,Loose Forward,True,19.0,14.074267415591546,8.0,64.00539071451898,60.0,True,False,27.0,-4.925732584408454,6.074267415591546,-11.0,0.0,0.6265767508038769,1.3860019478143335,0.0,0.0,8.0
1,192618,229857,Jeremy Williams,Lock,True,18.0,17.34179218883087,6.0,72.07598404890042,80.0,True,False,25.0,-0.658207811169131,11.341792188830867,-12.0,0.0,-1.347229761732169,7.601484601203717,0.0,0.0,6.0
1,143604,203381,James Ryan,Lock,True,17.0,15.007015534082344,6.0,69.99763880002628,80.0,True,False,58.0,-1.9929844659176543,9.007015534082345,-11.0,0.0,-1.3842101111466802,5.071066788912341,0.0,0.0,6.0
1,67848,120076,Michael Leitch,Loose Forward,True,16.0,9.464732283263071,8.0,24.644870345650457,29.0,True,False,27.0,-6.535267716736929,1.4647322832630714,-8.0,0.0,-1.2263316214077788,0.1659146439664756,0.0,0.0,8.0
1,214146,195298,Jamie Dobie,Scrum Half,False,12.0,20.49644900489529,2.0,73.90018663114252,80.0,True,False,20.0,8.496449004895286,18.49644900489529,-10.0,0.0,-1.4366039575146206,16.841284093696157,0.0,0.0,2.0
1,242766,243508,Tom Jordan,Centre,False,12.0,22.104070263485426,13.0,71.12019527992861,4.0,True,False,18.0,10.104070263485426,9.104070263485426,1.0,0.0,20.054512926434512,-11.804859679397774,0.024193548387096774,0.0,13.024193548387096
1,172428,110793,Cadan Murley,Back Three,False,12.0,13.821755339385444,9.0,73.46598258025557,54.0,True,False,7.0,1.821755339385444,4.821755339385444,-3.0,0.0,3.635502068500604,1.0851375413310955,0.0,0.0,9.0
1,153054,156422,Josh Nasser,Hooker,True,4.0,23.2015637878877,14.0,54.234864540914565,54.0,True,False,12.0,19.2015637878877,9.2015637878877,10.0,0.0,0.0851377195611147,5.574844454585331,6.812949197099944,0.0,20.812949197099943
1,124296,202570,Tom Staniforth,Lock,True,16.0,16.95054742737737,14.0,66.39480859296148,55.0,True,True,0.0,0.9505474273773692,2.9505474273773693,-2.0,0.0,1.9558063251359636,-4.5597933475668,0.0,0.0,14.0
1,203208,196853,Thomas Clarkson,Prop,True,12.0,6.180162392426451,14.0,28.45021249351171,29.0,True,False,14.0,-5.819837607573549,-7.819837607573549,2.0,0.0,-0.0862760258806611,-9.449142221291156,3.2136854631194387,0.0,17.21368546311944
1,225984,229690,Jan-Hendrik Wessels,Prop,True,12.0,10.715132936243563,4.0,23.315020456994574,15.0,True,False,10.0,-1.2848670637564368,6.715132936243563,-8.0,0.0,2.8320728166659914,1.1089582364472557,1.6622511016135026,0.0,5.662251101613503
1,130452,143492,Damian McKenzie,Fly Half,False,11.0,19.895137482537372,6.0,75.74029643693703,80.0,True,False,52.0,8.895137482537375,13.895137482537375,-5.0,0.0,-1.0965429867847254,14.593789601570284,0.0,0.0,6.0
1,154110,129616,Fraser McReight,Loose Forward,True,18.0,22.365824175165724,11.0,74.23794702403774,80.0,True,False,39.0,4.365824175165724,11.365824175165724,-7.0,0.0,-1.250509364058483,6.361997458548504,0.0,0.0,11.0
1,178806,134796,Joe Heyes,Prop,True,11.0,14.686186544849209,9.0,56.52589529300307,65.0,True,False,22.0,3.686186544849207,5.686186544849207,-2.0,0.0,-1.149032506424016,-0.186430248390361,7.203088106991846,0.0,16.203088106991846
1,169440,189982,Santiago Carreras,Back Three,False,12.0,10.147203154179788,6.0,74.01512162163151,80.0,True,False,61.0,-1.852796845820212,4.147203154179788,-6.0,0.0,-0.8082625951910615,4.804063763265951,0.0,0.0,6.0
1,171582,110170,Kyle Steyn,Back Three,False,11.0,20.70312624512563,1.0,73.15571314252004,60.0,True,False,32.0,9.703126245125633,19.70312624512563,-10.0,0.0,3.5416550443316424,15.152625126272197,0.0,0.0,1.0
1,337404,241794,Wallace Sititi,Loose Forward,True,16.0,10.216145788883995,6.0,22.528713319245856,27.0,True,False,19.0,-5.7838542111160045,4.216145788883996,-10.0,0.0,-1.4252304680201924,2.6062973331995782,0.0,0.0,6.0
1,148644,118531,Ronan Kelleher,Hooker,True,7.0,12.636947743598355,6.0,27.681185931875017,20.0,True,False,53.0,5.636947743598357,6.636947743598357,-1.0,0.0,2.809294430220612,1.3147413827407453,2.5233145174444234,0.0,8.523314517444422
1,118890,143048,Allan Alaalatoa,Prop,True,12.0,12.771070296646146,11.0,54.13902674877818,54.0,True,False,51.0,0.7710702966461458,1.7710702966461458,-1.0,0.0,0.0208976454548792,-2.8830522580658786,5.98410396580861,0.0,16.98410396580861
1,197268,226250,Isoa Nasilasila,Lock,True,25.0,13.685036052540775,6.0,65.49586518120408,58.0,True,False,30.0,-11.314963947459225,7.685036052540777,-19.0,0.0,0.927822319732641,1.1791171857561238,0.0,0.0,6.0
1,156288,189326,Marcus Smith,Fly Half,False,11.0,14.400213962049346,11.0,74.04614299926659,80.0,True,False,59.0,3.400213962049346,3.400213962049346,0.0,0.0,-1.1473859428690123,4.4170440133537,0.0,0.0,11.0
1,169464,178772,Gonzalo Garcia,Scrum Half,False,11.0,8.962784092966148,5.0,61.22125328417048,15.0,True,False,17.0,-2.037215907033852,3.962784092966148,-6.0,0.0,6.557859122952523,-2.8718039894003446,0.0,0.0,5.0
1,116592,108021,Jefferson Poirot,Prop,True,11.0,11.8500842179206,8.0,53.004282771457326,55.0,True,True,0.0,0.8500842179205996,3.8500842179206,-3.0,0.0,-0.3043160825810205,0.3866513264397761,6.094920705916177,0.0,14.094920705916177
1,185508,151066,Xavier Numia,Prop,True,11.0,9.899751447847397,7.0,27.796242973801427,27.0,True,True,0.0,-1.1002485521526033,2.8997514478473967,-4.0,0.0,0.1744854308184354,-1.0833303563032128,2.992051982904305,0.0,9.992051982904306
1,207432,166457,Regis Montagne,Prop,True,11.0,6.679558851422452,5.0,26.90065833212161,33.0,True,False,7.0,-4.320441148577548,1.6795588514224518,-6.0,0.0,-1.0622508744356869,0.747223350511371,3.656952423549706,0.0,8.656952423549706
1,164232,123723,Danilo Fischetti,Prop,True,10.0,16.105613855896305,7.0,52.92804353178026,60.0,True,False,58.0,6.105613855896305,9.105613855896303,-3.0,0.0,-1.3603674150373122,4.541649792251318,6.649004406454011,0.0,13.649004406454011
1,156564,170612,Gerhard Steenekamp,Prop,True,10.0,8.577671020833726,9.0,28.51732127680145,57.0,True,False,16.0,-1.4223289791662737,-0.4223289791662736,-1.0,0.0,-4.673675525490893,0.3530354901627975,6.316554186131311,0.0,15.316554186131311
1,161034,136947,Brandon Paenga-Amosa,Hooker,True,7.0,13.080679059271995,11.0,25.687815140589134,26.0,True,False,24.0,6.080679059271995,2.0806790592719957,4.0,0.0,-0.1285832036552728,-0.2910780447646223,3.2803088726777507,0.0,14.28030887267775
1,204228,250678,Kippei Ishida,Back Three,False,10.0,19.0616248919964,7.0,74.4885885141815,80.0,True,False,9.0,9.061624891996402,12.061624891996402,-3.0,0.0,-1.3720403995896555,12.91563000686956,0.0,0.0,7.0
1,238278,239229,Hugo Auradou,Lock,True,22.0,16.256271582237268,9.0,68.36145385922353,80.0,True,False,12.0,-5.743728417762732,7.256271582237268,-13.0,0.0,-2.2380361084029032,6.383612910631757,0.0,0.0,9.0
1,219996,144545,Ben Carter,Lock,True,21.0,19.979837294212157,13.0,71.94739115140604,80.0,True,False,19.0,-1.0201627057878468,6.979837294212153,-8.0,0.0,-1.5018498664930615,1.920380659048594,0.0,0.0,13.0
1,263058,236608,Alessandro Ortombina,Lock,True,15.0,19.06124092376125,11.0,69.49014536803223,47.0,True,True,0.0,4.061240923761254,8.061240923761254,-4.0,0.0,4.270947119735679,-2.074556818431981,0.0,0.0,11.0
1,149070,202267,Manie Libbok,Fly Half,False,9.0,24.777972144264822,7.0,68.83072770279395,80.0,True,False,29.0,15.777972144264822,17.777972144264822,-2.0,0.0,-3.946517384469081,21.26696156709357,0.0,0.0,7.0
1,219930,177800,Mickael Guillard,Lock,True,13.0,9.392238620722372,9.0,24.4339837428626,47.0,True,False,18.0,-3.607761379277628,0.392238620722372,-4.0,0.0,-6.245844433865111,4.008706767142024,0.0,0.0,9.0
1,167196,208272,Niccolo Cannone,Lock,True,12.0,15.593237197532254,8.0,63.64733488521333,67.0,True,False,58.0,3.593237197532254,7.593237197532254,-4.0,0.0,-0.4817885324220496,1.6281109407288097,0.0,0.0,8.0
1,140238,185466,Ox Nche,Prop,True,9.0,11.771581535411006,7.0,54.37392470136992,8.0,True,False,46.0,2.7715815354110056,4.771581535411006,-2.0,0.0,6.38684457970278,-5.898200724509459,0.8865339208605348,0.0,7.8865339208605345
1,220194,223413,Joe McCarthy,Lock,True,14.0,22.322923324764115,12.0,67.78566490708687,80.0,True,False,28.0,8.322923324764115,10.322923324764115,-2.0,0.0,-2.947298876982153,7.30386782129272,0.0,0.0,12.0
1,118578,200003,Pablo Matera,Loose Forward,True,17.0,18.68258574594005,12.0,70.75324455984993,69.0,True,False,56.0,1.6825857459400488,6.682585745940049,-5.0,0.0,0.3270860225355133,0.8726682356751123,0.0,0.0,12.0
1,154938,214124,James Botham,Loose Forward,True,17.0,9.631770454625794,3.0,24.75778487069704,11.0,True,False,21.0,-7.368229545374206,6.631770454625794,-14.0,0.0,3.819866730306072,0.0541642007255729,0.0,0.0,3.0
1,124686,215963,Guido Petti,Lock,True,22.0,15.295714157976636,6.0,68.86792430946969,80.0,True,False,45.0,-6.704285842023364,9.295714157976636,-16.0,0.0,-1.5300758273064032,4.995798949574066,0.0,0.0,6.0
1,112374,113444,Tadhg Furlong,Prop,True,9.0,12.846864313136845,5.0,53.27858881913246,51.0,True,False,49.0,3.8468643131368423,7.846864313136843,-4.0,0.0,0.3120526224077072,1.9844473953191613,5.65165374548591,0.0,10.651653745485909
1,121974,110319,Nicky Smith,Prop,True,9.0,8.6526617315704,5.0,29.416959417065637,34.0,True,False,28.0,-0.3473382684295991,3.652661731570401,-4.0,0.0,-0.728530711227126,0.4047184905927374,3.7677691636572734,0.0,8.767769163657274
1,124464,113765,Peceli Yato,Loose Forward,True,11.0,9.37321940363633,6.0,25.100689937133588,22.0,True,False,5.0,-1.6267805963636697,3.3732194036363303,-5.0,0.0,0.8882419877617026,0.3022501852675751,0.0,0.0,6.0
1,232032,109648,Seb Atkinson,Centre,False,9.0,14.161346472687349,10.0,73.75485149953506,80.0,True,True,4.0,5.161346472687347,4.161346472687347,1.0,0.0,-1.1716627195253797,5.008933343226693,0.4838709677419355,0.0,10.483870967741936
1,371586,251438,Keijiro Tamefusa,Prop,True,9.0,9.201598705144804,6.0,25.12123466156047,24.0,True,False,21.0,0.2015987051448036,3.201598705144804,-3.0,0.0,0.2266435673386123,-1.1487000869591564,2.6596017625816044,0.0,8.659601762581605
1,337308,241806,Faustino Sanchez Valarolo,Centre,False,9.0,11.462109534170118,13.0,69.75082960478476,60.0,True,True,1.0,2.462109534170118,-1.5378904658298822,4.0,0.0,1.559430655094149,-3.404320135003082,0.3629032258064516,0.0,13.362903225806452
1,146754,164150,Darcy Graham,Back Three,False,8.0,8.162460541160442,8.0,26.172842985221056,20.0,True,False,44.0,0.162460541160442,0.162460541160442,0.0,0.0,1.7957273640132263,-2.1818466197422013,0.0,0.0,8.0
1,232158,237271,Eddie James,Centre,False,8.0,18.17511607968878,14.0,75.06109674414826,80.0,True,False,10.0,10.17511607968878,4.175116079688781,6.0,0.0,-1.126536862882601,4.247563145487419,0.4838709677419355,0.0,14.483870967741936
1,213786,113737,Jack van Poortvliet,Scrum Half,False,8.0,8.759530806347327,6.0,68.67668658779439,54.0,True,False,24.0,0.7595308063473265,2.7595308063473265,-2.0,0.0,1.847289129337151,0.7967393312850639,0.0,0.0,6.0
1,117852,171323,Jonny Gray,Lock,True,13.0,14.665473681562236,7.0,67.21179475327914,48.0,True,False,23.0,1.6654736815622364,7.665473681562236,-6.0,0.0,3.05257097204174,0.626742245567368,0.0,0.0,7.0
1,220782,172284,Muhamed Hasa,Prop,True,8.0,6.12527399478974,7.0,26.491863517965403,20.0,True,False,8.0,-1.87472600521026,-0.8747260052102597,-1.0,0.0,1.0526379181255572,-3.757054687879631,2.216334802151337,0.0,9.216334802151337
1,204516,190669,Kurt-Lee Arendse,Back Three,False,7.0,23.90783847676575,6.0,74.35530788425935,67.0,True,False,32.0,16.90783847676575,17.90783847676575,-1.0,0.0,2.157120162915448,13.649354342410158,0.0,0.0,6.0
1,134016,174318,Monty Ioane,Back Three,False,7.0,12.501782978502582,2.0,73.56932793219003,80.0,True,False,47.0,5.501782978502583,10.501782978502582,-5.0,0.0,-1.0826891601813031,11.469063870955864,0.0,0.0,2.0
1,140004,150038,Tyrel Lomax,Prop,True,7.0,8.712583160207213,2.0,27.322747639769947,27.0,True,False,47.0,1.7125831602072132,6.712583160207213,-5.0,0.0,0.0496860990459647,2.156574700894114,2.992051982904305,0.0,4.9920519829043055
1,169026,124812,Filimoni Botitu,Centre,False,7.0,5.026129065682194,0.0,22.789671812424174,12.0,True,False,19.0,-1.973870934317806,5.026129065682194,-7.0,0.0,2.288348260988835,2.5450430383105767,0.07258064516129033,0.0,0.07258064516129033
1,203076,118619,Sam Costelow,Fly Half,False,7.0,6.1804683385157855,9.0,19.42071222617528,18.0,True,False,22.0,-0.8195316614842145,-2.8195316614842145,2.0,0.0,0.4359198846324565,-3.477025129495738,0.0,0.0,9.0
1,243636,244760,Barnabe Massa,Hooker,True,5.0,13.14118541318673,8.0,26.31038513294352,18.0,True,True,0.0,8.14118541318673,5.141185413186729,3.0,0.0,3.5163225349886216,-0.3837698713998482,2.2709830656999817,0.0,10.270983065699982
1,176550,151974,Billy Proctor,Centre,False,6.0,5.563491368960453,0.0,23.30895280002891,21.0,True,False,11.0,-0.4365086310395467,5.563491368960453,-6.0,0.0,0.53153889512599,4.8343633518649805,0.12701612903225806,0.0,0.12701612903225806
1,263442,240455,Dan Edwards,Fly Half,False,6.0,24.627218347440905,9.0,71.49670029714065,62.0,True,False,11.0,18.627218347440905,15.627218347440902,3.0,0.0,3.156663347577913,11.608539958743108,0.0,0.0,9.0
1,129372,219828,Garry Ringrose,Centre,False,6.0,14.324807689343444,10.0,72.50380994438184,58.0,True,False,48.0,8.324807689343444,4.324807689343444,4.0,0.0,2.819931993450881,1.2767649498541451,0.35080645161290325,0.0,10.350806451612904
1,231840,237233,Ross Vintcent,Loose Forward,True,9.0,11.210737551740609,6.0,25.025380589149563,33.0,True,False,19.0,2.2107375517406087,5.210737551740609,-3.0,0.0,-2.2004304658480662,3.10566406143292,0.0,0.0,6.0
1,353844,245177,Tiennan Costley,Loose Forward,False,10.0,7.4593958905107,6.0,21.53146993683272,16.0,True,False,11.0,-2.5406041094893004,1.4593958905106996,-4.0,0.0,1.5530408519310754,-1.5077666669692904,0.0,0.0,6.0
1,131862,182833,Taniela Tupou,Prop,True,6.0,7.264098112404401,5.0,26.26888740396147,26.0,True,False,52.0,1.264098112404401,2.264098112404401,-1.0,0.0,0.0450498062574745,-0.6439202973517849,2.881235242796738,0.0,7.881235242796738
1,156420,109783,Marco van Staden,Loose Forward,True,12.0,10.907715206147694,6.0,25.362629893140586,35.0,True,False,29.0,-1.092284793852306,4.907715206147694,-6.0,0.0,-2.7710615920825847,4.063653740335203,0.0,0.0,6.0
1,149706,225770,Asafo Aumua,Hooker,True,5.0,17.4441035454256,6.0,27.30130311509254,21.0,True,False,20.0,12.444103545425602,11.444103545425602,1.0,0.0,2.9369167659386584,3.7876980297917417,2.649480243316645,0.0,8.649480243316646
1,135306,168641,Dillon Lewis,Prop,True,6.0,13.23284351115992,7.0,52.85169406674567,46.0,True,False,30.0,7.232843511159919,6.232843511159919,1.0,0.0,1.0117576818745562,-0.2073947095634176,5.097570044948075,0.0,12.097570044948075
1,203046,164759,Ben Warren,Prop,True,6.0,7.788276857825898,3.0,24.91553558117711,34.0,True,True,0.0,1.788276857825898,4.788276857825898,-3.0,0.0,-1.614676345795966,3.0431736232367044,3.7677691636572734,0.0,6.767769163657274
1,238038,128591,Tim Hoyt,Prop,True,6.0,11.041204213853376,1.0,52.08472422531684,34.0,True,True,2.0,5.041204213853375,10.041204213853376,-5.0,0.0,2.5211806560766155,3.739919793004372,3.7677691636572734,0.0,4.767769163657274
1,234822,237078,Canan Moodie,Back Three,False,5.0,7.624079800667683,3.0,22.310841879881732,13.0,True,False,23.0,2.6240798006676838,4.624079800667683,-2.0,0.0,3.078237815762108,1.2979026087183088,0.0,0.0,3.0
1,353082,249169,Fehi Fineanganofo,Back Three,False,5.0,6.21620177176012,5.0,22.156062770976245,12.0,True,True,0.0,1.2162017717601197,1.2162017717601197,0.0,0.0,2.6939802771534125,-1.8169000079217243,0.0,0.0,5.0
1,150600,208971,Franco Molina,Lock,True,5.0,8.97089152514217,4.0,22.95895766147496,26.0,True,False,20.0,3.9708915251421697,4.97089152514217,-1.0,0.0,-0.7036099867319874,2.015654377210845,0.0,0.0,4.0
1,165924,198661,Dylan Riley,Centre,False,5.0,14.487030781468771,5.0,74.41086719818828,80.0,True,False,38.0,9.487030781468771,9.487030781468771,0.0,0.0,-1.063873187947485,10.227738909372576,0.4838709677419355,0.0,5.483870967741936
1,178656,207407,Demba Bamba,Prop,True,5.0,15.528861080252698,1.0,55.07492848482235,47.0,True,False,20.0,10.528861080252698,14.528861080252698,-4.0,0.0,1.5918658488967905,8.265431271469039,5.208386785055643,0.0,6.208386785055643
1,148890,199383,Ciaran Frawley,Fly Half,False,5.0,7.084463163930923,3.0,20.692321260102133,22.0,True,False,13.0,2.0844631639309226,4.084463163930923,-2.0,0.0,-0.4332117361421773,4.288226002567168,0.0,0.0,3.0
1,185784,154414,Kanji Shimokawa,Loose Forward,True,12.0,21.12311323367714,6.0,73.82600250318758,51.0,True,False,23.0,9.123113233677142,15.123113233677142,-6.0,0.0,4.318188481446767,3.6481025323216807,0.0,0.0,6.0
1,219972,109697,Nolann le Garrec,Scrum Half,False,5.0,6.195616113517571,5.0,20.05510217693602,5.0,True,False,15.0,1.195616113517571,1.195616113517571,0.0,0.0,4.5241863645067575,-3.4974574362445443,0.0,0.0,5.0
1,129576,105892,Adam Beard,Lock,True,15.0,13.453995492194087,12.0,62.41170385107432,80.0,True,False,44.0,-1.546004507805911,1.453995492194089,-3.0,0.0,-2.480778016693184,-0.7162326779688061,0.0,0.0,12.0
1,202980,136875,Gianmarco Lucchesi,Hooker,True,1.0,13.450776406852896,8.0,25.97340382946512,33.0,True,False,31.0,12.450776406852896,5.450776406852897,7.0,0.0,-2.758712702484462,4.9561336630872965,4.1634689537832985,0.0,12.163468953783298
1,178038,175403,Elliot Millar-Mills,Prop,True,5.0,11.80028573714949,5.0,52.87806014147026,13.0,True,False,15.0,6.8002857371494905,6.8002857371494905,0.0,0.0,6.051766983237763,-3.027161539377972,1.440617621398369,0.0,6.440617621398369
1,180450,134407,Alessandro Fusco,Scrum Half,False,5.0,4.309090819040613,4.0,24.31777268195838,20.0,True,False,25.0,-0.6909091809593866,0.3090908190406134,-1.0,0.0,0.739942960330701,-0.5725710229141082,0.0,0.0,4.0
1,348570,239482,Asher Opoku-Fordjour,Prop,True,5.0,6.955996240453369,5.0,26.755553694661355,15.0,True,False,6.0,1.955996240453369,1.955996240453369,0.0,0.0,1.964706061468816,-2.493049524718179,1.6622511016135026,0.0,6.662251101613503
1,370146,261209,Sojiro Otsuka,Prop,True,5.0,7.394497945805196,2.0,19.913257020978264,21.0,True,True,0.0,2.3944979458051963,5.394497945805196,-3.0,0.0,-0.2160029623860293,2.1739972538767987,2.3271515422589037,0.0,4.327151542258903
1,113040,154458,Matias Moroni,Centre,False,4.0,5.826799766770399,2.0,24.591179511113207,20.0,True,False,48.0,1.8267997667703983,3.826799766770399,-2.0,0.0,1.0232758294395965,2.457572730330844,0.12096774193548387,0.0,2.120967741935484
1,337638,241698,Sam Prendergast,Fly Half,False,5.0,18.31897231069461,7.0,70.0095330660272,80.0,True,False,15.0,13.318972310694608,11.318972310694608,2.0,0.0,-2.5227987713342785,13.20164853560905,0.0,0.0,7.0
1,231804,237231,Mirco Spagnolo,Prop,True,4.0,8.398071249980772,5.0,24.15420530396584,20.0,True,False,24.0,4.398071249980772,3.398071249980772,1.0,0.0,0.7558622661820267,-1.3609778002043509,2.216334802151337,0.0,7.216334802151337
1,231564,237261,Alex Samuel,Lock,True,6.0,8.263057876482431,4.0,22.15271538655089,20.0,True,True,3.0,2.2630578764824314,4.263057876482431,-2.0,0.0,0.4389724014694046,0.0783134102342439,0.0,0.0,4.0
1,213144,110891,Stephen Varney,Scrum Half,False,3.0,8.309189399185666,2.0,71.48764696238345,60.0,True,False,38.0,5.309189399185666,6.309189399185666,-1.0,0.0,1.3174340064779928,4.8809600997939375,0.0,0.0,2.0
1,134172,153525,Rory Sutherland,Prop,True,3.0,6.190345673346186,2.0,22.286210608361987,20.0,True,False,41.0,3.1903456733461857,4.190345673346186,-1.0,0.0,0.4133728685749562,1.6162273682312027,2.216334802151337,0.0,4.216334802151337
1,231834,236606,Leonardo Marin,Fly Half,False,3.0,4.5517854388830505,3.0,20.768533518263837,20.0,True,False,23.0,1.5517854388830503,1.5517854388830503,0.0,0.0,0.1632889364087106,1.2493640818058471,0.0,0.0,3.0
1,337350,240916,Boris Wenger,Prop,True,3.0,6.945230454879343,4.0,19.90666836381017,34.0,True,False,6.0,3.945230454879343,2.9452304548793427,1.0,0.0,-3.230260580577008,3.792966388273453,3.7677691636572734,0.0,7.767769163657274
1,208518,235935,Ignacio Ruiz,Hooker,True,3.0,12.92795435520159,3.0,26.808993814556263,11.0,True,False,27.0,9.92795435520159,9.92795435520159,0.0,0.0,6.235387613659406,1.338622973405135,1.3878229845944328,0.0,4.3878229845944325
1,137016,130283,Beno Obano,Prop,True,3.0,6.940859861409531,3.0,28.44804428914255,22.0,True,True,4.0,3.940859861409531,3.940859861409531,0.0,0.0,1.0647568135382464,0.6328301803516904,2.437968282366471,0.0,5.437968282366471
1,220128,174208,Riccardo Favretto,Lock,True,5.0,9.258283992631103,1.0,24.74556422672616,13.0,True,False,13.0,4.258283992631103,8.258283992631103,-4.0,0.0,2.799487261369158,2.098474768456735,0.0,0.0,1.0
1,66978,170835,James Slipper,Prop,True,3.0,7.658723256638271,2.0,27.224866314748944,26.0,True,False,55.0,4.658723256638271,5.658723256638271,-1.0,0.0,0.2112005606208887,2.48311338961805,2.881235242796738,0.0,4.881235242796738
